Gene = NAT16
index = 913
Annotated 5SS: [ 235 5781 6981]
Annotated 3SS: [5464 6755 7624]
SMsplice 5SS: [ 235 5591 6981]
SMsplice 3SS: [5464 6755 7624]
top_k =  100
Partition function (log Z): -4.651161919230451

Sorted 5' Splice Sites (High to Low Probability):
Position 6981: 0.9867022153322288
Position 235: 0.930292319957562
Position 5591: 0.4986109218949681
Position 5781: 0.36905072048201415
Position 1180: 0.35528601717413033
Position 1848: 0.14863016853590363
Position 5804: 0.1114578991695959
Position 3348: 0.08835003106385383
Position 5830: 0.08081876494709692
Position 882: 0.06930543241518601
Position 6798: 0.0630300593800226
Position 839: 0.05202522819647871
Position 408: 0.029289707257386978
Position 5574: 0.017111678283579138
Position 7516: 0.015976858791322737
Position 1211: 0.011155925085071194
Position 746: 0.003443459612686048
Position 1803: 0.0032369001002355356
Position 552: 0.001144984748150895
Position 468: 0.0006891336556875956
Position 65: 0.00028443560960320454
Position 95: 1.4183855106758412e-05
Position 71: 1.0323574432551875e-05
Position 161: 1.2178910072256006e-06
Position 163: 1.778203919787746e-07
Position 389: 1.2716662957222395e-08
Position 367: 8.897442754889134e-09
Position 277: 3.2324443143338375e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5464: 0.9660455918731731
Position 6755: 0.9305193459423837
Position 7624: 0.44425729525574037
Position 1708: 0.1518670686361392
Position 6878: 0.13159205865668075
Position 1071: 0.11911659540577488
Position 8791: 0.118411866918314
Position 5713: 0.11192304768503958
Position 1139: 0.10777698080337919
Position 3167: 0.08835003106385382
Position 745: 0.06839317541687275
Position 7056: 0.06760010300486975
Position 865: 0.05108542142849889
Position 694: 0.05105800187399949
Position 8246: 0.0500856899406491
Position 8491: 0.04596660332419549
Position 9665: 0.04282462183013628
Position 922: 0.0368557907759178
Position 7505: 0.03302168005628052
Position 9186: 0.030775326974330088
Position 9038: 0.029604778171477164
Position 9115: 0.028871806241840447
Position 8747: 0.023618302376248915
Position 8690: 0.01797658651014136
Position 7360: 0.013088924379875752
Position 7053: 0.012943236698674027
Position 7456: 0.009615649157855427
Position 357: 0.009607996632330622
Position 7227: 0.008829797046177035
Position 324: 0.007010297537869397
Position 8508: 0.0059874910345975845
Position 8382: 0.005851318600061528
Position 8338: 0.004126460397494618
Position 7786: 0.0040279635166495
Position 7245: 0.0018060517865450534
Position 7127: 0.0017297406748481383
Position 7091: 0.001657780226548341
Position 466: 0.0008171660176536663
Position 959: 0.000478675898714277
Position 924: 0.0004748115745588785
Position 532: 0.00019166974008309919
Position 306: 4.938966428145922e-05
Position 367: 1.136022724698415e-05
Position 593: 7.44683201600109e-06
Position 334: 5.6192098649749516e-06
Position 480: 1.1502205816472389e-06
Position 293: 1.0195305877292456e-06
