Gene = IBA57
index = 672
Annotated 5SS: [ 343 9215]
Annotated 3SS: [8876 9306]
SMsplice 5SS: [ 343 9215]
SMsplice 3SS: [ 8876 15366]
top_k =  100
Partition function (log Z): -10.953227781765882

Sorted 5' Splice Sites (High to Low Probability):
Position 343: 0.9165765077659082
Position 9215: 0.8415771885366348
Position 3017: 0.46270058625829713
Position 182: 0.06335887688428696
Position 926: 0.03814318180466099
Position 85: 0.027548049140874612
Position 2820: 0.019036744739291952
Position 2593: 0.013996989887140706
Position 8980: 0.007035217838853377
Position 1300: 0.006069634100665652
Position 1061: 0.0038351488540040567
Position 337: 0.0008098302030021943
Position 698: 0.00012673133372629924
Position 1019: 0.00012023097670748904
Position 906: 0.00010363778393332696
Position 53: 5.386823678274221e-05
Position 492: 3.967920677505948e-05
Position 450: 2.4669592306535765e-05
Position 713: 1.667765143093509e-05
Position 305: 1.3966082563122818e-05
Position 496: 8.724980847284044e-06
Position 633: 7.394656364901458e-06
Position 520: 7.2600025255635485e-06
Position 117: 5.1978629149854896e-06
Position 725: 3.1944566621765007e-06
Position 246: 1.7506914115463116e-07
Position 111: 7.896506276939967e-08
Position 186: 1.6484876358233016e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8876: 0.9249776360016384
Position 15366: 0.4785353672838413
Position 2922: 0.41852306329883043
Position 9306: 0.38546631082062044
Position 2675: 0.06170686825702674
Position 857: 0.030170454744296478
Position 745: 0.02024535152580814
Position 2927: 0.012009390797046065
Position 7848: 0.00900351132292388
Position 2342: 0.008219862704221802
Position 215: 0.007385246732667758
Position 5892: 0.007108961335259694
Position 7986: 0.006586109161903841
Position 1101: 0.0056322116100171295
Position 2431: 0.004625650001146566
Position 6911: 0.0026498363684108214
Position 1173: 0.002409599547676759
Position 2261: 0.0023495119826309795
Position 3600: 0.0018140794658055637
Position 3118: 0.0017743198127155896
Position 969: 0.0014940145193031895
Position 5376: 0.0014787242882188514
Position 7493: 0.0013862812356351404
Position 310: 0.0012152111036007897
Position 3464: 0.0010943601733413378
Position 6221: 0.0008333497966545758
Position 4096: 0.0007160577951105882
Position 1561: 0.0004638094903929619
Position 1586: 0.0002992652737730907
Position 1267: 0.000289745436893305
Position 1077: 0.0001557649647411267
Position 2303: 0.00011780467606340217
Position 2827: 0.00011677066448074705
Position 948: 0.00011383160241197904
Position 1429: 9.023140270857228e-05
Position 1525: 8.240985958801057e-05
Position 976: 6.532208486511687e-05
Position 2819: 1.2721474186177143e-05
Position 246: 4.2590339746876927e-07
