Gene = RP11-540D14.8
index = 1175
Annotated 5SS: [  189 21657 22195 22458]
Annotated 3SS: [21342 22128 22379 22664]
SMsplice 5SS: [  189   813  2674  3269 12160 21657 22195 22458]
SMsplice 3SS: [  693  2551  2981 11903 21342 22128 22379 22664]
top_k =  100
Partition function (log Z): -15.076711926158042

Sorted 5' Splice Sites (High to Low Probability):
Position 3269: 0.8778450420396035
Position 813: 0.8722376022281164
Position 2674: 0.8231707834231532
Position 189: 0.6612005754332178
Position 12160: 0.464073456934548
Position 9839: 0.3168853357568839
Position 1181: 0.128298444697802
Position 1452: 0.1178994160549084
Position 579: 0.10194835980903534
Position 9601: 0.03094703326390292
Position 6890: 0.02078426318749839
Position 3693: 0.016919092651111012
Position 179: 0.01519412461908605
Position 1299: 0.009022462173990746
Position 603: 0.0038843777546589075
Position 160: 0.0038181577810665027
Position 3314: 0.0034708135493594443
Position 2694: 0.0028640771217004046
Position 1566: 0.002836501173656614
Position 827: 0.001548553551687485
Position 223: 0.0012171793246263272
Position 583: 0.0006591162328883855
Position 817: 0.0002851974375443257
Position 733: 0.00020893569122315377
Position 361: 0.00015724541023123435
Position 416: 7.68152520902093e-05
Position 428: 7.634039626656887e-05
Position 626: 6.729229407796943e-05
Position 25: 6.406473250141071e-05
Position 163: 3.245417883601059e-05
Position 5: 2.8715969855898346e-05
Position 380: 2.7241164082748235e-05
Position 382: 2.1882962946500632e-05
Position 822: 1.9695714091830372e-05
Position 103: 1.669442333416927e-05
Position 310: 1.55439822310246e-05
Position 527: 1.3302015256148564e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 2981: 0.8974875106420055
Position 2551: 0.7911617280623685
Position 693: 0.665175575056596
Position 11903: 0.6344993674410582
Position 17673: 0.464073456934548
Position 9667: 0.4075860893120164
Position 11274: 0.1342318157342004
Position 1073: 0.12387048444776272
Position 1321: 0.04502849426750813
Position 2957: 0.04261867679046465
Position 6438: 0.03780185573081541
Position 2591: 0.03630966274892137
Position 9545: 0.03094703326390292
Position 1255: 0.03024437741560101
Position 6692: 0.027631074835546998
Position 1134: 0.021886977221833564
Position 1389: 0.016852199421062364
Position 3623: 0.01515571953380143
Position 6468: 0.011552643706387358
Position 713: 0.010999136446382105
Position 3894: 0.005922094707364347
Position 5997: 0.004659652527874264
Position 1298: 0.00425431586956021
Position 5104: 0.0038641026681075683
Position 5420: 0.0029609141509482706
Position 3638: 0.002898091699702413
Position 5270: 0.002575053124858768
Position 1440: 0.0025408787710665057
Position 4535: 0.0021209757649686923
Position 2823: 0.0004060280786398249
Position 1080: 0.00012342438425404884
Position 699: 9.270286792347816e-05
Position 1096: 8.732821294471544e-05
Position 939: 8.726440557323112e-05
Position 907: 4.792525528774345e-05
Position 517: 3.724009572556259e-05
Position 372: 1.4884889638896946e-05
Position 993: 1.1418624497213787e-05
Position 507: 1.0807795933095596e-05
Position 393: 3.2231779766955746e-06
Position 424: 2.3067815447051266e-06
Position 733: 1.677265429870789e-06
Position 575: 2.5447258639393756e-10
