Gene = GPR141
index = 614
Annotated 5SS: [   32  1427 46166]
Annotated 3SS: [ 1306 46042 56506]
SMsplice 5SS: [   32  1427  1712 14332 40765 46166]
SMsplice 3SS: [ 1306  1587 14211 40674 46042 57120]
top_k =  100
Partition function (log Z): -29.61015994079917

Sorted 5' Splice Sites (High to Low Probability):
Position 32: 0.9914259185722367
Position 1712: 0.971682716070894
Position 1427: 0.6981917223228102
Position 6789: 0.16496167208552276
Position 555: 0.08841546650423267
Position 2269: 0.014013583696445661
Position 491: 0.009519422393737442
Position 1025: 0.009354317446741542
Position 1169: 0.0053111817584852615
Position 2046: 0.004923111392858657
Position 1457: 0.002445704946680298
Position 914: 0.0016730379234166089
Position 503: 0.0012471569599982026
Position 51: 0.0011030384474367148
Position 252: 0.0009334471262026218
Position 1433: 0.0007899106808654632
Position 1431: 0.0007890710620998539
Position 526: 0.0005832901911872159
Position 769: 0.000471569858856927
Position 1055: 0.00042482363257699687
Position 994: 0.00039079929506308697
Position 1788: 0.0002471379549499293
Position 232: 0.00012070218769920096
Position 773: 2.2012621744387662e-06
Position 714: 1.0367277885333736e-06
Position 587: 9.82676337302333e-07
Position 73: 4.132914250025473e-07
Position 349: 3.618314200575857e-07
Position 135: 2.9121992542502867e-07
Position 36: 2.823792299399365e-07
Position 258: 2.237248922552926e-07
Position 544: 1.3137897583977355e-07
Position 111: 7.81311991566417e-13
Position 102: 5.202997986226186e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1587: 0.7859887105409425
Position 1306: 0.6756508247790837
Position 13323: 0.6311434232435986
Position 1609: 0.21167487649821273
Position 6568: 0.1590785008197496
Position 6602: 0.08736056357162794
Position 439: 0.08205472029447547
Position 5514: 0.04252312659223947
Position 6097: 0.032694882237883735
Position 9415: 0.027478137628460568
Position 2694: 0.021495754319214327
Position 5358: 0.019983426227201433
Position 6774: 0.019412568021263284
Position 2170: 0.01917170222895412
Position 5206: 0.018619548076656663
Position 842: 0.018295093704059292
Position 443: 0.01335842712868593
Position 1232: 0.012191433277534025
Position 1838: 0.010100211258180402
Position 7446: 0.010070304801731121
Position 4689: 0.010067238790415375
Position 5072: 0.009362657251798082
Position 2150: 0.007566001197043809
Position 6215: 0.007199496367317817
Position 1342: 0.006767924840102966
Position 6012: 0.005791475232671672
Position 1787: 0.004740283661621724
Position 4778: 0.003074274995483539
Position 1055: 0.0028403814455757186
Position 2313: 0.0026957962890118677
Position 2174: 0.0024510898354498734
Position 3661: 0.002147569351058843
Position 2699: 0.001664817266616386
Position 214: 0.0011734727674744538
Position 378: 0.0011038133382286271
Position 1151: 0.0006101278761041061
Position 964: 0.00047177227393487155
Position 866: 0.00042165077032860047
Position 694: 0.00019893367683170178
Position 1911: 8.144762771907038e-05
Position 1935: 7.516822810984992e-05
Position 464: 5.858929632166574e-05
Position 460: 5.75805443823777e-05
Position 1877: 3.173927160504662e-05
Position 1813: 1.34581416393744e-05
Position 186: 2.7099873352589306e-06
Position 674: 1.9838501679232205e-06
Position 277: 1.5405364450112123e-06
Position 587: 1.3712060239926509e-06
Position 299: 1.3505314221455527e-06
Position 111: 9.416944116711973e-07
Position 711: 7.76796188571246e-07
Position 600: 5.985827730508564e-07
Position 150: 4.5823310689317346e-07
