Gene = IQCE
index = 714
Annotated 5SS: [  220  8166 10002 12657 13329 14491 19358 19529 23653 24712 25288 27374
 28880 31109 34129 35979 39635 42467 45994 47000 48230]
Annotated 3SS: [ 8117  9955 12527 13193 14419 19243 19477 23581 24638 25237 27209 28823
 30908 34023 35887 39466 42442 45882 46877 48125 51045]
SMsplice 5SS: [  220   523  3578  8166 10002 12657 14491 19358 23494 23653 24712 28880
 34129 35979 36212 39635 47000 48230]
SMsplice 3SS: [  406  3479  8117  9955 12527 14419 19243 23294 23581 24638 28823 34023
 35887 36059 39466 46877 48125 51386]
top_k =  100
Partition function (log Z): 10.045379907264802

Sorted 5' Splice Sites (High to Low Probability):
Position 47000: 0.9999999999999992
Position 39635: 0.9999999999999991
Position 24712: 0.9992573597945162
Position 35979: 0.9990277328677463
Position 34129: 0.9911850511843718
Position 28880: 0.977686958646114
Position 220: 0.9654639978786169
Position 14491: 0.9512497729732255
Position 19358: 0.9484339383075335
Position 23653: 0.9430377239625565
Position 10002: 0.9388269431299803
Position 48230: 0.7751411064092362
Position 23494: 0.7154490963434963
Position 523: 0.6859341158468448
Position 36212: 0.6857759278318383
Position 8166: 0.6690161008184741
Position 3578: 0.591422730786893
Position 16579: 0.5530665948763868
Position 12657: 0.5295470649141916
Position 19529: 0.47776787187605485
Position 31109: 0.43502558780101697
Position 39387: 0.32394604378034353
Position 506: 0.31406588415315345
Position 27374: 0.18794755672344207
Position 20937: 0.13126882974731865
Position 34553: 0.1260169274782138
Position 23489: 0.11719820163089378
Position 3661: 0.10557233316324317
Position 42467: 0.07994203060937881
Position 10069: 0.059924770434117675
Position 14502: 0.0388111682069999
Position 25372: 0.034189843695901556
Position 47207: 0.03413322630026594
Position 23772: 0.03120037367534722
Position 25368: 0.03086149880024457
Position 32: 0.030828634222292282
Position 11921: 0.028298689828571595
Position 6074: 0.02793036873080621
Position 11960: 0.018998879852423906
Position 12886: 0.018817314723696937
Position 34424: 0.017900476414353474
Position 10406: 0.017323231042609587
Position 6430: 0.008720935657857306
Position 47974: 0.005992233663918355
Position 16495: 0.004902180707149346
Position 323: 0.0018899688247776842
Position 36: 0.0008173523150476792
Position 10090: 0.0006700453953701926
Position 15: 0.0006013077015578964
Position 13329: 0.0003035943130443069
Position 25152: 0.0002626085116205851
Position 346: 0.00024128920550162377
Position 36012: 0.00019840545638753965
Position 273: 0.00014622172653028302
Position 254: 1.1228125672546813e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 39466: 0.9999999999999997
Position 46877: 0.9999999999999993
Position 9955: 0.9994217589594684
Position 24638: 0.9992573597945167
Position 35887: 0.9987667437389869
Position 23294: 0.9916707462718675
Position 34023: 0.9911850511843723
Position 19243: 0.9802875155489628
Position 14419: 0.8752192516265992
Position 48125: 0.8188115288883296
Position 23581: 0.815214649340426
Position 28823: 0.7772230234962134
Position 36059: 0.6761131735738215
Position 8117: 0.6690161008184745
Position 3479: 0.6477047861188028
Position 406: 0.5900149176368983
Position 19477: 0.4459142946346262
Position 16494: 0.43831250643260217
Position 12527: 0.3933924490449655
Position 30908: 0.35948742998869454
Position 430: 0.33020123843765503
Position 39202: 0.32394604378034364
Position 51386: 0.23908516139317992
Position 28710: 0.19695151205314074
Position 27209: 0.18794755672344207
Position 51045: 0.17367776849708233
Position 12628: 0.15497193059292297
Position 20770: 0.13126882974731868
Position 51060: 0.12094836148584398
Position 16237: 0.11965626915093397
Position 14384: 0.11484168955362548
Position 34466: 0.08737649591275322
Position 48095: 0.08009969229707625
Position 30948: 0.07553815781232241
Position 25237: 0.06505134249614616
Position 50047: 0.0617662975074367
Position 48578: 0.06176605192481502
Position 42442: 0.054352299073500414
Position 49898: 0.05118267015902192
Position 11819: 0.0472975696809955
Position 34390: 0.0465704654956617
Position 289: 0.03791318056929494
Position 51068: 0.036821672276638504
Position 49164: 0.03473964670982958
Position 5879: 0.02793036873080621
Position 48477: 0.027508831990871507
Position 47123: 0.025830073496109614
Position 42204: 0.025589731535878395
Position 3482: 0.02465527329788915
Position 3527: 0.024418831225461547
Position 50581: 0.02420322126621255
Position 51670: 0.02205545304847454
Position 10325: 0.017323231042609598
Position 47592: 0.0170219019313711
Position 432: 0.010597981190159741
Position 34342: 0.009970442484152365
Position 376: 0.009915902030590304
Position 446: 0.008742872580235803
Position 6218: 0.008720935657857306
Position 36075: 0.008155766987296361
Position 47082: 0.007143244621771714
Position 505: 0.007054075458866616
Position 50148: 0.005066868509426545
Position 28515: 0.003512423096759662
Position 47893: 0.0033063670561713637
Position 378: 0.0030627707385734756
Position 307: 0.002497061357723382
Position 48616: 0.0024602239524936045
Position 47145: 0.001159908182384612
Position 36143: 0.000767925175885271
Position 36061: 0.000739062094835326
Position 48092: 0.0006116211788802705
Position 35719: 0.00045939458514532343
Position 13280: 0.0003035943130443069
Position 3421: 0.0002161733079827451
Position 25054: 0.00010704691622355446
Position 25095: 0.00010007046417978965
Position 25063: 5.5491131217240945e-05
