Gene = SIT1
index = 1259
Annotated 5SS: [187 439 584 757]
Annotated 3SS: [302 524 694 858]
SMsplice 5SS: [187 439 584 757]
SMsplice 3SS: [302 524 694 858]
top_k =  100
Partition function (log Z): 2.7588880596514356

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.9868529995746539
Position 584: 0.9448682346317471
Position 439: 0.942217389981699
Position 757: 0.9370868536215542
Position 1015: 0.04356613307127173
Position 211: 0.010478162916467568
Position 952: 0.009143460547574277
Position 621: 0.005830625664299095
Position 942: 0.00512902127297684
Position 34: 0.004941523808518627
Position 443: 0.004087020388642998
Position 911: 0.0015863859321728138
Position 871: 0.0008885128897020931
Position 58: 0.0008182401829476124
Position 555: 0.0005421507647438338
Position 547: 0.0005235724316782531
Position 237: 0.0004817036160068157
Position 1457: 0.0004793207727132385
Position 334: 9.614201212801664e-05
Position 628: 9.37345687134685e-06
Position 222: 9.10329678093607e-06
Position 79: 8.019685994144526e-06
Position 227: 5.7601320703624215e-06
Position 10: 3.022907632710687e-06
Position 65: 2.5925256798475766e-06
Position 260: 1.8688654347819082e-06
Position 119: 1.8165599917885124e-06
Position 117: 1.0666677343087187e-06
Position 70: 7.388381015618295e-10
Position 125: 1.2100941281147154e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 694: 0.9803890299620975
Position 524: 0.9235246448466832
Position 302: 0.9221345332038442
Position 858: 0.4434663104787406
Position 1167: 0.2946837969143842
Position 823: 0.07166298292754572
Position 347: 0.05445372473794241
Position 844: 0.03844862947799726
Position 1326: 0.030879771636676
Position 909: 0.029413667883356774
Position 1059: 0.022564629088388504
Position 1495: 0.013267314848438457
Position 865: 0.009658778746599775
Position 1176: 0.008104800551396415
Position 1618: 0.006643360285095567
Position 1141: 0.006443914252039233
Position 1034: 0.006312247247696417
Position 322: 0.005627057647844932
Position 894: 0.004562296802053407
Position 1341: 0.0037929987972448323
Position 830: 0.0033378598771199156
Position 1015: 0.002492207134272039
Position 492: 0.002022135540773632
Position 887: 0.001985905953353436
Position 1400: 0.0019265017259300758
Position 1505: 0.0018099425578572042
Position 1144: 0.001588388403759959
Position 112: 0.00139521015927145
Position 144: 0.0013878487683821362
Position 117: 0.0013430973543262098
Position 1429: 0.0012118427430576019
Position 650: 0.000894690574004849
Position 674: 0.0008075915072703247
Position 397: 0.0007471716368547908
Position 579: 0.00023194195646182987
Position 663: 9.914706300357987e-05
Position 715: 9.534500362709086e-05
Position 709: 4.295329210602479e-05
Position 653: 4.1050524658156284e-05
Position 489: 3.615810255933157e-05
Position 405: 2.9964682169761024e-05
Position 657: 2.718410217927168e-05
Position 417: 2.222803812328006e-05
Position 114: 1.9018770621247556e-05
Position 583: 1.4949989170264198e-05
Position 755: 1.0604372837066156e-05
Position 154: 2.0356038403145677e-06
Position 433: 6.782501682728594e-07
Position 151: 5.554217218441362e-07
Position 414: 5.313008180827779e-07
Position 83: 4.018533276915087e-07
Position 95: 2.96350696593735e-07
Position 721: 1.2324288817982486e-07
Position 156: 2.0011886903032368e-08
Position 532: 2.4839698500177914e-09
Position 534: 2.183505380900264e-09
Position 546: 1.787853283415222e-09
Position 199: 1.637770448383688e-10
Position 191: 9.546710539902661e-11
