Gene = TNFRSF9
index = 1464
Annotated 5SS: [   27  2382  3271  4445  4973  5476  8153 10004]
Annotated 3SS: [ 2231  3086  4336  4834  5408  8021  9868 22241]
SMsplice 5SS: [   27  2382  4445  8153 10004 12002]
SMsplice 3SS: [ 2313  4336  8021  9868 11902 22241]
top_k =  100
Partition function (log Z): -5.211771426439352

Sorted 5' Splice Sites (High to Low Probability):
Position 10004: 0.9975418336063858
Position 4445: 0.9746395487738702
Position 2382: 0.9642354810314439
Position 27: 0.7761219036273552
Position 3271: 0.5722737784412091
Position 12002: 0.5249640615931948
Position 4973: 0.38548450655933497
Position 173: 0.1745026357834501
Position 5476: 0.11607571547145505
Position 6706: 0.05628150418373748
Position 136: 0.03345741394200182
Position 2609: 0.02468589279652402
Position 299: 0.015687518885796236
Position 12072: 0.009807281424240716
Position 872: 0.006844776751581971
Position 7010: 0.006486666470466127
Position 3654: 0.00505399941585616
Position 2423: 0.004669272596817354
Position 899: 0.0037912156675868197
Position 5320: 0.0036422302565731184
Position 2954: 0.001612177858506527
Position 2400: 0.000249262498290728
Position 2404: 0.00017588784098427753
Position 426: 0.00011014592879240481
Position 2733: 8.761103813277299e-05
Position 49: 7.423412576334255e-05
Position 2779: 5.99203956394096e-05
Position 2783: 4.804983243998333e-05
Position 2638: 3.455370244678307e-05
Position 2760: 2.789752964998657e-05
Position 2626: 2.7324759939235063e-05
Position 280: 1.645607468332027e-05
Position 548: 1.6337596571954722e-05
Position 587: 4.738710766173755e-06
Position 332: 3.5853875430440947e-06
Position 389: 3.112392823291207e-06
Position 323: 1.9175444522670455e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9868: 0.9938132676265031
Position 4336: 0.9156733328846383
Position 22241: 0.7412533188465814
Position 2313: 0.6568006330980581
Position 11902: 0.5205122602998267
Position 3086: 0.41842806778199626
Position 2231: 0.17633199220555518
Position 5408: 0.09903387772810847
Position 4764: 0.09646236509210002
Position 4844: 0.08978020142548765
Position 4834: 0.08744758593482724
Position 4871: 0.08557240112979146
Position 12403: 0.08275342394258063
Position 2267: 0.07286966747215748
Position 3136: 0.06543263395614247
Position 2285: 0.059615937355203506
Position 6558: 0.056281504183737424
Position 3162: 0.04677151751924626
Position 17358: 0.04553807901477644
Position 4358: 0.03173915489225396
Position 16587: 0.02428914915500046
Position 11856: 0.023181727851276958
Position 16114: 0.02268550254326603
Position 11034: 0.019864929437836035
Position 2847: 0.018187501930394645
Position 2460: 0.017100355156218706
Position 5308: 0.01701866802574855
Position 14293: 0.015401014699804944
Position 3181: 0.014814738365579562
Position 4391: 0.014042836515773188
Position 4572: 0.01370072711755203
Position 683: 0.008970803883928336
Position 16559: 0.008502980450234418
Position 4191: 0.008307829817365383
Position 4918: 0.007874059250421669
Position 2498: 0.00779107757960394
Position 6775: 0.006486666470466118
Position 9882: 0.006186732373497376
Position 12399: 0.005841544845674299
Position 3006: 0.0056097024611430945
Position 15504: 0.005353553416491519
Position 15307: 0.005313965066829146
Position 4569: 0.004360413447456051
Position 12326: 0.004306650008408333
Position 5223: 0.003518091394125261
Position 4230: 0.0034977951098146493
Position 2035: 0.002996511092626615
Position 11055: 0.0027153183357724554
Position 3034: 0.002573709670305805
Position 15525: 0.0025443077281123343
Position 2926: 0.0020680846149073212
Position 3363: 0.0019379573542239901
Position 3500: 0.0017365334734660415
Position 3583: 0.0013795085881661263
Position 4405: 0.0013785995540241262
Position 719: 0.0010099895550772621
Position 11030: 0.0008995845100463648
Position 2102: 0.0006729436687264871
Position 830: 0.0006551989801631916
Position 10090: 0.0005994888605519242
Position 10126: 0.0004634161218406419
Position 11775: 0.00029296148891001035
Position 4540: 0.0002867531616989452
Position 5198: 0.0001473085800458447
Position 2723: 7.98173189495496e-05
Position 2070: 2.5202465743432167e-05
Position 2044: 9.369044421266117e-06
Position 1891: 7.647565044373849e-06
