Gene = GRIP2
index = 622
Annotated 5SS: [  209  1813 16231 16645 17689 18470 19082 20440 21692 21971 24309 25017
 27789 28416 29304 30668 30916 32261 34520 35280 36466 38515 45664 47238]
Annotated 3SS: [ 1690 16149 16508 17542 18382 19005 20293 21543 21801 24182 24866 27601
 28269 29222 30600 30769 32115 34379 35099 36290 38408 45519 47090 48253]
SMsplice 5SS: [  209  3086 16231 16645 17689 18470 18762 19082 20440 21692 21911 25017
 27789 28416 29304 30668 30916 32261 34165 34520 35280 36466 38515 41789
 45664 47238]
SMsplice 3SS: [ 2913 16149 16508 17542 18382 18573 19005 20293 21543 21801 24866 27601
 28285 29222 30557 30769 32115 34035 34379 35099 36290 38408 41595 45519
 47090 52293]
top_k =  100
Partition function (log Z): 24.49866472514379

Sorted 5' Splice Sites (High to Low Probability):
Position 3086: 1.0000000000000104
Position 16231: 1.000000000000007
Position 35280: 1.000000000000005
Position 47238: 0.9998972545169713
Position 25017: 0.9998967511069307
Position 30916: 0.9989625816942566
Position 27789: 0.9988966163101917
Position 29304: 0.9926770835350832
Position 17689: 0.9841532954724858
Position 36466: 0.9750202776412247
Position 20440: 0.964104314033156
Position 21692: 0.9595245684732198
Position 38515: 0.9562568737947884
Position 28416: 0.9522579147018986
Position 19082: 0.9227917317197746
Position 16645: 0.8732102334449027
Position 30668: 0.8485183479829663
Position 32261: 0.7724248009832448
Position 34165: 0.6995276837523161
Position 41789: 0.6690645857705523
Position 34520: 0.6145713545072907
Position 209: 0.559740207085596
Position 18762: 0.5582807660007564
Position 18470: 0.5101398754708683
Position 21911: 0.4987631694645308
Position 29733: 0.4241358660293292
Position 21971: 0.39851289570269743
Position 32831: 0.3673310379797751
Position 190: 0.270335743226783
Position 18605: 0.23411679362738252
Position 29030: 0.21022098413699972
Position 39712: 0.17750522848031827
Position 58: 0.13099396845331285
Position 33715: 0.1280104492389818
Position 19249: 0.11873074408216736
Position 33900: 0.10532907716400983
Position 48032: 0.09492309612649011
Position 32861: 0.08862222826786519
Position 32548: 0.08641492288338076
Position 34185: 0.07616954060003175
Position 34557: 0.06586150632248672
Position 48567: 0.06575731171429045
Position 34474: 0.056973999249072725
Position 32494: 0.05243938738004311
Position 30495: 0.049876944046277676
Position 1813: 0.038930081234317127
Position 28420: 0.03751884199218947
Position 20415: 0.035895685966852824
Position 49416: 0.03454317471999081
Position 32289: 0.033064101136261084
Position 29748: 0.029609294090401844
Position 34104: 0.026390121373586588
Position 48318: 0.02051086050095427
Position 20937: 0.019801120621813512
Position 16581: 0.018158526378102023
Position 31229: 0.017713209573031633
Position 38486: 0.017366306461903673
Position 47991: 0.015775159523598013
Position 29572: 0.01389755033497894
Position 30573: 0.012392747038448712
Position 21725: 0.011107305840440307
Position 20951: 0.010398828566611304
Position 48023: 0.009319411861314363
Position 32731: 0.008382895883960469
Position 19145: 0.0069102342304474314
Position 37213: 0.006568383045921368
Position 31999: 0.006262412467393494
Position 31472: 0.006132967512614138
Position 31734: 0.004874125999289372
Position 31376: 0.00456696587337205
Position 28385: 0.0038075930829437167
Position 29563: 0.0033365811095077778
Position 31459: 0.003220638217814418
Position 37254: 0.002110484085382837
Position 30444: 0.001981470111905989
Position 31567: 0.0018335938063859135
Position 28630: 0.001270760590006429
Position 30879: 0.0010374183057477028
Position 31225: 0.0009977063824395485
Position 29538: 0.0008926157741740545
Position 32416: 0.0007865150720910089
Position 32134: 0.0005754502411162655
Position 25766: 0.0003841697797596617
Position 19309: 0.00010180919095308832

Sorted 3' Splice Sites (High to Low Probability):
Position 16149: 1.000000000000007
Position 47090: 0.9998972545169735
Position 24866: 0.9998967511069308
Position 27601: 0.9988966163101917
Position 30769: 0.9985033542553563
Position 20293: 0.9946453725499964
Position 29222: 0.9929371937665691
Position 2913: 0.988416289498999
Position 17542: 0.9841532954724876
Position 35099: 0.9529651326348475
Position 19005: 0.9105065879399752
Position 16508: 0.8913687598230055
Position 32115: 0.8508388012194456
Position 21543: 0.8195247254997988
Position 34035: 0.802087345725935
Position 28285: 0.7772804950695996
Position 36290: 0.7645385608516577
Position 21801: 0.759000507368159
Position 41595: 0.6409339365811203
Position 34379: 0.602106364418135
Position 18382: 0.5881701635049106
Position 38408: 0.5156909391667861
Position 52293: 0.4971970705407403
Position 18573: 0.4863064722877387
Position 32677: 0.4643361621316011
Position 29641: 0.45046236764047237
Position 48253: 0.4277923356908065
Position 30600: 0.3302199146369465
Position 30557: 0.3156913924522932
Position 30420: 0.2668745982926336
Position 38377: 0.2628644641518009
Position 28269: 0.21630385470743244
Position 39593: 0.15950286958157528
Position 47858: 0.15607924926792924
Position 34255: 0.13530049566071592
Position 33631: 0.12801044923898178
Position 38126: 0.12726077797948473
Position 18467: 0.12291930329795829
Position 19175: 0.11883255327312035
Position 36410: 0.11882710097184233
Position 21644: 0.11161361506755461
Position 33714: 0.10147930572483259
Position 36307: 0.09165461581772463
Position 28818: 0.08077497639694696
Position 49266: 0.07485821668433001
Position 21772: 0.06981654291726183
Position 21852: 0.06845901488180675
Position 38255: 0.0678516944777775
Position 28942: 0.06296212528981993
Position 28977: 0.06263110236036087
Position 48202: 0.05196412227617097
Position 18594: 0.05168861080413037
Position 35119: 0.04703486736515638
Position 32493: 0.0404755241196353
Position 18587: 0.03974269369501249
Position 21585: 0.03844704732149949
Position 32455: 0.03665848833437452
Position 20797: 0.02879006573750152
Position 41551: 0.028130649189432616
Position 31111: 0.019958631860992265
Position 39589: 0.01800235889874316
Position 32415: 0.011993596171791264
Position 18873: 0.011693475216277248
Position 3079: 0.011583710501008516
Position 48051: 0.011564264086488342
Position 49166: 0.0090843098281645
Position 31319: 0.008731633329261253
Position 29475: 0.00826572971932699
Position 18299: 0.007736180237364953
Position 29461: 0.0077359611020533
Position 19008: 0.007501902793969852
Position 37106: 0.006851774448298772
Position 31507: 0.006707719805675291
Position 47892: 0.005563108308686294
Position 31953: 0.0052152680398072975
Position 18189: 0.005132442824735326
Position 28525: 0.005126394118866548
Position 48566: 0.004054925652290946
Position 32478: 0.004047199869542698
Position 33795: 0.003849771439177236
Position 29693: 0.0032827924792576554
Position 20225: 0.0032816137795720988
Position 47619: 0.002626716591873873
Position 31269: 0.0022284523083591426
Position 20105: 0.002073013670439438
Position 37069: 0.0018270926830054298
Position 32232: 0.0016915679813492423
Position 30866: 0.0014802495423749027
Position 31956: 0.0010471444275861963
Position 21258: 0.0010464864248101312
Position 31152: 0.0010379750226351845
Position 18438: 0.0008415684471583417
Position 20936: 0.0007379156655327146
Position 31165: 0.0006747950380239418
Position 20839: 0.0006719677853905256
Position 29224: 0.0005274700993082704
Position 25678: 0.0003841697797596607
Position 29241: 0.00035816367179101154
Position 29423: 0.0003463668201081839
Position 29417: 0.00023604220799619975
Position 29238: 0.0002342543619514814
Position 29525: 0.00015475362814832558
Position 29260: 5.041937505791762e-06
