Gene = HACD2
index = 636
Annotated 5SS: [  313  2974 17424 56800 82626 84671]
Annotated 3SS: [ 2855 17404 56710 82503 84491 90214]
SMsplice 5SS: [  313  2974  8157 56800 68318 82626 84671 85686]
SMsplice 3SS: [ 2855  8064 56710 68174 82503 84491 85544 93117]
top_k =  100
Partition function (log Z): -46.57967848907725

Sorted 5' Splice Sites (High to Low Probability):
Position 313: 0.9957836259169602
Position 2974: 0.7304841000024008
Position 1916: 0.5096809029366204
Position 2663: 0.3484134965229412
Position 1580: 0.2500313861539284
Position 5497: 0.10772792917069875
Position 3013: 0.1047271061151548
Position 2628: 0.07887084882219769
Position 1141: 0.07812363063829127
Position 1968: 0.06634230613294272
Position 2668: 0.039552430813792144
Position 784: 0.0381197268352599
Position 2738: 0.03247672708610262
Position 8157: 0.021034597657694103
Position 597: 0.018484265437439848
Position 613: 0.013524797201530893
Position 1862: 0.011882136756631249
Position 1822: 0.004199165448184116
Position 1291: 0.004131214771754357
Position 1406: 0.0006872173391122581
Position 299: 0.0006756523073746644
Position 1084: 0.0003477969455723202
Position 446: 7.800759040181961e-05
Position 284: 6.661488844885185e-05
Position 296: 5.8351829469759463e-05
Position 277: 3.0260434216511065e-07
Position 106: 4.19128100542905e-08
Position 207: 3.5502694650795364e-08
Position 167: 1.209561013041525e-09
Position 109: 1.0044293047273358e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2855: 0.8459678466662403
Position 8064: 0.6227850104887944
Position 2520: 0.49870256439261273
Position 1812: 0.46618327652089697
Position 5415: 0.2701215707010566
Position 1500: 0.1652677141289367
Position 4403: 0.1542633915507358
Position 1682: 0.12436321938544218
Position 967: 0.080487466101304
Position 1376: 0.04588854835902115
Position 410: 0.04453790167009036
Position 1470: 0.030415137048179084
Position 7571: 0.022480010204032397
Position 8254: 0.021034597657694103
Position 612: 0.011694189883588486
Position 1416: 0.007331523809967403
Position 673: 0.0070359139728192605
Position 5025: 0.0064797392017916485
Position 4423: 0.005932953260766212
Position 2542: 0.005739255743097353
Position 3138: 0.005268423890173166
Position 630: 0.004260568404515606
Position 1528: 0.003251476669638477
Position 1053: 0.002279133897729013
Position 1531: 0.0008241396281428046
Position 1082: 0.0008065428836465226
Position 1206: 0.0006537981367944864
Position 1294: 0.0004938375802852299
Position 696: 0.00030268696844540247
Position 1505: 0.0002131398182114825
Position 414: 0.00015615145817748517
Position 1209: 0.00013186517864474518
Position 995: 8.070162991547258e-05
Position 1102: 6.329697376927669e-05
Position 596: 3.457934402893448e-06
Position 655: 3.3657551917735132e-06
