Gene = SAP25
index = 1223
Annotated 5SS: [ 51 351 542 788 994]
Annotated 3SS: [ 267  434  633  895 1075]
SMsplice 5SS: [201 351 542 788 994]
SMsplice 3SS: [ 267  451  633  895 1075]
top_k =  100
Partition function (log Z): 2.85425273212185

Sorted 5' Splice Sites (High to Low Probability):
Position 542: 0.9819899623825219
Position 351: 0.9792101793126033
Position 994: 0.9354290215059451
Position 788: 0.8987306316962116
Position 51: 0.44264935476868084
Position 201: 0.3048591221025117
Position 162: 0.0105813750517196
Position 536: 0.007126301960234359
Position 508: 0.0061428790559785685
Position 1250: 0.0051476722621036555
Position 154: 0.0018731431522746775
Position 538: 0.001169071805634472
Position 1127: 0.00014323686891879893
Position 214: 5.622245913311795e-05
Position 546: 3.1352188343601356e-05
Position 205: 1.8325035858610204e-05
Position 72: 6.850309807789278e-06
Position 136: 5.9777452599307515e-06
Position 969: 3.1128022841035676e-07
Position 702: 7.759874683433113e-11
Position 561: 1.7460549405045704e-15
Position 464: 7.628901552758324e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 451: 0.9767298486482302
Position 633: 0.8989746433802787
Position 895: 0.8835891497449013
Position 1075: 0.8679022457198251
Position 267: 0.5452720293325822
Position 246: 0.09165599814791323
Position 1336: 0.07278996765218604
Position 253: 0.07029178905118424
Position 879: 0.03532056858450101
Position 225: 0.02290141795053014
Position 1213: 0.021199275717434827
Position 434: 0.01883938225462774
Position 1125: 0.013188108546736264
Position 751: 0.011077119884659047
Position 919: 0.0064267386588969565
Position 317: 0.0064144862825617184
Position 667: 0.005383346494687573
Position 957: 0.005129625694781849
Position 709: 0.0031124468831547516
Position 1176: 0.0026308199205092057
Position 1262: 0.002552215829925285
Position 712: 0.0019294730574135057
Position 177: 0.0015830561431634516
Position 1284: 0.001215640054609411
Position 866: 0.001132149875293364
Position 843: 0.0009696222779631699
Position 1028: 0.0008284716668085818
Position 292: 0.0006987484378054459
Position 647: 0.0006833319558008076
Position 423: 0.0006002712385282081
Position 194: 0.0005370685042622752
Position 1360: 0.0005351313197423063
Position 652: 0.00047499599018431863
Position 1404: 0.00041340887906962686
Position 981: 0.0003397990324115022
Position 285: 0.00033802912030027283
Position 850: 0.0002981847175708629
Position 231: 0.0001898534406941148
Position 124: 0.00018522197525632894
Position 287: 0.00014959024170393788
Position 1048: 0.00012640294726832646
Position 289: 0.00010478522456325973
Position 334: 0.0001036100236687811
Position 731: 8.373316312865584e-05
Position 148: 6.892198233186865e-05
Position 491: 6.432440120937937e-05
Position 787: 4.981352932070607e-05
Position 1343: 4.36362037594138e-05
Position 463: 2.04925431029764e-05
Position 508: 1.0701555536877969e-05
Position 199: 5.472231047633454e-06
Position 350: 4.864006388049025e-06
Position 344: 9.389167650464269e-07
Position 331: 1.2143444884375489e-08
Position 722: 9.841346530403338e-09
