Gene = HAUS6
index = 638
Annotated 5SS: [  596  6446  8803  9949 13708 16029 16386 20247 22641 24944 26518 32901
 39606 40112 43032 45159]
Annotated 3SS: [ 6349  8723  9815 13559 15962 16336 20075 22446 24816 26414 32818 39538
 39925 42895 44117 46714]
SMsplice 5SS: [   79   596  5084  6446  8803  9949 13708 16029 20247 32901 43032]
SMsplice 3SS: [  447  4968  6349  8723  9815 13580 15962 20075 32818 42895 46971]
top_k =  100
Partition function (log Z): -5.63641055604711

Sorted 5' Splice Sites (High to Low Probability):
Position 8803: 0.9981719203528324
Position 20247: 0.9904276393300673
Position 596: 0.9901911426780726
Position 79: 0.9809936899645013
Position 9949: 0.9373296940710503
Position 16029: 0.8962584278232525
Position 13708: 0.8825672197451878
Position 6446: 0.7054579781367503
Position 16386: 0.5823610510587027
Position 5084: 0.5032093144386904
Position 22641: 0.32003678901691046
Position 9511: 0.31301564113497954
Position 5950: 0.22841080484081266
Position 5466: 0.21486846535436505
Position 5050: 0.2131207869155702
Position 24944: 0.10860134026054839
Position 1754: 0.06746615427173354
Position 10045: 0.06267030592895169
Position 5471: 0.050476966428803303
Position 7300: 0.042732018744060005
Position 2254: 0.03523995109214673
Position 5072: 0.029818423570397858
Position 19129: 0.023821813064631894
Position 9328: 0.0200878445048271
Position 234: 0.01719009779085359
Position 6897: 0.009054893567514632
Position 2883: 0.008630738653520965
Position 8877: 0.0018280796471696178
Position 37: 0.0010549137277450127
Position 5566: 0.0007508975494315579
Position 515: 0.00030288005975414597
Position 300: 0.0002596932480230453
Position 228: 0.00014088271383870657
Position 83: 0.00010727461886455062
Position 303: 8.19790591826283e-05
Position 277: 3.9730823625216444e-05
Position 1861: 3.560170440391918e-05
Position 57: 3.2585744178959673e-05
Position 91: 2.4386016873942968e-05
Position 241: 2.3586688736765527e-05
Position 388: 2.3442392931377465e-05
Position 676: 1.1423185511236046e-05
Position 261: 1.0172420649869e-05
Position 575: 5.623960179818175e-06
Position 888: 4.2599156441711905e-06
Position 983: 4.244708395588935e-06
Position 167: 4.008211145566102e-06
Position 350: 2.3289484245361866e-10
Position 258: 2.0912616225835058e-10
Position 238: 1.9100909292895827e-10
Position 335: 1.34234710541502e-10
Position 154: 1.116853989935613e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8723: 1.0000000000000027
Position 9815: 1.0000000000000022
Position 447: 0.9797535969278263
Position 20075: 0.978556823989985
Position 15962: 0.9003964873661839
Position 13580: 0.7640979934954234
Position 4968: 0.7459259287969916
Position 6349: 0.6859205885580433
Position 16336: 0.33215384386549085
Position 25591: 0.25083887155905904
Position 5803: 0.22841080484081247
Position 22548: 0.22307524952001284
Position 22947: 0.2203379430146329
Position 9257: 0.19681493722096888
Position 5373: 0.1901747310732229
Position 24816: 0.1333297551804102
Position 23957: 0.10973333281131624
Position 16317: 0.10829956706968095
Position 13559: 0.10221019333660342
Position 24349: 0.09631991861705755
Position 20330: 0.08900026545887699
Position 16261: 0.08152015325491971
Position 20374: 0.07649051393874963
Position 5353: 0.075921598259377
Position 22495: 0.06579471895928385
Position 1633: 0.06550031675940793
Position 16212: 0.05624942732568061
Position 9277: 0.05276770400000774
Position 22446: 0.04639678026830412
Position 9327: 0.04537762735878239
Position 7147: 0.04273201874406001
Position 25027: 0.03730173103873907
Position 2192: 0.0352399510921468
Position 18965: 0.023821813064631894
Position 9414: 0.02252489651743942
Position 20035: 0.02144317601001525
Position 6103: 0.01953738957870722
Position 20370: 0.017486140898734084
Position 23982: 0.016821856347228575
Position 13436: 0.01625903291316047
Position 20395: 0.015950943849767786
Position 25007: 0.012194873469467795
Position 9253: 0.010635183007664405
Position 524: 0.010628736124282133
Position 6557: 0.009054893567514625
Position 21128: 0.007992873675885913
Position 9417: 0.004983137534943723
Position 2780: 0.004444910165128796
Position 2670: 0.00262747931200379
Position 2758: 0.001558349176388372
Position 1655: 0.00129065786292196
Position 1629: 0.0007107813538076489
Position 4845: 0.00022259612766683469
Position 500: 8.302233254467405e-05
Position 503: 1.9169389070216527e-05
Position 466: 1.378840704878626e-05
Position 497: 3.938334115457063e-06
Position 220: 3.767292767348388e-06
