Gene = GFM1
index = 586
Annotated 5SS: [  438  1504  2020  2670  4880  7969  9190 10354 14782 16698 18407 21197
 22109 37880 40391 46046 46915]
Annotated 3SS: [ 1350  1886  2464  4762  7817  9031 10268 14643 16595 18349 21058 22025
 37716 40245 45884 46860 47057]
SMsplice 5SS: [  293  1504  2020  2670  4880  7665  7969  9190 10354 14782 16698 17463
 21197 22109 37880 40391 41489 42253 47201]
SMsplice 3SS: [ 1350  1886  2580  4762  7566  7817  9031 10268 14643 16595 17364 21058
 22025 37716 40245 41373 42158 47057 48162]
top_k =  100
Partition function (log Z): -2.6431803920356307

Sorted 5' Splice Sites (High to Low Probability):
Position 16698: 0.9999999999999991
Position 21197: 0.9972694955666314
Position 9190: 0.9863179857511024
Position 22109: 0.9753824282820038
Position 2020: 0.9646881440738285
Position 1504: 0.9580373145267915
Position 4880: 0.8330636003692375
Position 2670: 0.7420269821473588
Position 7665: 0.7046966314378761
Position 10354: 0.6485003701472127
Position 17463: 0.6125852786036566
Position 7922: 0.5898964267487864
Position 11829: 0.5860828575290579
Position 293: 0.48832564470083406
Position 438: 0.39120576396654116
Position 14786: 0.25166606451793644
Position 5784: 0.25013713347726646
Position 21800: 0.22358485865630823
Position 14799: 0.19868565931421908
Position 18407: 0.18181418235411304
Position 3928: 0.1442947980232396
Position 20: 0.10230334181301455
Position 5841: 0.07507795411068044
Position 14737: 0.07504895660863321
Position 21630: 0.058121262881191724
Position 14822: 0.05508650400467283
Position 21681: 0.03450859648345529
Position 21625: 0.02680487305418672
Position 8141: 0.019190472895119833
Position 629: 0.016269425736616088
Position 10480: 0.01603746840664787
Position 21471: 0.01459681735772925
Position 16980: 0.01204387612874119
Position 1249: 0.010626440953648631
Position 1517: 0.008277875386405786
Position 2336: 0.0073176872319866745
Position 564: 0.006395903776725963
Position 2216: 0.006271883191083186
Position 166: 0.004593348831998111
Position 1605: 0.0038178189926864493
Position 586: 0.0020918739249187555
Position 1318: 0.0016721081657561235
Position 604: 0.0013440889694143164
Position 612: 0.0011820881233096166
Position 1820: 0.0004305975501154709
Position 1211: 0.00032025873674541497
Position 4: 1.573782906589435e-05
Position 142: 3.7919916518077172e-06
Position 192: 3.4836420300969506e-07
Position 273: 2.4210049752494206e-08
Position 247: 2.230785380428482e-08
Position 341: 2.4983524250475125e-09
Position 83: 2.906785443469846e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16595: 0.9999999999999998
Position 21058: 0.9972694955666316
Position 9031: 0.9863179857511025
Position 1350: 0.9325095000013008
Position 22025: 0.9282806226330724
Position 1886: 0.8384429710358876
Position 4762: 0.7421705246598203
Position 7566: 0.682278844373621
Position 10268: 0.6159035030003381
Position 17364: 0.6125852786036563
Position 14643: 0.5497217319681261
Position 11558: 0.5220635745906463
Position 7817: 0.45004847255014074
Position 2580: 0.429157234939361
Position 27857: 0.3363955659419279
Position 21463: 0.3338107725523998
Position 2464: 0.2608161266865941
Position 5726: 0.20623895046723512
Position 18349: 0.17855034987913923
Position 24147: 0.14638971801105832
Position 7821: 0.12607556978615453
Position 5620: 0.11897613712071152
Position 1849: 0.10517447282385499
Position 4713: 0.09089307570941745
Position 25241: 0.07212026590149975
Position 26701: 0.07036697549546811
Position 25176: 0.06846215163392594
Position 11537: 0.05799736026963014
Position 3910: 0.054876722451460254
Position 24604: 0.04920308532937902
Position 22905: 0.04718413083257112
Position 3806: 0.04413898690243202
Position 22417: 0.04341741363857611
Position 22062: 0.03969491993443938
Position 3773: 0.03754996545293941
Position 24241: 0.03623557930701469
Position 25295: 0.03449486334690002
Position 14678: 0.03076545247733585
Position 21325: 0.02768277392241215
Position 10129: 0.026705873116094337
Position 22376: 0.023427249803242515
Position 7510: 0.022417787064255016
Position 1384: 0.019339168987056357
Position 8029: 0.019190472895119843
Position 1175: 0.019072649856392
Position 22394: 0.018544629448606798
Position 22027: 0.01799568086682194
Position 23128: 0.014399312689117889
Position 7762: 0.013772384412491094
Position 10426: 0.011810817667656117
Position 1820: 0.0117275584795051
Position 2553: 0.011718861941348031
Position 2521: 0.011533841169911662
Position 2485: 0.010643475671983198
Position 21538: 0.010151638523722264
Position 24410: 0.009660522305560802
Position 2425: 0.00808866011181485
Position 3739: 0.007729123216407948
Position 1317: 0.0064966698502743146
Position 11526: 0.0060219226687816575
Position 16910: 0.005946289367542888
Position 2251: 0.005936161191986309
Position 9980: 0.005890994030780098
Position 2098: 0.0058029472331060155
