Gene = RNF11
index = 1146
Annotated 5SS: [  609 33855]
Annotated 3SS: [33684 34879]
SMsplice 5SS: [  609 29400 33855]
SMsplice 3SS: [29206 33684 34879]
top_k =  100
Partition function (log Z): -25.588318082260074

Sorted 5' Splice Sites (High to Low Probability):
Position 609: 0.9990591640162574
Position 3541: 0.04650601109914962
Position 204: 0.022350165298965156
Position 1446: 0.02166585591686628
Position 3815: 0.012542023665201013
Position 1895: 0.01135006820791825
Position 844: 0.006544817804180719
Position 354: 0.0025329576144649704
Position 1904: 0.0018744744925253043
Position 219: 0.0015058244953010612
Position 346: 0.0014137720302271988
Position 51: 0.0008464067172295544
Position 212: 0.0006488218495115888
Position 619: 0.00041829115842001446
Position 769: 0.00033522279289268
Position 82: 0.0002784804972407226
Position 359: 5.7510625547114294e-05
Position 384: 9.707404609456462e-06
Position 35: 8.442740454917622e-06
Position 426: 4.296877993203287e-06
Position 174: 4.251949714544366e-06
Position 621: 9.757917351693922e-07
Position 3: 6.750742895652539e-07
Position 424: 1.3785491503990565e-07
Position 639: 1.312535922069529e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4010: 0.1786462388788999
Position 3003: 0.12897490463410005
Position 8834: 0.09327753896116237
Position 3737: 0.0857748780739329
Position 3334: 0.06807496488620979
Position 8810: 0.050388373747549384
Position 3984: 0.045777367595106255
Position 1820: 0.03926088801234877
Position 9671: 0.03361408719613601
Position 462: 0.029649992755775016
Position 7871: 0.02483523279013582
Position 3957: 0.023453006799870748
Position 8500: 0.0231705798035954
Position 767: 0.022218951965695087
Position 1350: 0.022186160500369267
Position 8718: 0.021936949034206708
Position 6874: 0.019495409022867047
Position 1865: 0.018181472285476976
Position 1509: 0.01709074085006219
Position 6626: 0.015689444893369896
Position 7554: 0.015579597510255406
Position 3780: 0.014197892355027645
Position 5759: 0.013880230929192636
Position 4256: 0.013390329920622243
Position 4578: 0.012810159412671331
Position 4048: 0.012179814193736078
Position 1075: 0.011920927682760183
Position 3006: 0.011419110715590116
Position 1780: 0.009888242394696281
Position 7027: 0.009283958110126445
Position 3083: 0.008060694380790212
Position 732: 0.006573152628440956
Position 2054: 0.0059920716456865145
Position 4464: 0.005290615143891389
Position 3380: 0.003881236453834229
Position 2965: 0.0033332150932865678
Position 4084: 0.002556440179486397
Position 3105: 0.0020420725739568614
Position 1445: 0.0014227641988675775
Position 2849: 0.0013032835409930118
Position 2088: 0.0012182459684037658
Position 830: 0.0008726055696811613
Position 703: 0.0006069685773378167
Position 1412: 0.0003020673432128818
Position 1263: 0.00015688111690474274
Position 1276: 4.602069073218006e-05
Position 1392: 4.270848724044397e-05
Position 1395: 4.395227649743672e-06
Position 1095: 2.288110883052238e-06
Position 411: 1.4763246301924835e-06
Position 476: 8.599525540076558e-07
Position 485: 5.245638700871375e-07
Position 255: 2.700233447301089e-07
Position 424: 6.387589306279119e-08
Position 277: 3.862801874130929e-08
Position 545: 2.7455317102380828e-08
Position 539: 1.5838960790723958e-08
Position 359: 1.384287528748578e-08
Position 294: 1.1987459275940096e-08
Position 282: 7.490696663658071e-09
Position 559: 4.4027533113548304e-09
