Gene = VPS45
index = 1552
Annotated 5SS: [  639  1453  4925  9022  9694  9941 10489 14190 14711 15599 24821 25135
 26376 43374]
Annotated 3SS: [ 1317  4863  8941  9624  9802 10377 14054 14596 15430 24661 25026 26253
 43241 77517]
SMsplice 5SS: [  639  1453  4925  9022  9694  9941 10489 14711 21845 23707 24821 25135
 26376 27854 29100 43374]
SMsplice 3SS: [ 1317  4863  8941  9624  9874 10377 14596 21752 23609 24661 25026 26253
 27778 28964 43241 71364]
top_k =  100
Partition function (log Z): -1.187161491496489

Sorted 5' Splice Sites (High to Low Probability):
Position 10489: 1.0000000000000013
Position 1453: 0.9999363557368975
Position 26376: 0.9997404337059639
Position 14711: 0.9995230338581129
Position 25135: 0.9832477747646216
Position 9022: 0.9221147519742879
Position 639: 0.9175181677686717
Position 27854: 0.8936228172253948
Position 9694: 0.8492282777263443
Position 29100: 0.7761115177105716
Position 9941: 0.740203185367227
Position 4925: 0.5655411552500039
Position 28716: 0.5502442111816942
Position 23707: 0.4504716328241722
Position 14190: 0.445443276479396
Position 23713: 0.4333629077763933
Position 15599: 0.3751425809402877
Position 13541: 0.35096557991701793
Position 295: 0.16134427106759044
Position 10070: 0.15001284783309793
Position 4929: 0.11960875833114518
Position 26749: 0.11346661275472049
Position 1161: 0.09408173776007385
Position 27898: 0.09179098396740723
Position 25364: 0.08612662965347495
Position 9051: 0.07020470850299655
Position 26733: 0.06488864415613436
Position 1045: 0.061197679653690926
Position 9753: 0.04903695510149732
Position 25403: 0.038863076443653985
Position 13511: 0.03410613396197972
Position 25453: 0.031606427485415034
Position 607: 0.029991350954020276
Position 1742: 0.0296088664670751
Position 6206: 0.02862448812752271
Position 29035: 0.028202157004063984
Position 13687: 0.02770655964716503
Position 12801: 0.027272599287306642
Position 4969: 0.025655098335003148
Position 9931: 0.018828409652640713
Position 30154: 0.018662360242911125
Position 15078: 0.016702370918455643
Position 25164: 0.01146556436432707
Position 14134: 0.011045269303734225
Position 1189: 0.010656308224488174
Position 1250: 0.00787682206685839
Position 18312: 0.00685092429516356
Position 29119: 0.00594306309704627
Position 487: 0.005608604260055482
Position 4794: 0.005556567501719495
Position 971: 0.005434037559271065
Position 10074: 0.005104363592752473
Position 27195: 0.005031051163200571
Position 18663: 0.004757802451806014
Position 793: 0.004698469014554849
Position 9708: 0.004131828470819185
Position 1202: 0.004115720995044621
Position 365: 0.003111500024557502
Position 9103: 0.002341182179481455
Position 9016: 0.0022450878923724344
Position 2798: 0.001642665258263491
Position 181: 0.0015478870754675712
Position 747: 0.0015256494572698958
Position 9360: 0.0013057192361507943
Position 709: 0.0008282043319441936
Position 115: 0.0007176256259765511
Position 14765: 0.0004179608943951879
Position 257: 0.00010444669950620171
Position 21: 6.696342084312896e-05
Position 14754: 5.9005247495424086e-05
Position 615: 4.491943397091175e-05
Position 526: 2.705404836163135e-06
Position 299: 4.411063597631114e-07
Position 3: 4.0941381399009276e-07
Position 135: 3.554215568585996e-07
Position 265: 2.826683897818493e-07
Position 19: 2.5033402213407416e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 26253: 0.9972244819062593
Position 10377: 0.9971314701168825
Position 25026: 0.9947133391289499
Position 14596: 0.9917371433133811
Position 8941: 0.9803373286346254
Position 27778: 0.9686341250361699
Position 9624: 0.9218858429947678
Position 1317: 0.9158839884480634
Position 23609: 0.883834540600565
Position 28964: 0.8124897185266525
Position 4863: 0.6266690534863641
Position 30610: 0.5722608095208895
Position 9874: 0.5468752144051989
Position 14054: 0.4564885457831306
Position 15430: 0.28856992271235904
Position 13375: 0.2855825725060474
Position 28580: 0.27705175009780114
Position 28636: 0.2731924610838929
Position 37043: 0.25618794761433494
Position 9802: 0.2245432269902098
Position 25316: 0.1349187176990026
Position 13510: 0.12498882934555558
Position 26618: 0.12384715608315398
Position 29845: 0.09680118401631818
Position 1281: 0.07453728659331359
Position 10004: 0.0645883725631481
Position 391: 0.06286909074023124
Position 804: 0.05913336224783951
Position 4717: 0.057993258316357515
Position 1124: 0.05578291323823908
Position 26648: 0.05536230410430024
Position 572: 0.03630380864761553
Position 31582: 0.03453103879394129
Position 15454: 0.03409362894482554
Position 30606: 0.03368921592964449
Position 1021: 0.032790143072403265
Position 9854: 0.03249867157643468
Position 4821: 0.03169926761515043
Position 1621: 0.02960886646707509
Position 6137: 0.028624488127522725
Position 15484: 0.028143140150023796
Position 15369: 0.02433588913307955
Position 27799: 0.02316922847865321
Position 569: 0.019335579310576716
Position 25301: 0.018925357653405722
Position 971: 0.016794595040696424
Position 8897: 0.01656840191451283
Position 12667: 0.015958427399443264
Position 14905: 0.013782259569378452
Position 12644: 0.01131417188786335
Position 368: 0.010359901054737098
Position 31606: 0.010261131347707179
Position 9877: 0.010055351291077916
Position 9898: 0.008822532038095897
Position 1362: 0.008738191327906392
Position 14541: 0.008262856686622442
Position 18176: 0.006850924295163561
Position 976: 0.006580768759564993
Position 712: 0.0057695680491461065
Position 9503: 0.005274268513014608
Position 27108: 0.005031051163200584
Position 18519: 0.004757802451806023
Position 29221: 0.004621273200547271
Position 10341: 0.0028264879571677838
Position 25288: 0.0027520582301355672
Position 26131: 0.0025159517997024746
Position 13316: 0.0022068716745599084
Position 9418: 0.002002387372431639
Position 14971: 0.0019079405788814908
Position 1094: 0.0018858036264037127
Position 9208: 0.0013057192361507933
Position 591: 0.0010659822973716915
Position 784: 0.0008461357549738088
Position 409: 0.0008399992601229795
Position 2657: 0.000830970490385355
Position 26576: 0.0008307073246735152
Position 2615: 0.0008116947678781376
Position 14949: 0.0006588838541077891
Position 436: 0.0006056968982007602
Position 14862: 0.0003181675788882125
Position 1044: 9.520369877960475e-05
Position 819: 8.464816469448732e-05
Position 10450: 4.204192595093195e-05
Position 14926: 3.51193371997102e-05
Position 912: 2.2532264788681663e-05
Position 496: 1.8616913916287943e-05
Position 830: 1.6653464809546617e-05
Position 770: 1.6311338212613013e-05
Position 524: 1.3787136920339404e-05
Position 894: 1.259128725344388e-05
Position 479: 5.383091317875466e-06
Position 26495: 2.316181263402094e-06
Position 598: 1.1384220279814557e-06
Position 593: 9.189356722364721e-07
Position 325: 2.9243568447345113e-07
Position 633: 2.7844190518259172e-08
Position 219: 1.0658101265699127e-08
Position 635: 1.0155335324027807e-08
