Gene = ZBTB41
index = 1591
Annotated 5SS: [ 1189  8851  9781 12251 19555 22126 23979 25533 28383]
Annotated 3SS: [ 8642  9710 12102 19424 22029 23871 25426 28293 40527]
SMsplice 5SS: [ 1189  8851  9781 12251 19555 22126 23979 24612 25533 28383]
SMsplice 3SS: [ 8642  9710 12102 19424 22029 23871 24527 25426 28293 32624]
top_k =  100
Partition function (log Z): -8.372182837357098

Sorted 5' Splice Sites (High to Low Probability):
Position 19555: 1.000000000000004
Position 28383: 0.9764644094208328
Position 22126: 0.9362861046439277
Position 12251: 0.9264201913944761
Position 25533: 0.920341910143527
Position 23979: 0.8963218815476512
Position 9781: 0.8241292025066894
Position 1189: 0.6369217849577181
Position 26808: 0.5516973660736655
Position 24612: 0.47954980770275296
Position 19968: 0.2117994792275706
Position 21958: 0.20601400247868829
Position 24603: 0.16021830540519366
Position 87: 0.13711876518400967
Position 896: 0.13635543743923612
Position 9847: 0.08631872579453108
Position 1081: 0.0717082008948166
Position 9818: 0.06369172484739052
Position 28580: 0.061695771182009536
Position 1995: 0.05889029588520325
Position 30473: 0.057818174608874756
Position 8676: 0.041070248321260244
Position 28154: 0.04016673676280333
Position 12475: 0.033172962592559765
Position 4822: 0.0309584090561404
Position 2388: 0.027882796193888976
Position 889: 0.025779298076930524
Position 14233: 0.023080483753732943
Position 26645: 0.02184420151738075
Position 2222: 0.016999819132697422
Position 22156: 0.007372040866086899
Position 25985: 0.006763675240147637
Position 27408: 0.0049026318700159215
Position 30809: 0.004674982988704475
Position 26399: 0.004115913495769177
Position 25736: 0.0034131876481395982
Position 168: 0.001519303336191329
Position 459: 0.0012592364638900177
Position 262: 0.00044430204580585703
Position 272: 0.00031133700974034895
Position 1249: 0.00020049632261259846
Position 518: 0.00019149057967360127
Position 160: 0.00011563993346621701
Position 378: 6.343720308509495e-05
Position 217: 5.4396286341362356e-05
Position 397: 1.4863356128535808e-05
Position 158: 1.1930686970963206e-05
Position 61: 1.039415734994686e-05
Position 331: 4.027701686869553e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 19424: 1.000000000000004
Position 28293: 0.9787105180085582
Position 9710: 0.9741396531486108
Position 12102: 0.926420191394475
Position 25426: 0.9203153997399243
Position 22029: 0.9032316670145815
Position 32624: 0.8327356825744834
Position 23871: 0.7733441442115366
Position 24527: 0.628205897099147
Position 26588: 0.2916434285900071
Position 26654: 0.28189813900103944
Position 21843: 0.2464404809741216
Position 19832: 0.16466329001364222
Position 23838: 0.12297773733611461
Position 28511: 0.0785648800105867
Position 37641: 0.07377541930128298
Position 30380: 0.05260170948987991
Position 8642: 0.041070248321260314
Position 28054: 0.040166736762803364
Position 1918: 0.03890670713882856
Position 12351: 0.033172962592559765
Position 19881: 0.027808011532899534
Position 31948: 0.02619400331039436
Position 4689: 0.025687197101781144
Position 14093: 0.023080483753732943
Position 2145: 0.020322000451805017
Position 19673: 0.019328177681028867
Position 2117: 0.017029851845547814
Position 1835: 0.014325691682641386
Position 31671: 0.013092056270383665
Position 30334: 0.009241586531978534
Position 24470: 0.008617834611611738
Position 31242: 0.00827917036126943
Position 2277: 0.007530763029233572
Position 28772: 0.007179276356364621
Position 621: 0.007080370833535309
Position 30687: 0.005581438227945103
Position 4728: 0.005271211954359266
Position 25659: 0.0052488816210760425
Position 27247: 0.004902631870015927
Position 29503: 0.003988780802243655
Position 774: 0.00397197793579196
Position 1973: 0.003936758210538478
Position 25715: 0.003247988187656348
Position 24539: 0.0029443813971884655
Position 31365: 0.002868869880966334
Position 760: 0.0027531317195175343
Position 28711: 0.0027251083982265086
Position 30435: 0.002177910434242372
Position 29051: 0.002020117437157051
Position 26256: 0.0018522441396188073
Position 26331: 0.0014969379696723388
Position 28533: 0.0009168108044583991
Position 25921: 0.0008843241299902984
Position 25623: 0.0007956689495645506
Position 26291: 0.0007667313864780315
Position 25213: 2.651040360354257e-05
