Gene = MAEL
index = 814
Annotated 5SS: [  376   721  2369  3733  4961 15196 16022 16289 27176 28851 32052]
Annotated 3SS: [  627  2268  3576  4918 15070 15966 16146 27112 28717 31975 32558]
SMsplice 5SS: [  376   721  3527  3733 15196 16022 16289 23403 28851 32052]
SMsplice 3SS: [  574  3445  3616 15070 15966 16179 23259 28717 31836 32558]
top_k =  100
Partition function (log Z): -14.920883133172588

Sorted 5' Splice Sites (High to Low Probability):
Position 376: 0.9843348878002983
Position 3733: 0.9603804644931357
Position 3527: 0.9229216092769986
Position 721: 0.7472185210207285
Position 4961: 0.3724458722098579
Position 2369: 0.2522320543615382
Position 1241: 0.08801420330284453
Position 2745: 0.07234129333051378
Position 201: 0.0623255834652189
Position 1333: 0.06054804118457869
Position 1315: 0.052213531307920856
Position 2360: 0.042618941981844065
Position 1233: 0.03943284472971574
Position 3697: 0.02019563458207363
Position 4327: 0.012860858339991583
Position 148: 0.006359476436316175
Position 2524: 0.0045370788242441035
Position 2751: 0.003387815821322792
Position 430: 0.0010123691026575382
Position 254: 0.0010054769973415958
Position 136: 0.0008261952774864311
Position 82: 0.00044432849593517326
Position 461: 0.0003194659583908525
Position 830: 0.0002616999545790418
Position 1037: 0.0002220352374617234
Position 392: 0.00018027708818320294
Position 726: 9.71549614687986e-05
Position 543: 8.851863745675898e-05
Position 773: 5.539343906707315e-05
Position 228: 1.9829696969799893e-05
Position 213: 1.6086195351040684e-05
Position 168: 1.603626335209126e-05
Position 208: 1.0265342497694284e-05
Position 937: 4.6936065130388285e-06
Position 114: 2.4190129426374158e-06
Position 72: 1.8433585252396659e-06
Position 86: 3.7100540235490393e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3445: 0.9633952325935468
Position 3616: 0.8988145223433494
Position 574: 0.46353641799532164
Position 13767: 0.45761199130149166
Position 2268: 0.29753362684831514
Position 4853: 0.26043810085947866
Position 1141: 0.24191341306907516
Position 7689: 0.24056955498664015
Position 627: 0.20256614993871053
Position 4918: 0.11626495091603953
Position 2613: 0.07572910915183674
Position 6915: 0.06939612592924684
Position 291: 0.06789534701792033
Position 5162: 0.06709586880358044
Position 5582: 0.06659818019130147
Position 4446: 0.04711722125374564
Position 554: 0.03845133956993765
Position 3647: 0.034049144565955244
Position 11600: 0.03183609844427961
Position 483: 0.020213160948063618
Position 3921: 0.013439080656904119
Position 3576: 0.012065865242580295
Position 4112: 0.00840770826990546
Position 576: 0.0037700853190518074
Position 530: 0.0026677525428196935
Position 712: 0.0019719801028660736
Position 2177: 0.0017820168047275576
Position 258: 0.0011566295768938603
Position 643: 0.0008675544781672123
Position 485: 0.0003652019056602582
Position 870: 0.00021559237848130139
Position 224: 0.00018620062172007307
Position 297: 0.00017546807033485816
Position 489: 0.00012798854468813528
Position 294: 0.00012634479590108651
Position 661: 0.00010080609927292225
Position 639: 9.674429258934768e-05
Position 2086: 7.243151458402928e-05
Position 635: 6.556581509113539e-05
Position 491: 6.074592574986585e-05
Position 219: 4.791963659399979e-05
Position 465: 4.231235570954358e-05
Position 690: 3.832218699711347e-05
Position 367: 2.5219777056727673e-05
Position 176: 1.5640779711219146e-05
Position 648: 1.3627789706853038e-05
Position 263: 7.749467966839114e-06
Position 834: 5.939432164894716e-06
Position 895: 5.197033328565931e-06
Position 319: 2.745816985330419e-06
Position 228: 5.288170595825131e-07
Position 449: 3.944996973169143e-07
Position 460: 2.331384510551883e-07
Position 155: 8.877923370834755e-09
Position 717: 5.540011450293713e-09
Position 495: 3.8708613223782705e-09
Position 651: 3.3946748492067227e-09
