Gene = HPS3
index = 663
Annotated 5SS: [  357 10915 11605 11797 15963 21097 24065 25632 27948 29263 30696 32750
 33295 34366 37657 38400]
Annotated 3SS: [10419 11432 11710 15769 21014 23909 25522 27765 29081 30461 32563 33105
 34257 37449 38308 42510]
SMsplice 5SS: [  357  4194 11797 15963 21097 27948 32750 33295 34366 38400 40142 40990]
SMsplice 3SS: [ 4034 11710 15769 21014 27765 32614 33105 34136 38304 39983 40886 43718]
top_k =  100
Partition function (log Z): -0.7571167013672992

Sorted 5' Splice Sites (High to Low Probability):
Position 15963: 0.9999999999999988
Position 21097: 0.9999999999999988
Position 27948: 0.9999999999999984
Position 357: 0.9935902120834432
Position 33295: 0.9763098343671974
Position 11797: 0.9520920291957299
Position 34366: 0.9492665994687651
Position 38400: 0.9479377269123511
Position 32750: 0.8922048269048867
Position 4194: 0.7711538007510045
Position 40142: 0.7193626257760136
Position 40990: 0.6593922224188942
Position 22897: 0.24796603943657727
Position 22871: 0.21046514924122126
Position 24065: 0.16003960837151437
Position 25632: 0.15455150221935302
Position 42641: 0.14867585524409077
Position 10516: 0.1441135110902183
Position 1502: 0.11630567468666211
Position 825: 0.09893280694855985
Position 3111: 0.06343938463730837
Position 11835: 0.047907970804268604
Position 37657: 0.03858584823359844
Position 3427: 0.028945040154291703
Position 33656: 0.024623490542559915
Position 40760: 0.01722185580696465
Position 553: 0.011462054493801582
Position 38675: 0.011362379396358663
Position 30926: 0.008138749897064996
Position 304: 0.005070001893253965
Position 39747: 0.004435163632930826
Position 21567: 0.0007119700398465962
Position 182: 0.0005663438965908499
Position 75: 0.00032500794434269404
Position 260: 0.00023541646511489732
Position 361: 7.9988318702502e-05
Position 211: 6.253116570764315e-05
Position 143: 3.1083775074345214e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 21014: 0.9999999999999988
Position 11710: 0.9999999999999987
Position 27765: 0.9999999999999987
Position 15769: 0.9999999999999984
Position 33105: 0.9763098343671974
Position 32563: 0.8922048269048867
Position 38304: 0.8277067693072955
Position 34136: 0.7661065637846343
Position 4034: 0.7495540593208301
Position 39983: 0.6551245608362928
Position 40886: 0.6531864558792261
Position 22793: 0.4584311886777985
Position 43718: 0.4505310387297632
Position 34257: 0.16734880114076195
Position 23909: 0.16003960837151432
Position 42510: 0.15991418636572236
Position 25522: 0.154551502219353
Position 43083: 0.15341708676476265
Position 10419: 0.1441135110902183
Position 40018: 0.10282868161519997
Position 38308: 0.09670500396495534
Position 613: 0.0964769620991163
Position 1379: 0.09046493470184618
Position 42492: 0.050983430200063865
Position 42616: 0.048723264869236546
Position 42923: 0.04423250022910097
Position 43247: 0.03921231351423855
Position 40865: 0.03761961183368251
Position 39182: 0.03450502944525652
Position 2946: 0.02728995730484673
Position 41419: 0.02538960206786806
Position 33532: 0.02538794189416173
Position 38137: 0.023525953640100267
Position 1413: 0.022938224242890146
Position 37480: 0.021766738249808085
Position 2924: 0.021690186142026956
Position 4046: 0.02159974143017429
Position 43332: 0.021229123525918728
Position 37449: 0.017619455741704693
Position 40577: 0.017221855806964663
Position 34327: 0.016279336310179096
Position 3202: 0.014975242297320258
Position 3222: 0.013969797856971444
Position 41092: 0.013146900573056813
Position 41196: 0.01108595925625007
Position 38511: 0.010318565059011355
Position 437: 0.008441900823887145
Position 30782: 0.008138749897064989
Position 2839: 0.004579108681826487
Position 39926: 0.004502204031981312
Position 39603: 0.004435163632930829
Position 2973: 0.0036471537276185173
Position 2899: 0.003252421138378924
Position 34776: 0.0031414129733149843
Position 3052: 0.0029805576426107515
Position 39026: 0.002584669176362336
Position 38583: 0.0022123808726697666
Position 39518: 0.0021724881299819295
Position 38740: 0.002116141857345511
Position 38956: 0.001953652287766834
Position 38491: 0.0018304417830908562
Position 34585: 0.0016747792355800615
Position 443: 0.001663070023271683
Position 792: 0.0014636838791912067
Position 516: 0.0013176691888731103
Position 1305: 0.001038894251233255
Position 679: 0.0009921609702523422
Position 1232: 0.0009479687874586414
Position 1437: 0.0009156527032338717
Position 35261: 0.0007892621631693709
Position 37062: 0.0007189104181599081
Position 35804: 0.0006451347481195494
Position 34737: 0.0006156476682966692
Position 21468: 0.0003573483549063914
Position 35525: 0.0003244348348391084
Position 21448: 0.0002459833255359505
Position 21444: 0.00010863835940425428
Position 34099: 1.4862651165405818e-05
Position 33603: 8.626876832872684e-06
Position 33977: 6.823485702052365e-06
