Gene = GGCT
index = 588
Annotated 5SS: [ 276 4309 6042]
Annotated 3SS: [4162 5905 7608]
SMsplice 5SS: [ 276 6042]
SMsplice 3SS: [5905 6947]
top_k =  100
Partition function (log Z): -5.240029142781092

Sorted 5' Splice Sites (High to Low Probability):
Position 276: 0.9999140221498273
Position 6042: 0.9706446309504069
Position 4086: 0.4357506434865008
Position 2979: 0.18309864869355005
Position 4309: 0.18223728468778197
Position 7104: 0.11142454547875334
Position 2732: 0.03893256287826704
Position 1511: 0.01910160219379801
Position 7296: 0.016406830072439992
Position 994: 0.01635644225162117
Position 7085: 0.012190051028661976
Position 3509: 0.008776608007286826
Position 2811: 0.008365962991959556
Position 7546: 0.0030268720072988507
Position 2647: 0.0014972468029089544
Position 795: 0.0014710940017819871
Position 4458: 0.00019026345794993086
Position 386: 3.336626041613777e-05
Position 575: 3.0515497616414947e-05
Position 522: 1.0116208814356125e-05
Position 571: 2.7965794660623775e-06
Position 465: 8.876095671232939e-07
Position 166: 2.391311913590712e-07
Position 57: 1.7897208040822194e-07
Position 418: 1.1000622693237694e-07
Position 125: 5.851060515009988e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5905: 0.9624591371156914
Position 6947: 0.5727418260997773
Position 7608: 0.4284115291614522
Position 4027: 0.37853975843626747
Position 4162: 0.1878930086052708
Position 2936: 0.12194879348835008
Position 6978: 0.06398762236791626
Position 2646: 0.058583142786532975
Position 2731: 0.04904744824446971
Position 3960: 0.032888265668575396
Position 3922: 0.022294312373541694
Position 7226: 0.021850562345028454
Position 6119: 0.021282372703391655
Position 6032: 0.008185493834715483
Position 6126: 0.008169473830833277
Position 958: 0.007210760779638562
Position 1354: 0.006799978954182507
Position 1425: 0.005666418082278747
Position 7489: 0.005353401283654852
Position 650: 0.00517837568584705
Position 6585: 0.005154990301003207
Position 6901: 0.0051193712752179345
Position 3370: 0.004939080485547987
Position 835: 0.00439823329828685
Position 1298: 0.004371530592395126
Position 3254: 0.004081688273551234
Position 6170: 0.0034736650747750055
Position 4041: 0.002505879850641113
Position 864: 0.0012968274422707567
Position 2674: 0.0012598159422745191
Position 1393: 0.001216866647582724
Position 1374: 0.0010454490090196457
Position 2344: 0.0008033406911077289
Position 2399: 0.0006932789916870404
Position 4920: 0.0006081671366848154
Position 1368: 9.216460280694318e-07
Position 910: 6.809959337012777e-07
Position 2184: 6.271201141837744e-07
Position 887: 5.96741656081832e-07
Position 1321: 4.372623111935917e-07
Position 757: 3.492579899653674e-07
Position 813: 1.0003328307598546e-07
