Gene = ERICH6
index = 506
Annotated 5SS: [  456  1831  5161 17654 17986 18210 21734 23179 23484 25543 29996 34656
 37165]
Annotated 3SS: [ 1772  5068 17596 17929 18092 21634 23020 23412 25396 29909 34499 36935
 43795]
SMsplice 5SS: [  173  5161  9404  9929 16490 16632 17694 17986 18210 21734 23179 23484
 25543 34543 37165]
SMsplice 3SS: [ 5068  9306  9655 16338 16581 17566 17929 18092 21634 23020 23412 25396
 34450 36935 42810]
top_k =  100
Partition function (log Z): -4.479075828463045

Sorted 5' Splice Sites (High to Low Probability):
Position 5161: 1.000000000000004
Position 9404: 1.0000000000000036
Position 18210: 0.9998561494309094
Position 25543: 0.9953176504134771
Position 23484: 0.9635487528546088
Position 21734: 0.9570485012182067
Position 17986: 0.9536762958845848
Position 16632: 0.8358703554914779
Position 23179: 0.801106724755237
Position 17694: 0.7719795482753404
Position 9929: 0.5453427588821707
Position 173: 0.375505028315629
Position 34543: 0.34996046561601124
Position 34656: 0.33723041610327187
Position 152: 0.24336419787835392
Position 17654: 0.22721370858374335
Position 215: 0.16853077794124957
Position 194: 0.16159443750760805
Position 24625: 0.08469968751769959
Position 18737: 0.06725034463252057
Position 35649: 0.05381972019465604
Position 332: 0.05100555835716303
Position 24436: 0.031057077582694825
Position 32686: 0.027499029970160734
Position 25171: 0.02624529066826395
Position 24622: 0.02511543499026184
Position 19071: 0.025065827525030098
Position 23133: 0.01951138832687144
Position 24063: 0.008403952151310576
Position 23590: 0.007339955679516991
Position 20136: 0.007086027636622497
Position 21938: 0.002989962536352701
Position 23141: 0.002102631226374834
Position 33999: 0.0017406334002252537
Position 24218: 0.0006063010835372435
Position 18389: 7.27948170927843e-05
Position 24212: 1.4610531398019325e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 9306: 1.0000000000000036
Position 18092: 0.997134655667331
Position 25396: 0.9607827717890016
Position 17929: 0.9536762958845846
Position 21634: 0.9348113953427551
Position 23412: 0.9159845994128165
Position 16581: 0.8358703554914779
Position 5068: 0.7783260075507018
Position 23020: 0.7504040792145824
Position 34450: 0.6965330601613215
Position 17566: 0.6363751548036598
Position 9655: 0.5453427588821707
Position 36612: 0.41640448998098084
Position 17596: 0.362818102055424
Position 35459: 0.2841965088109268
Position 5094: 0.22167399244930203
Position 35528: 0.1843634445580552
Position 24420: 0.11726299458559751
Position 23382: 0.05378114721224142
Position 36387: 0.05025530332251746
Position 22984: 0.04650187477748589
Position 32419: 0.039548717209836826
Position 33050: 0.038679155892155835
Position 18516: 0.03771637075269532
Position 25447: 0.03446087462668263
Position 18637: 0.026973668902206267
Position 23126: 0.025814790316414357
Position 24484: 0.025107241851930168
Position 21579: 0.022152154105966937
Position 29909: 0.019296599023158396
Position 18949: 0.018134293105027746
Position 24922: 0.016007939138440765
Position 26188: 0.01168323811359701
Position 25077: 0.01034790980419086
Position 33924: 0.009660380187733486
Position 23956: 0.009407418848496853
Position 29976: 0.009050463135697568
Position 19993: 0.007086027636622497
Position 18973: 0.006931534420002351
Position 18098: 0.002782692810070354
Position 18558: 0.002535559512418162
Position 25335: 0.0024367413608059434
Position 26160: 0.002260177866175696
Position 29265: 0.0022530070394465185
Position 21870: 0.0015678687528462851
Position 21831: 0.0014220937835064185
Position 28895: 0.0006231225261175302
Position 23261: 0.0004623187114744249
Position 23419: 0.00045027119809245897
Position 25692: 0.000352178463259038
Position 23290: 0.00033554237409740283
Position 25780: 0.0003145475676234233
Position 25859: 0.0001422784130801316
Position 25747: 0.00014072850046127443
Position 21289: 7.939039213961853e-05
Position 18584: 2.0735178557531754e-05
Position 23480: 1.3807071080984777e-05
Position 18283: 1.159577060127692e-05
Position 21372: 5.561377344788778e-06
Position 18723: 4.010286643333306e-06
