Gene = APOBEC4
index = 91
Annotated 5SS: [242]
Annotated 3SS: [4501]
SMsplice 5SS: [242]
SMsplice 3SS: [4501]
top_k =  100
Partition function (log Z): -9.649113480831438

Sorted 5' Splice Sites (High to Low Probability):
Position 242: 0.7284746030054811
Position 670: 0.3434730494970905
Position 4291: 0.31260110688567333
Position 4644: 0.19555450344352676
Position 110: 0.13591631116880015
Position 1897: 0.020496438762094546
Position 1005: 0.017098218172182395
Position 4424: 0.009625456686381186
Position 909: 0.005311207496961187
Position 1276: 0.004783482288431265
Position 13: 0.003815274959621604
Position 692: 0.0036321590375702367
Position 1013: 0.003322159168770114
Position 647: 0.0018977751261339
Position 1143: 0.0006932898507877351
Position 600: 0.0005794897719061819
Position 214: 0.00045734281497825287
Position 366: 0.0002185914511503813
Position 349: 5.048458666278541e-05
Position 661: 4.909298552693261e-05
Position 398: 2.5684673259389733e-05
Position 552: 1.5820951846081264e-05
Position 674: 1.4823262012694063e-05
Position 543: 2.1122930631980757e-06
Position 338: 5.163006017276564e-08
Position 56: 1.8821372647965593e-08
Position 83: 2.28177502146761e-09
Position 91: 1.5940377497194283e-09
Position 3: 2.75466310685825e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4501: 0.6471610824326239
Position 4139: 0.34755734351112716
Position 838: 0.2547868884025457
Position 448: 0.15744621944906792
Position 4999: 0.06972684786046382
Position 5515: 0.055229192797686164
Position 525: 0.030543615457607018
Position 2777: 0.028890986869934736
Position 6258: 0.024940481120839554
Position 6436: 0.023778829079712113
Position 1797: 0.021403875993245502
Position 4338: 0.017458254463711454
Position 5862: 0.016309549271737216
Position 4761: 0.013450920734844218
Position 5717: 0.011712630911959813
Position 5266: 0.009907896564944178
Position 541: 0.009187469820797673
Position 3652: 0.008396981033067708
Position 453: 0.007262546370152698
Position 466: 0.004473378794726822
Position 568: 0.0043889583656747735
Position 329: 0.004221902214069476
Position 5033: 0.004201624246750924
Position 5341: 0.003957641454295775
Position 563: 0.003521025558782081
Position 349: 0.0030788281131117375
Position 428: 0.0016219188472326776
Position 1001: 0.0015763668630578934
Position 1141: 0.0007089518514613923
Position 271: 0.0006848323242237404
Position 470: 0.00028223734918909167
Position 366: 0.00020348461240906745
Position 476: 2.63095858815552e-05
Position 109: 3.901610662106037e-06
Position 154: 2.790772166172465e-06
Position 123: 2.103496371435911e-06
Position 141: 6.847364866512151e-07
