Gene = FAM221B
index = 535
Annotated 5SS: [ 270 3169 3503 8843 9536 9843]
Annotated 3SS: [ 2570  3358  8731  9337  9722 10225]
SMsplice 5SS: [ 270 3503 8843 9416 9843]
SMsplice 3SS: [ 3358  8731  9337  9722 10225]
top_k =  100
Partition function (log Z): -4.582128816673789

Sorted 5' Splice Sites (High to Low Probability):
Position 8843: 0.9757725290815776
Position 270: 0.9568203923535837
Position 3503: 0.9175330478146787
Position 9843: 0.8904737226274724
Position 8630: 0.44520731808379543
Position 9416: 0.4206486500187499
Position 9536: 0.1884869360239157
Position 8584: 0.1442939148823221
Position 7295: 0.12427373648184634
Position 9412: 0.09469014077027435
Position 9358: 0.09405647017176726
Position 10328: 0.0932895961872814
Position 1941: 0.08903530314911744
Position 9571: 0.07926543971104165
Position 4615: 0.04164214359273914
Position 226: 0.024102198909743994
Position 3199: 0.018511951927174045
Position 967: 0.016916089450292326
Position 1308: 0.012787535409549087
Position 9879: 0.00015915765267102751
Position 55: 0.00010820649449735534
Position 274: 4.2112729038886395e-05
Position 518: 8.382536976159693e-06
Position 244: 5.758042841579693e-06
Position 220: 3.7824854483529315e-06
Position 730: 3.7775542995934728e-06
Position 79: 1.5146919314610262e-06
Position 482: 1.4688265040796237e-06
Position 524: 8.054571089822968e-07
Position 96: 7.057189328188915e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8731: 0.9757725290815776
Position 9722: 0.8797925676951438
Position 3358: 0.8442115926880905
Position 9337: 0.8256358884258171
Position 10225: 0.8185009285487982
Position 8319: 0.5895012329661176
Position 10013: 0.08818702275982639
Position 9935: 0.08799237212189484
Position 7103: 0.049029614970514244
Position 7049: 0.04595753355948196
Position 3389: 0.04470000582966435
Position 1794: 0.03824100763283504
Position 9456: 0.03808324798812748
Position 4506: 0.036208090969102505
Position 10890: 0.03408433908662516
Position 7107: 0.029286587951850136
Position 1843: 0.019849257599049864
Position 11618: 0.018315823362679493
Position 10747: 0.01754099161600803
Position 3045: 0.015544292370443462
Position 3264: 0.013848180780644028
Position 824: 0.011956255090141987
Position 3314: 0.01178870251265016
Position 1211: 0.011396575159853565
Position 11449: 0.010056831697169952
Position 9527: 0.009579658677104128
Position 1659: 0.006239132912340381
Position 10577: 0.006100541000918589
Position 9814: 0.005912287638320919
Position 10436: 0.005840615158732492
Position 9357: 0.005773776601741839
Position 4448: 0.005434052623636639
Position 10037: 0.005319676569481223
Position 841: 0.0048788402315956235
Position 1879: 0.004727270694013165
Position 3059: 0.0030470836550538028
Position 3465: 0.0029051419053062557
Position 9811: 0.0027269968402817125
Position 1130: 0.0013909602496955384
Position 11644: 0.0013504542651475674
Position 1891: 0.0011587342403379577
Position 8961: 0.0002760931093553578
