Gene = SDHB
index = 1236
Annotated 5SS: [  223  9410 21111 25571 26422 30198 31563]
Annotated 3SS: [ 9281 21024 25433 26304 30095 31439 35211]
SMsplice 5SS: [  223  9410 21111 25571 30198 31563]
SMsplice 3SS: [ 9281 21024 25433 30095 31439 35211]
top_k =  100
Partition function (log Z): -21.710850840879203

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.982967399742311
Position 9410: 0.4384600152145629
Position 3645: 0.05816493843376955
Position 4114: 0.047877455376896534
Position 8002: 0.03553025653115001
Position 643: 0.021338964463841103
Position 419: 0.017325383585135513
Position 681: 0.010173676614534076
Position 2574: 0.008319706852482919
Position 3427: 0.007740949412677184
Position 1916: 0.0021390678776152866
Position 3139: 0.002003660432280832
Position 2989: 0.0011882459546430789
Position 1303: 0.001167125224944789
Position 776: 0.001084259485182651
Position 3460: 0.0009611230645056336
Position 119: 4.55662794584462e-06
Position 455: 3.3816586421787577e-06
Position 252: 2.1695345138185306e-06
Position 49: 1.9358306995349274e-06
Position 127: 1.7683914088481553e-06
Position 38: 6.945907095564252e-07
Position 160: 5.47106415382394e-07
Position 66: 5.321978089383729e-07
Position 227: 3.5684420349402795e-07
Position 138: 1.85558431439933e-07
Position 85: 1.683334943556006e-07
Position 186: 8.1974934743714e-08
Position 163: 4.877157141175256e-08
Position 53: 4.3040928889943436e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9281: 0.5902819603327567
Position 3521: 0.2567688492064384
Position 14558: 0.21350489516969628
Position 8084: 0.12704107378600316
Position 13043: 0.08294167870937037
Position 9489: 0.0690673863993596
Position 3992: 0.051761494626131326
Position 11728: 0.050901538273959386
Position 7795: 0.04491871129933162
Position 10187: 0.022044516662178267
Position 3267: 0.01421134124464994
Position 8065: 0.014173009374164219
Position 358: 0.0134467108985269
Position 2971: 0.01170009740300865
Position 500: 0.00899125561476253
Position 1135: 0.008001648981879007
Position 596: 0.0074326463921059495
Position 3517: 0.005953529990545068
Position 2523: 0.005514686389452321
Position 3545: 0.0048408048175138845
Position 1704: 0.004769063090370077
Position 2355: 0.0035061593083193484
Position 1589: 0.0028799387305751046
Position 3377: 0.002408569398593359
Position 2029: 0.002361363750891546
Position 3442: 0.0021864350874062923
Position 448: 0.0017661829757854041
Position 477: 0.001341594274610915
Position 3410: 0.0013137116044423351
Position 2426: 0.001205176106742795
Position 1433: 0.001193253322888107
Position 546: 0.0011362321177666123
Position 533: 0.001128357703132198
Position 2389: 0.0010146313631941603
Position 3223: 0.000793483204345833
Position 1473: 0.0006745644541261448
Position 713: 0.0005880850839129646
Position 412: 0.000477761014523544
Position 867: 0.00046243021849894843
Position 2057: 0.00045678778327235843
Position 1991: 0.00044240522525167424
Position 765: 0.00042296936039876545
Position 1097: 0.0004081029607280385
Position 481: 2.072413483762655e-05
Position 337: 2.880881794989117e-06
