Gene = CLDN11
index = 375
Annotated 5SS: [ 428 4463]
Annotated 3SS: [ 4297 13658]
SMsplice 5SS: [ 428 4463 7309]
SMsplice 3SS: [ 4297  7166 13413]
top_k =  100
Partition function (log Z): -8.109560099474177

Sorted 5' Splice Sites (High to Low Probability):
Position 4463: 0.9593741103182528
Position 7309: 0.9592531710620426
Position 428: 0.9029070584335859
Position 6434: 0.4866046366771813
Position 5877: 0.41157278943793957
Position 1963: 0.28664092988995427
Position 3211: 0.22277817614765424
Position 5792: 0.18891165546050198
Position 534: 0.07737127396411043
Position 6208: 0.07679139049462655
Position 838: 0.04340234192328804
Position 2566: 0.03827691045883524
Position 3123: 0.03718531608006459
Position 1256: 0.034707486243935
Position 5016: 0.03427776530597445
Position 935: 0.026907738863953347
Position 5516: 0.026344148364837533
Position 3207: 0.0160502581399568
Position 6256: 0.014789777907773504
Position 4409: 0.010810345579689011
Position 3449: 0.010478526124701942
Position 2473: 0.01020736093834785
Position 5970: 0.002302939517010047
Position 1438: 0.0020302730861052687
Position 1692: 0.0014562652403552361
Position 123: 0.0013436821434715301
Position 2705: 0.0011050747531241528
Position 114: 0.000979617149470135
Position 223: 0.0004994511142312706
Position 474: 0.0001878583536487334
Position 226: 8.539211460959774e-05
Position 165: 8.073216132660995e-05
Position 295: 4.443134066784089e-05
Position 657: 3.163939564461424e-05
Position 21: 2.1204614817490303e-05
Position 73: 9.506674635178659e-06
Position 268: 3.6273736894170917e-06
Position 140: 3.0521156369675974e-06
Position 75: 2.5114904351673696e-06
Position 205: 2.1847538237403865e-06
Position 262: 1.803053388446516e-06
Position 247: 1.1437083777381775e-06
Position 235: 6.345812159967623e-08
Position 213: 4.475153974781486e-08
Position 90: 4.414531657488908e-08
Position 12: 1.937214397445057e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4297: 0.9717237394779374
Position 7166: 0.9632444691817325
Position 5689: 0.6075711830897489
Position 6288: 0.4756575874833702
Position 13413: 0.41689006421824765
Position 3045: 0.2832303988839821
Position 1862: 0.2694045762525394
Position 13658: 0.25992605410903435
Position 6099: 0.11454714277867072
Position 7425: 0.09393268183098612
Position 7428: 0.05793758451073035
Position 14301: 0.05411363719695917
Position 9382: 0.047178053901795136
Position 2410: 0.03888231928830098
Position 1042: 0.029663527421647098
Position 5439: 0.026344148364837578
Position 771: 0.025495219711654377
Position 7097: 0.017159193073747556
Position 4792: 0.015587534307232856
Position 4885: 0.013981634653836514
Position 1731: 0.011607633815173074
Position 11225: 0.010995135965716793
Position 604: 0.009327536937759534
Position 2440: 0.008648639665961728
Position 740: 0.007921060417708061
Position 7937: 0.0074733104123400635
Position 1865: 0.005577513508023837
Position 9781: 0.004904598490584042
Position 4868: 0.004708596344905094
Position 835: 0.004204640799587059
Position 3003: 0.0038177148493423177
Position 822: 0.0037895135437192276
Position 707: 0.003286288204696883
Position 8327: 0.0026406014893723046
Position 222: 0.0023423599960454293
Position 7384: 0.0016532255328422182
Position 7750: 0.001608223403432792
Position 1422: 0.001237113520140825
Position 2603: 0.0011050747531241528
Position 1503: 0.0010670888366194312
Position 2356: 0.0009533124429204374
Position 1145: 0.0008001241131422611
Position 1092: 0.0007539699767675664
Position 7050: 0.0006984930668220964
Position 554: 0.0006135415921317397
Position 330: 0.0004751918240927026
Position 1598: 0.00038917640373580393
Position 1341: 0.00031642556026040237
Position 1330: 0.0002961828564948791
Position 681: 0.00010148532412606969
Position 1801: 5.1206314218248396e-05
