Gene = INSL6
index = 704
Annotated 5SS: [355]
Annotated 3SS: [21402]
SMsplice 5SS: [170 355]
SMsplice 3SS: [  266 21402]
top_k =  100
Partition function (log Z): -14.897769329960905

Sorted 5' Splice Sites (High to Low Probability):
Position 355: 0.940200597289169
Position 170: 0.9079515520894377
Position 846: 0.11908725152022644
Position 2904: 0.05865062407123623
Position 428: 0.041782514127415044
Position 2641: 0.011436743839408741
Position 177: 0.0031176237931215592
Position 564: 0.0016005013149692666
Position 161: 0.001119536338735921
Position 114: 0.0005066905739567228
Position 582: 9.097723267189304e-05
Position 14: 6.62227564940064e-05
Position 119: 3.411277744041739e-05
Position 279: 2.229226510183861e-06
Position 57: 1.2020807610786774e-06
Position 95: 4.1665862032377914e-07
Position 148: 1.2549607487954973e-07
Position 86: 5.529384230217678e-08
Position 254: 4.440166970081514e-08
Position 302: 2.6947238424311274e-09
Position 221: 2.000275633247516e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 266: 0.8975659091955595
Position 3034: 0.1664619079410794
Position 725: 0.12503196158029442
Position 7123: 0.11353910512443914
Position 4578: 0.10418533812747435
Position 2494: 0.10047964881220481
Position 4429: 0.07348704146344577
Position 6216: 0.05163177842190788
Position 1928: 0.04917407161365069
Position 7964: 0.04196325966887805
Position 6587: 0.040020347409667444
Position 2797: 0.038607290939856195
Position 2614: 0.03632770816081734
Position 2617: 0.03345293033701236
Position 5350: 0.028108441526934397
Position 2740: 0.02658668119154042
Position 644: 0.025488257803747985
Position 5283: 0.02341837068672129
Position 5816: 0.020364851164723537
Position 5616: 0.01516532303523849
Position 5236: 0.012673758523392302
Position 768: 0.010806382826638278
Position 4224: 0.00900275893630551
Position 931: 0.008880774180862914
Position 1322: 0.008015321606044224
Position 3535: 0.00680396374951535
Position 1699: 0.0046996571083898035
Position 1813: 0.004176650606739816
Position 2538: 0.003492408243904188
Position 2043: 0.0030397557140717777
Position 427: 0.0016205300592062426
Position 424: 0.000532732695325181
Position 236: 0.0003591967570056494
Position 493: 0.00016785564569353438
Position 278: 0.00011330093123559812
Position 674: 7.448143250917773e-05
Position 441: 4.841856624916716e-05
Position 468: 2.282515189502497e-05
Position 461: 1.361581087787561e-05
Position 275: 1.1676963269896216e-05
Position 546: 1.0007183014012869e-05
Position 292: 9.68087668453048e-06
Position 606: 5.153581184194673e-06
Position 732: 4.87686204750383e-06
Position 302: 1.1088488273148727e-06
Position 233: 9.741437178421163e-07
Position 524: 8.836384573189161e-07
Position 340: 1.6110791983139026e-08
Position 342: 1.5090982988981402e-08
Position 285: 8.517587936853414e-09
Position 221: 4.893421090751037e-09
Position 310: 3.4105482836125705e-09
Position 189: 1.7292229976364911e-09
Position 217: 2.7508007313268104e-10
Position 183: 1.936656735460358e-10
Position 148: 1.8605603098565368e-10
Position 169: 1.6388836957457645e-10
Position 145: 1.2025037873636246e-10
Position 154: 3.7000028826480305e-11
