Gene = SRFBP1
index = 1331
Annotated 5SS: [  108 12324 13427 32710 57381 58842 60447]
Annotated 3SS: [12234 13353 32637 57298 58126 60408 64980]
SMsplice 5SS: [  108 12324 13427 32710 54057 57381 58271]
SMsplice 3SS: [12234 13353 32637 53935 57298 58126 64980]
top_k =  100
Partition function (log Z): -28.08385012116716

Sorted 5' Splice Sites (High to Low Probability):
Position 13427: 0.9993667057175455
Position 12324: 0.963681792200422
Position 108: 0.846387272069893
Position 827: 0.4533312473387618
Position 851: 0.20870159606097854
Position 16357: 0.19214215602792284
Position 19080: 0.16415210684390663
Position 16502: 0.1108554522707972
Position 261: 0.06936196152890269
Position 522: 0.05568661298172834
Position 359: 0.051368892573044785
Position 12338: 0.036307931100923015
Position 285: 0.03513582808748183
Position 195: 0.009699492419591805
Position 415: 0.0052151378559059155
Position 294: 0.005115307846646457
Position 596: 0.0027410343530991305
Position 13845: 0.0018408052549707533
Position 434: 0.0017412173249242377
Position 439: 0.0015907204835266214
Position 400: 0.0012380505485482072
Position 567: 0.0007002391649101355
Position 380: 0.0004379823361566458
Position 218: 7.697655209269601e-05
Position 200: 3.466355247957579e-05
Position 144: 3.169832498045213e-05
Position 175: 3.026496123256818e-05
Position 13443: 2.3748606729230876e-05
Position 30: 3.5277294244092826e-06
Position 17: 1.909824440914378e-06
Position 172: 1.8085056060951554e-06
Position 215: 4.788127485755712e-07
Position 36: 3.125300594547543e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 13353: 0.9999897233013451
Position 12234: 0.9999897233013445
Position 690: 0.46402573982828316
Position 19258: 0.44293507908139185
Position 18846: 0.33688075191273587
Position 16270: 0.32271728522165843
Position 17002: 0.10003751820077783
Position 596: 0.09537206294298045
Position 284: 0.08076122103860237
Position 735: 0.06150752699083213
Position 628: 0.041130982274021184
Position 16240: 0.04010882769222751
Position 15590: 0.030465777264652043
Position 18967: 0.026082448802010865
Position 15783: 0.01823393527187036
Position 13932: 0.017702152981541586
Position 19182: 0.015413731095578045
Position 13705: 0.015255186004730645
Position 15798: 0.01420219393303231
Position 17788: 0.012990947381696715
Position 19752: 0.011829416781261232
Position 16445: 0.009426250678193231
Position 16401: 0.00842197964684596
Position 14399: 0.008245007903167822
Position 16344: 0.0064676309051791316
Position 13730: 0.00604463637187448
Position 15048: 0.004803438261784865
Position 14088: 0.004378617441937695
Position 14489: 0.00436461610232129
Position 474: 0.0041176869102572435
Position 15695: 0.004117634010770175
Position 15137: 0.00364320897144013
Position 16965: 0.0036127028031995244
Position 385: 0.0014118494585420851
Position 227: 0.00029403733940804895
Position 355: 9.788147057985095e-06
Position 346: 6.564470768745025e-06
Position 2513: 3.244287151043967e-06
Position 514: 2.0197755688750397e-06
Position 1007: 1.7686044296325286e-06
Position 631: 1.8397919960402677e-08
