Gene = CACYBP
index = 273
Annotated 5SS: [ 463 5101 7109 7465 8974]
Annotated 3SS: [ 4880  7011  7364  8875 10189]
SMsplice 5SS: [ 463  867 4800 7109 7465 8974]
SMsplice 3SS: [  765  4585  7011  7364  8875 10189]
top_k =  100
Partition function (log Z): -3.952408171723161

Sorted 5' Splice Sites (High to Low Probability):
Position 7109: 0.9396810425876928
Position 8974: 0.9042331475058596
Position 4800: 0.8518176100728299
Position 463: 0.8143804749598952
Position 7465: 0.7208585776700563
Position 867: 0.635707579521625
Position 5101: 0.42521515880213334
Position 4266: 0.15994267546018565
Position 4206: 0.15055511073876948
Position 7240: 0.09860175471377404
Position 10402: 0.09365744668563425
Position 352: 0.08927135233127922
Position 7310: 0.07300702274239787
Position 10416: 0.06859562723445896
Position 9406: 0.06240278831476836
Position 7316: 0.04441318914730176
Position 718: 0.04163589984017225
Position 4363: 0.021307959939121886
Position 91: 0.019385306183276135
Position 8929: 0.015339778483785746
Position 9501: 0.013047224742009152
Position 1442: 0.011139317270899333
Position 312: 0.008452083668509086
Position 1225: 0.004059806210983934
Position 265: 0.003673721039775026
Position 692: 0.002749348537865858
Position 166: 0.0017269899450232315
Position 196: 0.0017101865378002592
Position 316: 0.0011925399546213868
Position 369: 0.0009350889917798233
Position 580: 0.000805827295037745
Position 584: 0.0005550804367249528
Position 9387: 0.0003253026715099066
Position 222: 1.2301295398677237e-05
Position 281: 1.09839106500806e-05
Position 346: 3.7677006278402798e-06
Position 235: 1.6328780833011885e-06
Position 318: 4.7237752936519363e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8875: 0.9852830067707634
Position 7011: 0.9396810425876927
Position 4585: 0.7153895942205598
Position 10189: 0.6799668492216695
Position 7364: 0.6120764176456837
Position 765: 0.5149234390079181
Position 4114: 0.3318057461380769
Position 7207: 0.2544851952740282
Position 4880: 0.23780651546357656
Position 11095: 0.22107860507824667
Position 4956: 0.15544948855659838
Position 4665: 0.08974267575437393
Position 7185: 0.07031893135381811
Position 9386: 0.06996617391456175
Position 10663: 0.06619890847495719
Position 9269: 0.06394989241224226
Position 789: 0.05503289372564665
Position 4695: 0.04668534009789638
Position 10215: 0.04230395587525671
Position 642: 0.039767781279209664
Position 4886: 0.031959154781958474
Position 10037: 0.01535313876540799
Position 580: 0.005441941212429648
Position 10247: 0.005140291765702976
Position 1286: 0.004091684270284052
Position 8846: 0.004043282105372244
Position 793: 0.003692793738055058
Position 1379: 0.0033619962587827547
Position 1406: 0.0031564631048931267
Position 9208: 0.0028372425281033824
Position 1011: 0.002682441402090635
Position 419: 0.0021043053252991287
Position 9309: 0.0014799687257412513
Position 1124: 0.001377364808893296
Position 1306: 0.0005291736369393984
Position 714: 0.00036272589400302736
Position 457: 0.0002505153627266024
Position 264: 0.0002111049183641053
Position 327: 9.373635774476094e-05
Position 310: 7.8106119811824e-05
Position 584: 7.284285649012954e-05
Position 442: 5.1471544469646014e-05
Position 511: 4.236788402062073e-05
Position 375: 2.0936553054538588e-05
Position 505: 2.0846223756559817e-05
Position 460: 1.949031854324616e-05
Position 355: 1.190010746180929e-05
Position 852: 8.028426100313535e-06
Position 550: 3.4105505683708855e-06
