Gene = RNASEL
index = 1145
Annotated 5SS: [   90  3930  5176  7204  8032 13001]
Annotated 3SS: [ 2285  5089  6997  7898 12866 13677]
SMsplice 5SS: [   90  1043  5176  8032 13001]
SMsplice 3SS: [  950  5089  7907 12866 13677]
top_k =  100
Partition function (log Z): -4.873783893463185

Sorted 5' Splice Sites (High to Low Probability):
Position 5176: 0.9996842785778951
Position 90: 0.9664718609185994
Position 1043: 0.8832074974734463
Position 2856: 0.5721429759122241
Position 3930: 0.5716002178774707
Position 6141: 0.43812971024393543
Position 1659: 0.4234604481910733
Position 7204: 0.3704156873839827
Position 2589: 0.11679276578218163
Position 683: 0.07588943789409584
Position 543: 0.032450383937463474
Position 5970: 0.023602517764452918
Position 8418: 0.017931085049990678
Position 4242: 0.01004788076448015
Position 1134: 0.009944702947822516
Position 5974: 0.006873539684638855
Position 6007: 0.005742408709023184
Position 5742: 0.004862369443486841
Position 618: 0.004830941801248128
Position 781: 0.0027325118661549663
Position 802: 0.0017275434892643766
Position 328: 0.001234441072661008
Position 535: 0.0010073874664786274
Position 1138: 0.0006832135513566718
Position 484: 0.00030993719052293357
Position 81: 0.0002330985112863086
Position 784: 0.00023263771766694714
Position 195: 1.5135110619040874e-06
Position 131: 3.881705592021527e-08
Position 262: 5.461188751457784e-09
Position 75: 4.241991420996441e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5089: 0.999684278577895
Position 950: 0.893500245355212
Position 2747: 0.505297991650186
Position 13677: 0.43880463286628785
Position 1451: 0.41891364253568303
Position 6997: 0.3642849259672451
Position 5928: 0.2824471129688573
Position 3766: 0.26265630622435193
Position 12080: 0.2047469308399665
Position 3859: 0.17440589342948676
Position 3795: 0.13453801822363212
Position 6080: 0.11937057171111473
Position 9248: 0.11675468667078205
Position 2285: 0.09533411435009455
Position 5897: 0.09467606036038197
Position 8184: 0.07949654804245043
Position 8245: 0.07614864660214651
Position 2792: 0.0510886253915722
Position 5931: 0.04380330535816811
Position 465: 0.02921876902808118
Position 6943: 0.02905057807464344
Position 2411: 0.02145865143208714
Position 2648: 0.01575635887046607
Position 327: 0.015449662541612693
Position 5614: 0.014287794451839114
Position 4005: 0.01004788076448015
Position 657: 0.0099715894060372
Position 296: 0.007541225360152066
Position 613: 0.006580088027784605
Position 660: 0.004264063606705371
Position 5675: 0.003685524365627935
Position 1645: 0.0034000590631928437
Position 417: 0.0026909998938231673
Position 521: 0.0025442506562532445
Position 383: 0.0022409286369111294
Position 682: 0.0019614572078060456
Position 574: 0.0018139545685670884
Position 1459: 0.0011467465921974303
Position 731: 0.0007005398209660307
Position 255: 0.0006587877741680006
Position 244: 0.0006391740450789803
Position 597: 0.000305673274054836
Position 635: 0.00029355354121669315
Position 304: 0.00023739462987363284
Position 231: 0.00023727462673173418
Position 576: 0.00010752586833089224
