Gene = NDUFA8
index = 925
Annotated 5SS: [  193  7575 11708]
Annotated 3SS: [ 7410 11541 15440]
SMsplice 5SS: [  193  7575 11708]
SMsplice 3SS: [ 7410 11541 15440]
top_k =  100
Partition function (log Z): -7.649371932374613

Sorted 5' Splice Sites (High to Low Probability):
Position 7575: 0.9558301854036765
Position 193: 0.9201889757041222
Position 11708: 0.8269829792790109
Position 11678: 0.10339450823264934
Position 14464: 0.0670628410415057
Position 7958: 0.06270670436509483
Position 536: 0.062457802320651824
Position 13453: 0.04884356181472673
Position 9988: 0.03841769231620097
Position 3706: 0.03495447794420687
Position 1496: 0.028675605492882436
Position 7554: 0.021210611425250433
Position 694: 0.017234677939517315
Position 5831: 0.015636220893257828
Position 15575: 0.014100378120142518
Position 12797: 0.01332332283567242
Position 1240: 0.01318570956990802
Position 990: 0.010299526302422951
Position 687: 0.009457067098468247
Position 6678: 0.008657563858536336
Position 15585: 0.007666007751490311
Position 15643: 0.006343130055567494
Position 323: 0.005323722310915801
Position 2541: 0.0048840159198149016
Position 2633: 0.0044189396379778825
Position 184: 0.004057637020349822
Position 3645: 0.0034701323955465373
Position 7697: 0.002591414205848529
Position 124: 0.00012477905222818778
Position 12636: 0.00011781930000717477
Position 337: 6.329859731418866e-05
Position 80: 2.751804697923371e-06
Position 118: 9.895715051010683e-07
Position 154: 8.762377092987374e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7410: 0.9803105062369629
Position 11541: 0.9349382908729825
Position 15440: 0.9117455540078429
Position 14275: 0.08579735064855507
Position 13312: 0.04152138332168826
Position 9869: 0.04022339768981779
Position 7806: 0.03637754331299118
Position 15757: 0.030383397097981997
Position 3401: 0.027057618467615802
Position 7845: 0.024545633732621773
Position 1355: 0.018273993185107158
Position 5545: 0.01567191804784217
Position 14495: 0.015194498144731635
Position 432: 0.01472292532021244
Position 14567: 0.014313829721807603
Position 303: 0.012671148057376612
Position 12459: 0.01099477676591921
Position 3531: 0.009485523898852675
Position 6559: 0.008699294676370487
Position 13349: 0.006652087291563306
Position 1385: 0.006510361997402577
Position 591: 0.0061106390198506
Position 2443: 0.005936590392799718
Position 15233: 0.005886916032225405
Position 12681: 0.005760797693817465
Position 322: 0.005623317559436733
Position 13362: 0.004656679163531415
Position 12619: 0.004335866330382171
Position 397: 0.004164058812526548
Position 12950: 0.003931487875941851
Position 2407: 0.0033663651649930605
Position 14908: 0.0025867315731850633
Position 3688: 0.0018899561054236441
Position 7776: 0.001875829211556744
Position 553: 0.0017764574532253905
Position 14433: 0.0017138599059211322
Position 349: 0.0012373894637157587
Position 13677: 0.001111448587652724
Position 12376: 0.000802977200379479
Position 11797: 0.0007379906775519273
Position 12427: 0.0006208245265140563
Position 12489: 0.0006101994575496382
Position 8850: 0.00032509788188668824
Position 11545: 0.0002991568497767707
Position 8240: 0.00023346776885196084
