Gene = CENPF
index = 342
Annotated 5SS: [  127 10722 11834 15500 16026 17752 19087 25977 27468 29408 34807 40130
 44206 45633 48692 49795 52209 54215 55834]
Annotated 3SS: [10518 11636 15377 15933 17459 18883 25850 27338 29284 34670 36725 41361
 45479 48514 49632 52045 53737 55654 60395]
SMsplice 5SS: [  127 10722 11834 15285 15500 16026 18319 25977 27468 29408 34807 44206
 48692 49795 52209 55834]
SMsplice 3SS: [10518 11636 15168 15377 15933 18141 25850 27338 29284 34670 44004 48514
 49632 52045 55654 60395]
top_k =  100
Partition function (log Z): -7.34503128353713

Sorted 5' Splice Sites (High to Low Probability):
Position 2768: 0.9999999999999991
Position 15500: 0.9999999999999991
Position 16026: 0.9999999999999991
Position 34807: 0.9998901681286015
Position 27468: 0.9869897013677719
Position 29408: 0.9843521499105614
Position 18319: 0.8060954114329189
Position 127: 0.7405314083443721
Position 21842: 0.537534350744047
Position 37206: 0.2892489278826653
Position 37800: 0.27731468328754677
Position 172: 0.25676246173410955
Position 17752: 0.22749714943124927
Position 2216: 0.2121811765867837
Position 2003: 0.2074820252873297
Position 454: 0.18971688356855387
Position 29537: 0.15504287513712223
Position 2066: 0.12519027226045665
Position 19087: 0.12265470139723061
Position 27902: 0.11650467570042872
Position 352: 0.06398731368895388
Position 534: 0.062173440844402766
Position 320: 0.060126740072627645
Position 40900: 0.05068428034843972
Position 2428: 0.047243661932296975
Position 18364: 0.045925119990981894
Position 40638: 0.03791877298859876
Position 30385: 0.0330461645661516
Position 578: 0.03189848575859383
Position 30901: 0.03084669863089265
Position 40620: 0.029906853610980604
Position 30905: 0.02792671037895213
Position 17985: 0.02142268957914617
Position 18665: 0.017629874900404414
Position 17640: 0.012109978503155122
Position 17794: 0.009880280053457926
Position 16554: 0.009288512511215635
Position 35058: 0.003962835122747786
Position 29443: 0.00311211857638305
Position 144: 0.0018441506247807026
Position 101: 0.0007974505491637038
Position 30472: 0.000744885724858015
Position 36385: 0.00018035316492122838
Position 194: 5.225094778413681e-05
Position 87: 6.765047247230637e-06
Position 188: 3.878804236903672e-06
Position 23: 1.5891103316616611e-06
Position 39: 4.138460180116183e-08
Position 112: 2.9544447156165312e-09
Position 104: 4.857042477933364e-10
Position 133: 1.3222017520822526e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2583: 0.9999999999999991
Position 15377: 0.9999999999999991
Position 15933: 0.9999999999999991
Position 29284: 0.9999999999999958
Position 34670: 0.9998901681286021
Position 27338: 0.9869897013677718
Position 41361: 0.674919210585964
Position 18141: 0.5828077153533803
Position 21739: 0.48780027996402425
Position 262: 0.4079028639331323
Position 40524: 0.3381768422901137
Position 1930: 0.29044991653854146
Position 37661: 0.28746829229053583
Position 17459: 0.24948740798786262
Position 18165: 0.23682196838032288
Position 37099: 0.17327867973212097
Position 1966: 0.1561110368935875
Position 27804: 0.11650467570042872
Position 37039: 0.10022126329016343
Position 29491: 0.09511312480066789
Position 18883: 0.08553591362785053
Position 30681: 0.058883240881240764
Position 2030: 0.050642005813438695
Position 21762: 0.049734070780023246
Position 29534: 0.047394018823401884
Position 2315: 0.04724366193229698
Position 35291: 0.04137598861441995
Position 36725: 0.038281887349872985
Position 18792: 0.03711878776938008
Position 1985: 0.03276489053413159
Position 18088: 0.029445652492286672
Position 30283: 0.026069399126548345
Position 17854: 0.02142268957914617
Position 18596: 0.017629874900404418
Position 1762: 0.014885624354870997
Position 16290: 0.00928851251121565
Position 34966: 0.008572729276323968
Position 36026: 0.008152796872428224
Position 30149: 0.006976765439603223
Position 35131: 0.005917198431606277
Position 36803: 0.0037814145539122835
Position 36234: 0.003703802627416472
Position 36256: 0.0031060227870408938
Position 18016: 0.002945195197911239
Position 37900: 0.001706426020724333
Position 30425: 0.0007448857248580159
Position 34927: 0.00039285473817913434
Position 34886: 5.1465073682122614e-05
