Gene = AGT
index = 39
Annotated 5SS: [  212  4303  8365 10105]
Annotated 3SS: [ 3443  8096  9959 10967]
SMsplice 5SS: [  212  4303  8365 10105]
SMsplice 3SS: [ 4173  8096  9959 10967]
top_k =  100
Partition function (log Z): -2.050110889119879

Sorted 5' Splice Sites (High to Low Probability):
Position 4303: 0.999740180393933
Position 212: 0.9537333699057567
Position 10105: 0.9322988329751647
Position 8365: 0.7782600390966703
Position 8589: 0.2196151980463268
Position 3399: 0.21416502944094512
Position 25: 0.140931364033926
Position 4734: 0.1154024692487549
Position 9029: 0.1073729410055277
Position 3223: 0.09791160280414482
Position 6475: 0.04144551803077847
Position 1015: 0.03863187756402957
Position 4989: 0.029024480641191154
Position 6748: 0.02730060936154418
Position 7558: 0.012824215594613091
Position 11058: 0.01186753969108813
Position 10096: 0.0070251873671325574
Position 8773: 0.003287168200487392
Position 596: 0.0028948534889274816
Position 77: 0.0007498216799206854
Position 4710: 0.00022857490835715696
Position 17: 0.0002152639112693181
Position 4715: 0.000181259788460897
Position 82: 0.00011400013468315695
Position 4566: 0.00010943895779720639
Position 67: 9.67592461124714e-05
Position 197: 1.09473647216585e-05
Position 306: 1.9109285265746794e-06
Position 31: 1.8022807888397115e-06
Position 29: 1.7102852154778134e-06
Position 261: 1.0050428260007852e-06
Position 64: 4.382478256559146e-07
Position 47: 3.8593553261971536e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4173: 0.9866396659507632
Position 9959: 0.9113753418085817
Position 10967: 0.7974662839344318
Position 8096: 0.7762063988243977
Position 8528: 0.22402964551130602
Position 3318: 0.21416502944094515
Position 4588: 0.11343024726434177
Position 8897: 0.11151153762206155
Position 143: 0.07175303315440625
Position 3142: 0.06879074313091971
Position 11645: 0.05158056011706406
Position 10014: 0.04260817157727999
Position 10368: 0.04203333919465612
Position 927: 0.03617783362168349
Position 10327: 0.028448839765545082
Position 4870: 0.027492709135478063
Position 6658: 0.02730060936154418
Position 6448: 0.023400314659526526
Position 6427: 0.017913489502200505
Position 10859: 0.017715690676660525
Position 10277: 0.016419660193198658
Position 3075: 0.015458681448968413
Position 2974: 0.013662178224256687
Position 109: 0.013058837890647948
Position 7487: 0.012824215594613091
Position 10904: 0.011957737866536353
Position 4121: 0.010867875809269009
Position 10837: 0.010076086327263941
Position 10460: 0.010017766802669928
Position 98: 0.008749613739085225
Position 7864: 0.004438604607655713
Position 11406: 0.0033760060269798398
Position 4688: 0.0025485294387933726
Position 851: 0.0024540439423460804
Position 153: 0.002296946870987377
Position 4001: 0.0022326386339002117
Position 4890: 0.0017784405420191766
Position 338: 0.0016251446095126916
Position 394: 0.0006424874908721853
Position 420: 0.0004167321937712231
Position 541: 0.00021048919477138065
Position 6254: 0.00013171386905144018
Position 4434: 7.921137030579984e-05
Position 4593: 3.407667221197316e-05
Position 4431: 3.0227587491406547e-05
Position 4563: 1.8017060027240215e-05
