Gene = TSGA13
index = 1497
Annotated 5SS: [  602   987  2243  3837  6485  8276 14695 15768]
Annotated 3SS: [  886  2069  3757  6412  8062 14551 15639 18244]
SMsplice 5SS: [  987  1169  2243  3377  3837 15768]
SMsplice 3SS: [ 1056  2069  3183  3757 15639 18244]
top_k =  100
Partition function (log Z): -7.639869153562407

Sorted 5' Splice Sites (High to Low Probability):
Position 2243: 0.9749528820994777
Position 3837: 0.9387427807229689
Position 987: 0.932973452851494
Position 3377: 0.8775108540612436
Position 1169: 0.8393340995478074
Position 8276: 0.3826544620542295
Position 602: 0.28127822403613406
Position 307: 0.20246210409490534
Position 670: 0.14245103757281172
Position 664: 0.0631931142807952
Position 3850: 0.05698018088199824
Position 2547: 0.03251873455852081
Position 355: 0.032445063093695
Position 2757: 0.029806170539717465
Position 323: 0.01300039021787111
Position 693: 0.012632552427304891
Position 685: 0.012520833616825017
Position 520: 0.01078357227704055
Position 162: 0.010318265571673377
Position 1001: 0.008283186175114867
Position 3393: 0.006209160539349547
Position 701: 0.004892472832521684
Position 703: 0.004562944948149842
Position 699: 0.004485539837457932
Position 697: 0.004226120411443882
Position 705: 0.004054573063028518
Position 709: 0.003964080549621148
Position 4814: 0.003945583175220347
Position 707: 0.0038543439933011224
Position 715: 0.0037483824910593128
Position 4818: 0.00373529430759549
Position 972: 0.003696945026197299
Position 713: 0.003694005214707762
Position 711: 0.003642293247291812
Position 3278: 0.0036144693477827795
Position 695: 0.0034883331561619884
Position 717: 0.003303148921011239
Position 4079: 0.002836212685763381
Position 178: 0.0026974502010887027
Position 5907: 0.002181304029529376
Position 719: 0.0021132260167164257
Position 1180: 0.0016949466876697347
Position 1267: 0.0014581444050601189
Position 171: 0.0013227079200301948
Position 3248: 0.001297371359323999
Position 630: 0.0010243556749473305
Position 1353: 0.0009806955048266286
Position 1491: 0.0008257580044163976
Position 229: 2.9383197432436076e-06
Position 721: 2.776109840495933e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3757: 0.9969738646307422
Position 2069: 0.946028463138613
Position 14551: 0.7244880463624569
Position 1056: 0.7074237542792625
Position 3183: 0.6732118113236512
Position 886: 0.5709367662076733
Position 8062: 0.4001611944261925
Position 830: 0.21772304191537317
Position 3305: 0.21542004398404713
Position 1105: 0.06827786588168881
Position 5634: 0.05566607008876216
Position 4611: 0.05386684241932193
Position 7979: 0.05312810941192901
Position 1121: 0.04342963350117612
Position 8410: 0.03474442498821816
Position 2141: 0.028201426457958
Position 6013: 0.02473517779890746
Position 2706: 0.017439299890814206
Position 1068: 0.015016062495402735
Position 6056: 0.013910808739685155
Position 2450: 0.012695821193841108
Position 2546: 0.012319140048542482
Position 4590: 0.012134997701707086
Position 2430: 0.008290521992454553
Position 2335: 0.007367849134108354
Position 4813: 0.006533020980361963
Position 2488: 0.004160989531513143
Position 3990: 0.002890692338113712
Position 3932: 0.0028860552741348253
Position 3665: 0.0027906277982662634
Position 6412: 0.0022378008801709278
Position 6169: 0.0018321829610848446
Position 4789: 0.001167907777343394
Position 1027: 0.0008481200194146651
Position 1338: 0.0008257580044163978
Position 1861: 0.0007312132249640228
Position 3965: 0.00071480012918448
Position 738: 0.0006371843276199928
Position 797: 0.000293891667735431
Position 3580: 8.445690320213565e-05
Position 3939: 7.28702084076761e-05
Position 3621: 5.254712121229009e-05
Position 2434: 4.30625849082626e-05
Position 3495: 2.999686659581991e-06
Position 3498: 3.1923124029511166e-07
