Gene = PDZK1IP1
index = 1009
Annotated 5SS: [ 190 2737 5054]
Annotated 3SS: [2627 4957 6011]
SMsplice 5SS: [ 190 2737 5054]
SMsplice 3SS: [2627 4957 6011]
top_k =  100
Partition function (log Z): 0.7203299444997628

Sorted 5' Splice Sites (High to Low Probability):
Position 2737: 0.9786808603894334
Position 5054: 0.9733474162980743
Position 190: 0.9701787723833744
Position 3087: 0.1728231387296537
Position 1062: 0.17172145141818235
Position 848: 0.13245334986858978
Position 3359: 0.03966774893677741
Position 502: 0.032660143311354105
Position 6064: 0.030510869646903728
Position 3431: 0.02095840683263323
Position 1513: 0.02071831168787208
Position 3070: 0.015557003885192837
Position 238: 0.014871583469045286
Position 4151: 0.012876304857937343
Position 787: 0.012735278879605067
Position 5027: 0.010650705238628641
Position 5059: 0.009872241919858978
Position 497: 0.009563767957471374
Position 1258: 0.008521334799110174
Position 3466: 0.008306109176659773
Position 1103: 0.005996349915119775
Position 6081: 0.004297590094409332
Position 491: 0.0014680399877123214
Position 739: 0.0014166324869186678
Position 5079: 0.0012557517976918922
Position 5117: 0.0008602297917598812
Position 389: 0.00045802963706874155
Position 2985: 0.0004359264187801486
Position 773: 0.0003978991668106095
Position 746: 0.00038983243908539245
Position 3420: 0.00015024124310773675
Position 768: 8.782652562556999e-05
Position 181: 1.622787203304986e-05
Position 125: 7.347553671968907e-06
Position 5010: 3.065608801266446e-06
Position 32: 2.922997748830569e-06
Position 165: 1.143498335195248e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6011: 0.9958536100085683
Position 4957: 0.9849953012009597
Position 2627: 0.8774583248204657
Position 949: 0.1828877585159446
Position 726: 0.1375992905510451
Position 2966: 0.11660724516208756
Position 3161: 0.06916848220781126
Position 2609: 0.06822946077657843
Position 3035: 0.060109732527567794
Position 262: 0.03178225904784671
Position 6306: 0.02754487345662927
Position 1377: 0.018633154862031976
Position 2514: 0.013108706533812823
Position 4031: 0.012876304857937343
Position 4842: 0.010724639863092588
Position 2656: 0.010604140859103151
Position 2583: 0.009188613234681885
Position 2942: 0.00750743254470268
Position 6184: 0.005700172126922324
Position 2989: 0.0036465079434646937
Position 1046: 0.0033154522266110316
Position 6231: 0.003287536790410707
Position 279: 0.0023454589313168894
Position 812: 0.0021427037643852965
Position 738: 0.002128067657888637
Position 1257: 0.0020851568258401054
Position 6017: 0.0009893826020163506
Position 6202: 0.0005567182316758512
Position 6236: 0.0005478441772946874
Position 2800: 0.00037673232586879355
Position 4590: 0.0003140582104286771
Position 3018: 0.00028834550968131085
Position 2803: 0.000280073020253841
Position 568: 0.00027191304003760955
Position 373: 0.00012694757556623302
Position 674: 0.00011379112320910039
Position 4566: 0.00010279132076080062
Position 6411: 9.254834941981959e-05
Position 2411: 9.161416479134796e-05
Position 325: 5.9488477121260114e-05
Position 825: 5.7033720399050554e-05
Position 399: 3.8272910084927065e-05
Position 847: 1.9612017880439108e-05
Position 329: 1.4206235279908406e-05
Position 295: 1.3316323235068312e-05
Position 331: 1.1084369941389079e-05
Position 307: 7.582328951295781e-06
Position 386: 2.812175475489851e-06
Position 345: 2.4546627484007037e-06
Position 5990: 2.4180393163015686e-06
Position 407: 2.211946220658601e-06
Position 389: 1.5574214133813168e-06
Position 417: 1.441286229223399e-06
Position 479: 1.0440431400325245e-06
Position 314: 1.0314600526903752e-06
