Gene = DPM2
index = 466
Annotated 5SS: [ 667 1051 1932]
Annotated 3SS: [ 960 1828 2703]
SMsplice 5SS: [  94  667 1932]
SMsplice 3SS: [ 447 1828 2703]
top_k =  100
Partition function (log Z): -6.113263593542664

Sorted 5' Splice Sites (High to Low Probability):
Position 94: 0.9264512754716046
Position 667: 0.8435023795436754
Position 1932: 0.6531560043080274
Position 1051: 0.21600154656790166
Position 2376: 0.16240722367834645
Position 545: 0.10410848709249484
Position 2401: 0.06795083929459307
Position 2368: 0.06676971129577197
Position 2372: 0.058924585131046855
Position 2397: 0.05833913084050085
Position 2393: 0.04833650541362816
Position 2765: 0.031836990548732784
Position 43: 0.025073378287009947
Position 377: 0.0016481991146945986
Position 6: 0.001180032938622803
Position 644: 0.0009078844241549457
Position 217: 0.0006245864738141354
Position 39: 0.0005910282460261462
Position 71: 0.000260754672256037
Position 180: 0.00014073599036292406
Position 2534: 0.00012562934042165217
Position 229: 8.346389905037566e-05
Position 237: 5.468460515673907e-05
Position 15: 1.7379968941875095e-06
Position 17: 5.28355573734643e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 447: 0.8263946697280093
Position 2703: 0.7253181915350089
Position 1828: 0.5796394864217236
Position 2240: 0.4546026304555233
Position 2811: 0.16972431783506275
Position 909: 0.12095096877598076
Position 960: 0.09991630582857777
Position 592: 0.06923786203504462
Position 1842: 0.05355041052999476
Position 2278: 0.04371721562016353
Position 3193: 0.034984893708788496
Position 2948: 0.030017687025295496
Position 1618: 0.012617519179108038
Position 2657: 0.0076666301017369745
Position 1907: 0.006971977960585816
Position 2884: 0.006068084530059245
Position 558: 0.0045057194676960365
Position 544: 0.0034122045088505293
Position 211: 0.002990027937563102
Position 171: 0.0027831855982014693
Position 511: 0.0027027061790869354
Position 1966: 0.0026008617500068764
Position 869: 0.002015592514467206
Position 2283: 0.001296702361093599
Position 1007: 0.0010399628214777718
Position 451: 0.0007383311635584304
Position 391: 0.0005722083796131683
Position 820: 0.0005162670473355036
Position 486: 0.0004185252925080023
Position 514: 0.0004121019791895086
Position 1621: 0.0003766102166157255
Position 825: 0.00032666837058220393
Position 938: 0.00022017202661477178
Position 449: 7.041462368975908e-05
Position 555: 4.911722197378996e-05
Position 599: 2.328075158671299e-05
Position 407: 1.8326435001160927e-05
Position 363: 5.120888985478443e-06
Position 412: 4.274199312523367e-06
Position 461: 9.052468715869595e-08
