Gene = FH
index = 554
Annotated 5SS: [  171  2580  6159  7795 11159 13759 15720 17319 19325]
Annotated 3SS: [ 2444  6047  7617 10975 13592 15515 17190 19170 21790]
SMsplice 5SS: [  171  2580  6159  7795 11159 13759 15720 17319 19325]
SMsplice 3SS: [ 2444  6047  7617 11000 13592 15515 17190 19228 21790]
top_k =  100
Partition function (log Z): 7.954675048403795

Sorted 5' Splice Sites (High to Low Probability):
Position 2580: 0.9995979172990733
Position 17319: 0.9913537307818645
Position 11159: 0.9910012135526572
Position 7795: 0.9528882144430625
Position 6159: 0.9270476231300886
Position 13759: 0.9016630572536676
Position 19325: 0.838802634853324
Position 15720: 0.6599475773084679
Position 171: 0.5647492517396194
Position 4265: 0.5515346968741505
Position 934: 0.5316820819259227
Position 13071: 0.4057661489825478
Position 4060: 0.23168879437847847
Position 15666: 0.22208991922627438
Position 481: 0.13880311388675548
Position 13120: 0.11973046422162816
Position 12555: 0.09931867091591964
Position 7026: 0.08368416619732824
Position 702: 0.07540688902899226
Position 4260: 0.07183834056055127
Position 9837: 0.06896763637189533
Position 13693: 0.06765346061580386
Position 6166: 0.05668324430929718
Position 1642: 0.053742171193053426
Position 21901: 0.04864031431175316
Position 15071: 0.04750453683147694
Position 6563: 0.03942229441999428
Position 13699: 0.02105550566097586
Position 19654: 0.018673772536754542
Position 19631: 0.017945599327298944
Position 2910: 0.014289592922385717
Position 1508: 0.012277718039241829
Position 3075: 0.011498030112604654
Position 13033: 0.01055972709861681
Position 4090: 0.010250203874488698
Position 12675: 0.00969735061776484
Position 13731: 0.009627976469554196
Position 4292: 0.00478852016607611
Position 2862: 0.0046232839393002875
Position 869: 0.004177622480132206
Position 7799: 0.003249182706338798
Position 7739: 0.003221022066498749
Position 7696: 0.0004167141810627407
Position 7803: 0.0004131196180836322
Position 2560: 0.00019673602508851878
Position 8701: 0.00011436144890322899
Position 2620: 7.031761144314981e-05
Position 2529: 6.640242601025379e-05
Position 918: 6.194193228278805e-05
Position 81: 2.5941548025109774e-05
Position 448: 1.1410246276330364e-05
Position 559: 8.525190745326625e-06
Position 206: 4.153117453142476e-06
Position 41: 3.7739197744456985e-06
Position 124: 2.5496390094771447e-06
Position 411: 2.517875885198989e-06
Position 401: 2.1982741620676808e-06
Position 548: 1.9956912680135965e-06
Position 272: 4.2137063519058335e-08
Position 73: 5.087868250304019e-10
Position 135: 2.456450567890831e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 13592: 0.9999377972859278
Position 17190: 0.991353730781865
Position 6047: 0.9837308674393861
Position 7617: 0.9601882530150465
Position 2444: 0.946298739796318
Position 15515: 0.8332845195513382
Position 19228: 0.7375770498004841
Position 21790: 0.72754668206086
Position 11000: 0.7102619078461269
Position 4181: 0.5735916068183142
Position 12946: 0.46685731674220504
Position 10975: 0.28073930570653055
Position 3966: 0.2089768642725547
Position 600: 0.10774163376607562
Position 21738: 0.10667888690563732
Position 848: 0.08724482197414823
Position 19016: 0.08482233947061618
Position 6944: 0.08368416619732824
Position 20871: 0.07568078590285185
Position 13032: 0.06919902356058785
Position 9404: 0.0689676363718953
Position 12392: 0.06641644982061375
Position 21984: 0.048640314311753134
Position 4147: 0.04858304541374937
Position 20085: 0.0467752598767012
Position 15495: 0.0429085647017228
Position 19520: 0.041136097957231714
Position 641: 0.03871183632761999
Position 14970: 0.03573532579096952
Position 12495: 0.0329022210953059
Position 1560: 0.03133664106311028
Position 883: 0.029516905570898273
Position 2811: 0.02699622474728451
Position 1388: 0.026926831829246746
Position 2372: 0.023156982730766627
Position 3861: 0.022256957896943083
Position 18960: 0.02000111449955977
Position 754: 0.018769349821826944
Position 2469: 0.01740088640509755
Position 19719: 0.016063139059142088
Position 6377: 0.012957820640474856
Position 6484: 0.012539081069641907
Position 6404: 0.01188176009255711
Position 15011: 0.011769211040507436
Position 3711: 0.01070517608346931
Position 672: 0.009786186333917755
Position 12626: 0.009697350617764841
Position 2495: 0.008454314793528095
Position 1527: 0.0077564163399382454
Position 825: 0.007154514838856441
Position 20230: 0.007091969803225538
Position 15551: 0.006880941933434505
Position 692: 0.006358706203055286
Position 4202: 0.005986905368714138
Position 17530: 0.004528855509075233
Position 506: 0.0040859763668232634
Position 2844: 0.0034011861331064023
Position 2424: 0.0030274291183977936
Position 835: 0.0030140806333836885
Position 19978: 0.002901582066591583
Position 15808: 0.0022855020255156434
Position 6275: 0.0020436326173204067
Position 701: 0.0015990834936001064
Position 2353: 0.0015737294952889527
Position 19760: 0.0012962121281327585
Position 354: 0.0006052047057118139
Position 8498: 0.00011436144890322899
Position 287: 8.50278404468817e-05
Position 13600: 6.220271407307313e-05
Position 445: 5.7433958674878343e-05
Position 300: 4.940664759635027e-05
Position 762: 4.710770139144139e-05
Position 535: 3.964278866790122e-05
Position 540: 3.0365076107183623e-05
Position 464: 2.238289649792632e-05
Position 2244: 1.4389010329164564e-05
Position 2664: 1.3496093899755192e-05
Position 480: 1.1025006484332057e-05
Position 2072: 4.900474524634237e-06
Position 260: 3.901087294009156e-06
Position 576: 2.7120644925498847e-06
Position 557: 2.4690784034153633e-06
Position 206: 1.706191337251969e-06
Position 409: 9.746232439444317e-07
Position 405: 7.454175296836631e-07
Position 368: 3.316292463293965e-07
Position 514: 2.377538494318915e-07
Position 362: 9.134151210288891e-08
Position 258: 7.709926894405855e-08
Position 407: 3.941927437908563e-08
Position 378: 3.173056116628822e-08
Position 2210: 1.5373647200137923e-09
