Gene = PUSL1
index = 1101
Annotated 5SS: [ 154  406  707 1037 1285 2122 2505]
Annotated 3SS: [ 347  518  886 1113 2066 2341 2762]
SMsplice 5SS: [ 133  434  707 1037 1285 2122 2342]
SMsplice 3SS: [ 347  518  886 1138 2000 2220 2762]
top_k =  100
Partition function (log Z): 9.520069060932197

Sorted 5' Splice Sites (High to Low Probability):
Position 1037: 0.9926069565972615
Position 1285: 0.9908377071643281
Position 2122: 0.9588300383100989
Position 707: 0.9258467175168356
Position 434: 0.6316229522958817
Position 133: 0.6160688171572389
Position 2505: 0.537024642489357
Position 2273: 0.3640455592024741
Position 154: 0.34001944026967174
Position 1724: 0.3374156751299998
Position 441: 0.30716507821079214
Position 2342: 0.27813906323572735
Position 2297: 0.21934513033267458
Position 1790: 0.10737216358727823
Position 406: 0.0511184626874602
Position 1556: 0.0366633825460055
Position 1664: 0.027606106172316833
Position 2402: 0.011076934477921298
Position 2051: 0.010824922541860784
Position 186: 0.0098934856311617
Position 2833: 0.00749459105858952
Position 660: 0.0070475675756320934
Position 1370: 0.00574761225686526
Position 104: 0.0041296666201138445
Position 158: 0.002777044188580497
Position 137: 0.002193869615169254
Position 257: 0.0019267947293448995
Position 248: 0.0018347722995226898
Position 864: 0.0017493645477236626
Position 321: 0.0015978371348398055
Position 999: 0.000948408170521668
Position 124: 0.0007664104945596557
Position 552: 0.0004938323154648948
Position 81: 0.00045615059967746844
Position 1580: 0.0004290193943059464
Position 985: 0.0002524081582960108
Position 419: 0.00020380349928176262
Position 1202: 6.985014970508212e-05
Position 1232: 1.9115643622844903e-05
Position 2482: 1.649817502063657e-05
Position 2325: 1.4377046092720022e-05
Position 234: 1.3713794330350548e-05
Position 1214: 1.188218950408785e-05
Position 13: 7.541620998862422e-06
Position 122: 9.649007762212902e-07
Position 801: 3.0694018265374023e-07
Position 557: 2.463319339169184e-07
Position 1041: 4.544782895797385e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 347: 0.9772824107895213
Position 2220: 0.9535431526604696
Position 518: 0.8966737357624536
Position 1138: 0.7725675459555303
Position 886: 0.7251415841852543
Position 2000: 0.6378444907786596
Position 2762: 0.5920842508625745
Position 2401: 0.40903611077897717
Position 2785: 0.2936965569433377
Position 936: 0.2614683353970661
Position 1604: 0.24316573221670224
Position 1113: 0.19222015280282412
Position 1890: 0.1677509972441907
Position 1468: 0.16570970469241558
Position 2040: 0.1373243043869964
Position 1629: 0.08425345418504723
Position 2734: 0.07105228633980884
Position 2973: 0.033874070511632395
Position 2341: 0.03113020428084024
Position 2066: 0.02610542049277479
Position 1247: 0.01494874145204007
Position 571: 0.01341559808664335
Position 1142: 0.01299220735745981
Position 2482: 0.011424848334926676
Position 659: 0.007740880875932611
Position 2324: 0.00623515750712169
Position 2272: 0.005883919134379606
Position 2946: 0.005606323080527939
Position 521: 0.0045196681260946375
Position 913: 0.004360552368840855
Position 1702: 0.004245418440191946
Position 1616: 0.0041226019299472096
Position 1715: 0.0035824805840912596
Position 556: 0.0028988942958407724
Position 2149: 0.002218832384116665
Position 1176: 0.0018968634730001824
Position 1444: 0.00189359520536331
Position 626: 0.0018492019305409765
Position 906: 0.00177984392229923
Position 1357: 0.0016022393547961737
Position 548: 0.0013358317068602895
Position 1186: 0.0012204618381041245
Position 1571: 0.0010255942488218276
Position 2184: 0.0009343135051237113
Position 1364: 0.0006056399851324492
Position 1035: 0.0005721823801691313
Position 1403: 0.00044015849567411206
Position 706: 0.0003706221766408173
Position 1197: 0.0003444824722349205
Position 636: 0.0003118712987196701
Position 770: 0.0002462652160118748
Position 1150: 0.00020530762501929248
Position 286: 0.00016952659168384241
Position 868: 0.00016023421424782758
Position 305: 0.00011250589369421035
Position 271: 0.00011019189999585532
Position 393: 0.00010416565541586896
Position 1533: 8.835283903859577e-05
Position 813: 8.248541342832453e-05
Position 267: 3.6927911618891466e-05
Position 365: 3.521038582555042e-05
Position 727: 3.135342482289256e-05
Position 375: 1.4294414068319399e-05
Position 1339: 1.3268425293595912e-05
Position 227: 7.6364532437485e-06
Position 310: 4.037976795769219e-06
Position 415: 6.495626348896751e-07
Position 201: 5.841007179374616e-07
Position 298: 3.3962114535000634e-07
Position 1276: 2.4708368008534158e-08
