Gene = ABHD10
index = 3
Annotated 5SS: [ 169 2933 7341 8017]
Annotated 3SS: [ 2748  7228  7878 12341]
SMsplice 5SS: [ 169 3623 7341 8017]
SMsplice 3SS: [ 3487  7228  7878 12341]
top_k =  100
Partition function (log Z): 0.6350808397471672

Sorted 5' Splice Sites (High to Low Probability):
Position 8017: 1.0000000000000009
Position 169: 0.9980419350813124
Position 7341: 0.9338024891540241
Position 3623: 0.8681692295296052
Position 2933: 0.5560080123140473
Position 11717: 0.3530941077521471
Position 1857: 0.22693721038782572
Position 3198: 0.2216250313824735
Position 3171: 0.1689039419076604
Position 5869: 0.1560430490344253
Position 7680: 0.15159789951154154
Position 5476: 0.1464730725898317
Position 5413: 0.11769841132166345
Position 7528: 0.09263973151739827
Position 4699: 0.033715848131534415
Position 8682: 0.028997750200656064
Position 10271: 0.021839528467601593
Position 7357: 0.019335238643758034
Position 5863: 0.01577055758714159
Position 9437: 0.011327957744409612
Position 2262: 0.007781788240451308
Position 7261: 0.003981742931549009
Position 2875: 0.002454047345583506
Position 1521: 0.0013210117939319106
Position 4431: 0.0007197583383170231
Position 223: 0.0006359959425056505
Position 244: 0.0005868872685439665
Position 63: 0.0003975145145617031
Position 827: 0.0003428140181988994
Position 190: 1.4922937496168561e-09
Position 332: 1.1166737779962306e-09
Position 7: 8.267934043733471e-10
Position 175: 7.99805972111687e-10
Position 158: 7.466848952088544e-10
Position 262: 6.38976933272932e-10
Position 218: 4.98624542553701e-10
Position 323: 4.459098886410593e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7878: 0.9992612096902401
Position 7228: 0.9571194707293316
Position 3487: 0.8271620920423813
Position 2748: 0.5305328263386434
Position 12341: 0.5136729966496294
Position 11603: 0.427664027110635
Position 3074: 0.3817840789218519
Position 13427: 0.27003326002555855
Position 7421: 0.2442376310289398
Position 1691: 0.21798698910903852
Position 5728: 0.15687427428220616
Position 5325: 0.13761310246683167
Position 5221: 0.12655838144466347
Position 11567: 0.0488260698156524
Position 3499: 0.040946622618568705
Position 11664: 0.03482047734838189
Position 4592: 0.03371584813153442
Position 8637: 0.02718159310916455
Position 11958: 0.023611511821618577
Position 2790: 0.019624247779160567
Position 10180: 0.019014922398738584
Position 8776: 0.018401945437304435
Position 5655: 0.014939332339360784
Position 3114: 0.008805409236937204
Position 9250: 0.008192649993150343
Position 9226: 0.006611518660548794
Position 1780: 0.005890352937281685
Position 9581: 0.004073739211452014
Position 2703: 0.004043867815333766
Position 2127: 0.003501610996186872
Position 8573: 0.0034075515436125885
Position 2755: 0.003085399993622606
Position 2022: 0.003058650445232884
Position 9335: 0.0028814743839962356
Position 10082: 0.0028246060688630063
Position 8209: 0.0023040100865108506
Position 1569: 0.0022075669050596806
Position 1409: 0.0013215240791656642
Position 2723: 0.0011757177328705255
Position 1727: 0.0010866046705403055
Position 1972: 0.0009861948865520272
Position 4350: 0.0007197583383170231
Position 7848: 0.0005687175237072751
Position 8226: 0.0005686380599554579
Position 8413: 0.00047492138234749037
Position 8459: 0.00035413349511955746
Position 8591: 0.0003392975625742614
Position 7895: 0.0001700727860546621
Position 561: 1.9826834096453865e-06
Position 747: 1.1839885866344602e-06
Position 797: 7.148404065033843e-07
Position 735: 6.668855554929031e-07
Position 654: 6.049929241169898e-07
Position 1805: 5.163931512868524e-07
