Gene = SQSTM1
index = 1327
Annotated 5SS: [  383  2295  3329  3565  4468 12488 13024]
Annotated 3SS: [ 2198  3098  3422  4386 12272 12827 15676]
SMsplice 5SS: [  383  2295  3329  3565 15611]
SMsplice 3SS: [ 2198  3098  3422 15518 15711]
top_k =  100
Partition function (log Z): -3.642613569637143

Sorted 5' Splice Sites (High to Low Probability):
Position 2295: 0.9995031917017833
Position 3565: 0.9907052942290825
Position 383: 0.9902196705516668
Position 3329: 0.9336223232285845
Position 4468: 0.11457975737992052
Position 12910: 0.1071083572681876
Position 8228: 0.0413889922611751
Position 3203: 0.04100482640760246
Position 2078: 0.013449506797625329
Position 296: 0.005773129443365761
Position 2102: 0.0044141095886258514
Position 2082: 0.0035985990683821624
Position 411: 0.0030353292617534065
Position 4337: 0.0023375246204722392
Position 2025: 0.0018800705213082142
Position 949: 0.0018371526164083982
Position 2001: 0.0017049856399981318
Position 1418: 0.0012756356366675796
Position 3357: 0.0008240210946937688
Position 3249: 0.0007583248539630202
Position 3220: 0.0003752163498812251
Position 2041: 0.0003187376445730574
Position 2932: 0.00021601239239056835
Position 795: 0.00016270374818679685
Position 1003: 0.0001589496374515191
Position 3173: 0.00015316933482948896
Position 2434: 0.00010976377359740497
Position 3161: 0.00010804733379665384
Position 563: 2.822300996804026e-06
Position 575: 1.4808916278938824e-06
Position 1042: 1.3947330775081986e-06
Position 1064: 9.369224300382572e-07
Position 1069: 8.720114387849129e-07
Position 484: 4.662997371319308e-07
Position 2566: 4.1682111877416215e-07
Position 328: 4.09326614364985e-07
Position 2494: 3.874317571902491e-07
Position 2574: 2.789385386277248e-07
Position 2392: 1.767494835979387e-08
Position 445: 7.526456385019998e-09
Position 48: 4.276550268367447e-09
Position 193: 4.1033092421311886e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3422: 0.9601523657519633
Position 3098: 0.9327531165803812
Position 2198: 0.7231237806061489
Position 12272: 0.30436973216479263
Position 14055: 0.27493945209840265
Position 2229: 0.26641692130616934
Position 12827: 0.18359669065576428
Position 7638: 0.07177171083542364
Position 4285: 0.059026384498223394
Position 4883: 0.05703377721344516
Position 12338: 0.050541558229683994
Position 8046: 0.04854748840999398
Position 4386: 0.039834965200602944
Position 3142: 0.037685885851003055
Position 3436: 0.02494339713834614
Position 1960: 0.024332442314594683
Position 8383: 0.021050237684545364
Position 7659: 0.017688753338194523
Position 3452: 0.014881524942828385
Position 7509: 0.014877838901019286
Position 4210: 0.014578707456898774
Position 9425: 0.012076259724443306
Position 5865: 0.010608359830561022
Position 8627: 0.009151466594296826
Position 8955: 0.0076265104944479405
Position 4743: 0.0068737029046325076
Position 5370: 0.006226431176707951
Position 7634: 0.005903352405366756
Position 6481: 0.005867020801398604
Position 5126: 0.005664158372183011
Position 2129: 0.005644004034245111
Position 6890: 0.004545694558950218
Position 3808: 0.0034610456315288586
Position 4302: 0.0028597077645656577
Position 6829: 0.002750477764056207
Position 5936: 0.002705022151661803
Position 4606: 0.0025708183156817888
Position 4216: 0.0024287103306758055
Position 3906: 0.0020869465145680914
Position 4990: 0.0018676793169383876
Position 2097: 0.001756602976270488
Position 3074: 0.001653966946848392
Position 3206: 0.0014022295713440767
Position 5426: 0.001346189156021241
Position 1993: 0.0012691756629045494
Position 1280: 0.0012437628348046625
Position 3100: 0.0012001261122672482
Position 791: 0.0009555273183468415
Position 3793: 0.0009127698318419074
Position 1816: 0.0009118477029421623
Position 3145: 0.0009082256461424794
Position 2139: 0.0006551695510042244
Position 2266: 0.00047898293708616016
Position 4427: 0.0004197600735328266
Position 3252: 0.0003923971421722826
Position 3306: 0.00029184058047743356
Position 2962: 0.000227643419540241
Position 540: 0.00021260099656430267
Position 1721: 0.0001580138896504547
Position 3020: 0.0001560774664504963
Position 1775: 0.00015155210573718165
Position 4097: 0.00015052761066476573
Position 2999: 0.00012195008210592085
Position 2775: 0.00010641561805346812
Position 4051: 8.95316302324955e-05
Position 1822: 8.019768115213646e-05
Position 4117: 7.048611688885708e-05
Position 2808: 6.748501518729182e-05
Position 3059: 5.5112320582106295e-05
Position 2842: 4.211175914980841e-05
Position 1370: 3.187280186291713e-05
Position 902: 2.7496978445548882e-05
Position 3480: 1.8281325738717707e-05
Position 3531: 1.6626561667331547e-06
Position 2458: 9.237419942255387e-07
Position 2389: 1.5944942036659713e-07
Position 3558: 1.2506899070676078e-07
Position 1846: 6.501152475861606e-13
