Gene = TPRA1
index = 1474
Annotated 5SS: [ 416  698 3448 3617 3821 4498 4689 5035 5253]
Annotated 3SS: [ 564 3360 3543 3740 4386 4627 4931 5171 6648]
SMsplice 5SS: [ 416  698 3448 3617 3821 4253 4498 4812 5035 5253]
SMsplice 3SS: [ 564 3360 3543 3740 4181 4386 4627 4931 5171 6648]
top_k =  100
Partition function (log Z): 21.651121238941347

Sorted 5' Splice Sites (High to Low Probability):
Position 416: 0.9940985044302468
Position 5035: 0.9910697693579341
Position 698: 0.9771884740244546
Position 5253: 0.9443447967972309
Position 3448: 0.9089584730282959
Position 3821: 0.8589393914988204
Position 4498: 0.7650710665131671
Position 3617: 0.7580115269664315
Position 4812: 0.6801162936785162
Position 4253: 0.6043885529398163
Position 4063: 0.3244581437310103
Position 4546: 0.15073088860597594
Position 2704: 0.14933708855297936
Position 3829: 0.12908953362714218
Position 3412: 0.08924166295342571
Position 3184: 0.08139744860019532
Position 4759: 0.0748870313294194
Position 3108: 0.06936195381944896
Position 4689: 0.0689991013324956
Position 146: 0.06366707865173367
Position 142: 0.059058861149322905
Position 3104: 0.052623141195668396
Position 4474: 0.05130603749150957
Position 3619: 0.04611232113879362
Position 3172: 0.04151892682321266
Position 6044: 0.03753491883839682
Position 3623: 0.03476933895112657
Position 4078: 0.024266086487804678
Position 3011: 0.022775520098184746
Position 55: 0.01864101704979054
Position 4503: 0.014460853642899002
Position 788: 0.011628534088850605
Position 3753: 0.01048371288753991
Position 1888: 0.010251610857516831
Position 5318: 0.00974913531152033
Position 5904: 0.009334766830706933
Position 3290: 0.00833902933798
Position 5345: 0.008237386655837708
Position 3165: 0.008089946199461519
Position 1136: 0.0072589749332465795
Position 5320: 0.005637664206287627
Position 2875: 0.0051070395482252316
Position 5938: 0.005027305113034272
Position 6255: 0.004830547354808106
Position 210: 0.004254556140860005
Position 58: 0.0033628538441363813
Position 452: 0.0027983884900679773
Position 2196: 0.001945705343267517
Position 6078: 0.0018735207419892138
Position 155: 0.0013840360804332538
Position 3592: 0.0013625650756848835
Position 482: 0.0011896901464966494
Position 5079: 0.0011050107127791391
Position 3590: 0.0009121346222330249
Position 2207: 0.0008930152745075787
Position 1714: 0.0008564750088428131
Position 309: 0.0008379960544564671
Position 168: 0.0007666220796370181
Position 2140: 0.00039350086123892026
Position 5053: 0.00035307382382863885
Position 110: 0.0002629856022381143
Position 107: 0.00020994909307121614
Position 31: 0.0002024033762784502
Position 117: 0.00014758806462489526
Position 158: 8.53235491671943e-05
Position 175: 8.285382228424886e-05
Position 471: 7.046486191276949e-05
Position 3400: 5.827812986588716e-05
Position 39: 3.957367615674275e-05
Position 571: 3.3332724366207863e-05
Position 119: 2.0703890178589734e-05
Position 488: 3.5704728125306944e-10
Position 469: 1.8138721236163103e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5171: 0.9936455166115101
Position 3543: 0.9792625001952787
Position 4931: 0.9768290248702121
Position 4386: 0.9698593787598822
Position 3360: 0.9588024144070256
Position 6648: 0.9143886243530365
Position 564: 0.8628853234596373
Position 4627: 0.8262028509491527
Position 3740: 0.7610852821535755
Position 4181: 0.5293240809096963
Position 2996: 0.29165952230784165
Position 3919: 0.2594528857536007
Position 273: 0.14745665089857113
Position 3895: 0.12125810289547216
Position 3726: 0.09996711929180481
Position 536: 0.09801210061657688
Position 2594: 0.07618275277243464
Position 5971: 0.057067601241439614
Position 2525: 0.036660965797579714
Position 6077: 0.035237549137891996
Position 2528: 0.027888340756443714
Position 3262: 0.02595437248182141
Position 4125: 0.02051223925666442
Position 631: 0.01944308515894556
Position 3970: 0.013957072617995779
Position 4426: 0.011709467493667502
Position 2560: 0.010153939764069017
Position 5805: 0.009839331911332362
Position 652: 0.00816057858540147
Position 4598: 0.007188513796845459
Position 4054: 0.006778820174583108
Position 5777: 0.006565921816345318
Position 4895: 0.006288298822363657
Position 3316: 0.006001073994314453
Position 1587: 0.0050066467150871544
Position 1006: 0.004599143926773034
Position 7173: 0.00329028800527225
Position 1546: 0.003114250608968789
Position 1843: 0.0029871885423036985
Position 866: 0.002659831006473541
Position 5427: 0.0021855601451776464
Position 2091: 0.002150871246046607
Position 2803: 0.0021271671723664884
Position 5204: 0.0020673490977014784
Position 209: 0.001964763671203618
Position 6870: 0.0011092708953585493
Position 2109: 0.001081350232967407
Position 2421: 0.0008510315868806056
Position 3515: 0.0007648976527046236
Position 6614: 0.0007459990899103636
Position 2644: 0.0005799302514306727
Position 246: 0.0005742036104741901
Position 364: 0.0005436318328477011
Position 333: 0.0005317491770401613
Position 5675: 0.0004061474340273051
Position 3943: 0.000375850479458677
Position 544: 0.0001509342309378326
Position 203: 5.953446717317803e-05
Position 305: 5.72852734041167e-05
Position 180: 4.7460083067930616e-05
Position 399: 3.780601219832993e-05
Position 165: 2.418379773902406e-05
Position 4657: 2.159179639825656e-05
Position 215: 1.758210367580285e-05
Position 669: 1.5926720734807532e-05
Position 237: 1.5140848420650992e-05
Position 308: 1.4951524984081956e-05
Position 5815: 1.395561837267682e-05
Position 224: 1.1118177711315513e-05
Position 5179: 6.926492437615508e-06
Position 540: 4.320796261869146e-06
Position 3820: 1.4527377271313852e-06
Position 142: 1.1371719904856213e-06
Position 510: 1.0104275489989073e-06
Position 496: 9.67564514183862e-07
Position 512: 2.3503745761307165e-07
Position 712: 1.1018068802963895e-07
Position 3585: 8.025809347610419e-10
