Gene = LACTBL1
index = 757
Annotated 5SS: [   49  2232  5397  6654 10018]
Annotated 3SS: [ 2121  5238  6417  9911 11313]
SMsplice 5SS: [   49  2232  2487  5397  6654  7924  8644  8817  9833 10018]
SMsplice 3SS: [ 2121  2313  5238  6417  7789  8525  8731  9689  9911 11313]
top_k =  100
Partition function (log Z): 8.199530121591561

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.9959793657339717
Position 10018: 0.9820354691941631
Position 2232: 0.9806733557196751
Position 7924: 0.8906889684816952
Position 8817: 0.838809738052428
Position 5397: 0.8287077866601901
Position 9833: 0.6824754878281762
Position 8644: 0.6679049763629922
Position 1695: 0.5906684315485459
Position 2487: 0.5652160183106386
Position 6654: 0.514734859690962
Position 6593: 0.25271905913350534
Position 5431: 0.13409339224288688
Position 10918: 0.13077979547547078
Position 6825: 0.12455543829240817
Position 2445: 0.11927042080092569
Position 7904: 0.09364421956940733
Position 10351: 0.07313232275574423
Position 6511: 0.0591399813273254
Position 10971: 0.05894397160445457
Position 5575: 0.0511734616944846
Position 5609: 0.05023741697824516
Position 10999: 0.049205327316640214
Position 5464: 0.02924404963415179
Position 1783: 0.01640690520551243
Position 9885: 0.013301254220005288
Position 699: 0.011611765016640093
Position 7836: 0.00820347851976083
Position 4239: 0.007385810013360683
Position 977: 0.007169289067666236
Position 3899: 0.006260674449021977
Position 9536: 0.006144921818231966
Position 1622: 0.006092931237883259
Position 10523: 0.006048469358862929
Position 4526: 0.00589080287907553
Position 9226: 0.005237892414602391
Position 1171: 0.0049213326685364316
Position 8859: 0.0044074699543241
Position 9998: 0.003930738519921876
Position 4360: 0.00391313655613286
Position 10334: 0.003797479293442243
Position 8732: 0.002188769398894528
Position 308: 0.0019402929755827623
Position 8750: 0.0008882660535428708
Position 6789: 0.0003177364005363184
Position 133: 3.78122688139764e-07
Position 129: 1.6643237914693037e-07
Position 93: 6.862321685220993e-08
Position 23: 4.7140725662515283e-08
Position 53: 1.754367188811355e-08
Position 131: 5.779838361642634e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7789: 0.9925366665708646
Position 9911: 0.9678160508781418
Position 5238: 0.94906759105225
Position 11313: 0.9262530313942979
Position 8731: 0.7569253207004436
Position 9689: 0.7116222527579653
Position 8525: 0.6701031393873106
Position 2121: 0.6481217416939348
Position 6417: 0.5753194446858881
Position 2313: 0.5603279510857093
Position 2071: 0.335316101252993
Position 1600: 0.3063514913787492
Position 10831: 0.26537326579542747
Position 6494: 0.2413654127257337
Position 1580: 0.17130844424461095
Position 6695: 0.12487317469294441
Position 1537: 0.12454310627304133
Position 5507: 0.07410615320420634
Position 8770: 0.07337554562644769
Position 2354: 0.055183024970204914
Position 10277: 0.05006409832515869
Position 2389: 0.04775138212197479
Position 5296: 0.027418866905979358
Position 5275: 0.019338421138285405
Position 10274: 0.01720203686971897
Position 11363: 0.017074866966477732
Position 10109: 0.015539833721698908
Position 5530: 0.014807089646117391
Position 8695: 0.01262965307007701
Position 2371: 0.010148285905505405
Position 6379: 0.009909042740170815
Position 4072: 0.008431679460517781
Position 10594: 0.00812064623718672
Position 5521: 0.007545623342129671
Position 10964: 0.007416694262530855
Position 3708: 0.006260674449021973
Position 9440: 0.006144921818231966
Position 10453: 0.006048469358862931
Position 4427: 0.005890802879075528
Position 2415: 0.005828865761236119
Position 8974: 0.0052378924146023915
Position 911: 0.004862629529640655
Position 1041: 0.00482237280182456
Position 1621: 0.004263422598011031
Position 10993: 0.0036317188015583465
Position 11138: 0.0034104026204937916
Position 570: 0.0033037226897176942
Position 9875: 0.0030371841920664817
Position 4292: 0.002867267108975763
Position 573: 0.002412555028426243
Position 1543: 0.002015646851200421
Position 1431: 0.0020110196483009656
Position 1498: 0.0015740619359720595
Position 218: 0.001465924705683441
Position 840: 0.0012694922711484356
Position 8792: 0.0011655610379028797
Position 2216: 0.0011102634771466596
Position 5538: 0.0010792705002280983
Position 10258: 0.00103976338529377
Position 1958: 0.0009655123846702281
Position 417: 0.0007510243779241328
Position 615: 0.0006577910570745633
Position 1445: 0.0005715310336955782
Position 129: 0.0004146184369552376
Position 823: 0.0003968503528227703
Position 1464: 0.0003884269774672412
Position 730: 0.00036974461008725565
Position 1939: 0.0003339320814129007
Position 535: 0.00029777486540646025
Position 763: 0.0001620151162766556
Position 1724: 0.0001411170508928595
Position 5179: 9.309142076271389e-05
Position 931: 7.666172235772751e-05
Position 1771: 7.273409645149946e-05
Position 508: 7.117402219777818e-05
Position 869: 7.047802709622393e-05
Position 777: 6.037730494837793e-05
Position 597: 3.985463318371014e-05
Position 438: 3.8038154771994934e-05
Position 405: 3.305862218332518e-05
Position 548: 3.092406056065324e-05
Position 189: 1.5641512776480397e-05
