Gene = DPH2
index = 462
Annotated 5SS: [ 319  705 1186 2067 2331]
Annotated 3SS: [ 591  961 1382 2153 2410]
SMsplice 5SS: [ 319  705 2067 2331]
SMsplice 3SS: [ 591 1937 2153 3006]
top_k =  100
Partition function (log Z): -2.145765087224037

Sorted 5' Splice Sites (High to Low Probability):
Position 2067: 0.9113341372666055
Position 2331: 0.80746317069167
Position 705: 0.7351665719687097
Position 1186: 0.6989630184032909
Position 319: 0.661191458120367
Position 267: 0.19980373242633073
Position 814: 0.1489691083997446
Position 723: 0.11277422802098112
Position 506: 0.103403393607919
Position 1411: 0.08854796293444513
Position 2482: 0.06149621877345396
Position 309: 0.022900924513696908
Position 1159: 0.005618963107437938
Position 1217: 0.0054395635131573895
Position 2542: 0.004215588874867095
Position 1454: 0.002175701111329139
Position 1788: 0.002111862378443706
Position 341: 0.002020145373259732
Position 137: 0.001705070926723703
Position 1748: 0.0015270375390934213
Position 411: 0.0013273384027771065
Position 686: 0.0012596273529138014
Position 397: 0.0011528624783262993
Position 1537: 0.0010964213589311003
Position 1721: 0.0010918733518499282
Position 982: 0.0005981985022945606
Position 295: 0.0005792425168151675
Position 226: 0.000546697374189638
Position 283: 0.0005431502320626425
Position 53: 0.00042606061191476693
Position 511: 0.0003573698028703259
Position 311: 0.00032992081369468475
Position 7: 0.0001140248397112184
Position 467: 8.6532924492092e-05
Position 354: 8.24386844102454e-05
Position 364: 8.120914493093272e-05
Position 438: 7.381700532055868e-05
Position 423: 4.301296766675437e-05
Position 183: 3.414822601906581e-05
Position 789: 1.7593015621932152e-06
Position 10: 3.4305246414986325e-07
Position 126: 1.278829813800449e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2153: 0.9869406010594821
Position 591: 0.93755650382412
Position 1937: 0.8692069135945273
Position 3006: 0.37950020400441964
Position 961: 0.3622308602123607
Position 2410: 0.33605798675576554
Position 901: 0.2830866235844651
Position 603: 0.049723071924368645
Position 1382: 0.048547180384189856
Position 1655: 0.04569270495895195
Position 2423: 0.04551449803173887
Position 2971: 0.0391066535846672
Position 2626: 0.03276144047771245
Position 1269: 0.030320995947302178
Position 1036: 0.02816635112748421
Position 3327: 0.02726456267932625
Position 924: 0.017114494961570862
Position 1348: 0.007263037493340032
Position 910: 0.007182131469796168
Position 1295: 0.006288925912086192
Position 2302: 0.004786335177082316
Position 838: 0.00442016748021091
Position 2812: 0.004277463520600583
Position 927: 0.004159104272726274
Position 2192: 0.004100345007511364
Position 1044: 0.004075667806298528
Position 615: 0.003936586426866845
Position 2934: 0.0029048639150805783
Position 2463: 0.0025738120983807298
Position 1520: 0.0015961686330669515
Position 773: 0.0014785853785861049
Position 494: 0.0013983521181746182
Position 2807: 0.0012132808530030891
Position 2874: 0.0011879287743576535
Position 3052: 0.0011000392182172081
Position 2582: 0.0007961267227415083
Position 3247: 0.0006645717035009149
Position 722: 0.0005939290805045668
Position 2210: 0.0005373556010900996
Position 1109: 0.00039487233864989664
Position 2188: 0.0003790568535463647
Position 1314: 0.00015835108699047362
Position 625: 0.00015076534006918218
Position 505: 6.829788707201953e-05
Position 434: 6.299444564891737e-05
Position 694: 5.6385926538593756e-05
Position 475: 2.9311440525676316e-05
Position 401: 1.0446729907869783e-05
Position 213: 6.977529575206132e-06
Position 162: 3.3871144931986547e-06
Position 191: 2.8282298760010175e-06
Position 423: 1.5640257753230306e-06
Position 372: 1.2706217530321423e-06
Position 477: 3.545480420461058e-07
Position 188: 2.4411345751303285e-07
Position 132: 2.216585117461701e-07
Position 539: 1.5250946298966942e-07
