Gene = SLFNL1
index = 1273
Annotated 5SS: [ 100 1490 4081 4482]
Annotated 3SS: [ 936 3558 4337 5486]
SMsplice 5SS: [ 186 1490 4081 4482]
SMsplice 3SS: [1393 3881 4337 5486]
top_k =  100
Partition function (log Z): -4.970955033610295

Sorted 5' Splice Sites (High to Low Probability):
Position 1490: 0.9962666314759238
Position 4081: 0.6818031957260843
Position 4482: 0.6577325285005122
Position 186: 0.5734223325873885
Position 212: 0.18828186470954886
Position 3425: 0.18479816292740386
Position 852: 0.17601781715952153
Position 1310: 0.0935355674240682
Position 1990: 0.05619590481366348
Position 5606: 0.05459420937484215
Position 644: 0.04785457796761268
Position 93: 0.0221742084589446
Position 3226: 0.016740403381625992
Position 610: 0.01033929038244315
Position 3446: 0.008732100246568517
Position 1116: 0.00716487770147938
Position 1088: 0.005787986724729758
Position 2490: 0.0037998519200076438
Position 4132: 0.003003304278075052
Position 3398: 0.0019615569539737122
Position 664: 0.0012721082690829919
Position 444: 0.0002631108566850849
Position 686: 0.00014822860598913003
Position 2225: 7.178369293335715e-05
Position 25: 6.530353538478771e-05
Position 1867: 3.877753293997328e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 5486: 0.9817125568275933
Position 1393: 0.9389144724079025
Position 3881: 0.5673161587150338
Position 4337: 0.48215849040360265
Position 3297: 0.18412865859823477
Position 3993: 0.10738691624378557
Position 4367: 0.09107127160020806
Position 4246: 0.08175406859407552
Position 1359: 0.045735148957875046
Position 781: 0.04170934312540857
Position 1225: 0.03540709879701308
Position 1924: 0.021379442142363928
Position 1145: 0.020502752217678288
Position 3142: 0.01853907974393682
Position 798: 0.0184325500922999
Position 6032: 0.016622271731876602
Position 5926: 0.016503658961930425
Position 1865: 0.01437840964630184
Position 5411: 0.013559418940822947
Position 1745: 0.012875642490426244
Position 936: 0.01162227528275998
Position 5779: 0.008109520479330685
Position 5946: 0.0054901598592550435
Position 3558: 0.005418546415537574
Position 3393: 0.00525623733248619
Position 3206: 0.004870371792232441
Position 844: 0.004648065083190692
Position 5984: 0.0045097586140141754
Position 2381: 0.003971702468039589
Position 3738: 0.003966716238682973
Position 1041: 0.0038268145399764945
Position 5839: 0.0033588397284351874
Position 3719: 0.003144722338526497
Position 4159: 0.002748697902626016
Position 1902: 0.002277474397485788
Position 910: 0.0017882053669767604
Position 1762: 0.0015318069473600605
Position 5422: 0.0014969415854214766
Position 1871: 0.0013352877475279995
Position 1867: 0.0011650130160627214
Position 1680: 0.0011453391075908045
Position 1661: 0.00014728634158125563
Position 5488: 7.054819340493028e-05
Position 2013: 6.763902490800671e-05
Position 523: 7.179987723869333e-06
Position 2146: 3.1251779281408295e-06
