Gene = CTBS
index = 417
Annotated 5SS: [  226  3883  4534  8624 10730 11208]
Annotated 3SS: [ 3743  4324  8451 10631 11045 19264]
SMsplice 5SS: [  226  3883  4534  8624 11220]
SMsplice 3SS: [ 3743  4324  8451 11045 19264]
top_k =  100
Partition function (log Z): -6.771919704006329

Sorted 5' Splice Sites (High to Low Probability):
Position 8624: 0.9999999999999992
Position 3883: 0.9964035648780449
Position 4534: 0.857264002376965
Position 226: 0.792250965558342
Position 11220: 0.6892574289376048
Position 10730: 0.5661026007198471
Position 11208: 0.26587987823979903
Position 433: 0.1479188590074602
Position 3692: 0.11777817652482418
Position 4872: 0.10424499532195963
Position 3680: 0.10122514269188837
Position 2689: 0.09075292044472712
Position 549: 0.08590218004514988
Position 10693: 0.08300390631380242
Position 6319: 0.06898619159571637
Position 2718: 0.0277845981884253
Position 14139: 0.015261704468480401
Position 13811: 0.006233578377826277
Position 252: 0.0017442343321342909
Position 10257: 0.0015386828205169545
Position 865: 0.001004705846265435
Position 1280: 0.0008275065200452677
Position 284: 0.0006862759339861342
Position 307: 0.0005147329985333107
Position 278: 0.0004908324554895874
Position 14: 0.0003921229268200795
Position 110: 3.7515026648694335e-06
Position 312: 9.587886010394255e-08
Position 82: 7.434258073530567e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8451: 0.9999999999999987
Position 11045: 0.9749114897391785
Position 3743: 0.6945091100115901
Position 4324: 0.5093806358179199
Position 10631: 0.34288530515287885
Position 19264: 0.33958416338951497
Position 4364: 0.29889269762777526
Position 10549: 0.26615595036121165
Position 3797: 0.21716163441720976
Position 11909: 0.1922176457620749
Position 13994: 0.1446557823365038
Position 16450: 0.13044475635572195
Position 2599: 0.11255215810527153
Position 3519: 0.09995890619442348
Position 3463: 0.08117381772751754
Position 3767: 0.07942421739004525
Position 11309: 0.07471543084587115
Position 6168: 0.0689861915957164
Position 14387: 0.056644470021972315
Position 4775: 0.03874323059741705
Position 4697: 0.03777474957367861
Position 3572: 0.035301686198334556
Position 10568: 0.034020661416198944
Position 15566: 0.025850190971032666
Position 379: 0.025421055629158678
Position 4733: 0.024462377041294243
Position 4341: 0.016076949651903778
Position 4327: 0.011935489872886765
Position 13666: 0.01049999579301793
Position 4153: 0.009995199475112198
Position 4486: 0.009900439522113773
Position 11095: 0.007811974705606566
Position 10400: 0.0070357843648491
Position 3353: 0.005852545908772629
Position 328: 0.005166989107155929
Position 13521: 0.00463896326347537
Position 11367: 0.0037495318015991555
Position 2631: 0.00357616831181201
Position 10159: 0.003404726430816065
Position 4623: 0.0032646381095696817
Position 12162: 0.002994781804664813
Position 2573: 0.002409192216068795
Position 10998: 0.0022585184219405647
Position 3649: 0.0020249662468641533
Position 9786: 0.001557090461404943
Position 11271: 0.0012405664783428402
Position 448: 0.0011482926120195914
Position 4305: 0.0005968908187636757
Position 4251: 0.00046205871503227227
Position 4127: 2.364087545758317e-05
