Gene = TMF1
index = 1457
Annotated 5SS: [  359  4946  7812  8554  9497 12753 13461 13740 17281 18756 22489 24078
 24404 26308 26744 28249]
Annotated 3SS: [ 3740  7707  8426  9390 12609 13293 13582 17187 18598 22295 24007 24310
 26205 26590 28122 28982]
SMsplice 5SS: [  359   736  3628  4172  7812  8554 12753 13461 13740 17281 22489 24078
 24404 27448 28249]
SMsplice 3SS: [  658  3530  4079  7634  8426 12609 13293 13582 17187 22295 24007 24310
 27323 28122 28982]
top_k =  100
Partition function (log Z): 14.601791912800508

Sorted 5' Splice Sites (High to Low Probability):
Position 4172: 0.9999999999999958
Position 24078: 0.9999754324179688
Position 7812: 0.9999752186853504
Position 27448: 0.9976579870754725
Position 359: 0.9908639852527678
Position 13461: 0.9863074714193866
Position 8554: 0.9779769738462523
Position 17281: 0.9417177122028266
Position 24404: 0.9379864929314025
Position 13740: 0.8685214567353547
Position 736: 0.7323422199213883
Position 12753: 0.7146636400439782
Position 28249: 0.7068468473889499
Position 3628: 0.6377705373435285
Position 22489: 0.6246037754206853
Position 26308: 0.49619821121127505
Position 29483: 0.48586192067235295
Position 29159: 0.45542722430648147
Position 9497: 0.44925126436351176
Position 26744: 0.3138114460668014
Position 7403: 0.2907905188743616
Position 4946: 0.23939910632180847
Position 3941: 0.22696393666674308
Position 88: 0.22496112846511815
Position 17583: 0.17932951214028314
Position 9058: 0.17727246123450227
Position 56: 0.15001889591821965
Position 4955: 0.14944462980295176
Position 30221: 0.1173216858990938
Position 3555: 0.10259961551561525
Position 729: 0.10024198040668636
Position 3615: 0.08387395241870285
Position 17758: 0.08150251599111756
Position 5750: 0.07108097088230986
Position 17317: 0.05499534862697838
Position 29070: 0.050357437541217145
Position 18756: 0.04853671599915321
Position 3640: 0.04641702931668583
Position 14359: 0.040765105180634684
Position 14627: 0.0264164978991855
Position 20573: 0.02512227100932079
Position 17715: 0.012551734436931087
Position 3595: 0.008645293403526407
Position 29081: 0.007489505057783439
Position 8798: 0.006880962956085111
Position 28213: 0.006801695982253167
Position 1252: 0.0059434160251102845
Position 13396: 0.004919695873273264
Position 2169: 0.00417323593343405
Position 27763: 0.0040358408702310744
Position 421: 0.003329928315707294
Position 17293: 0.003286939170191985
Position 38: 0.001333812290758084
Position 740: 0.001147169320733393
Position 557: 0.0005490079746196774
Position 82: 0.0004102052972206371
Position 585: 0.0002592314936653993
Position 1548: 0.00017974149193629002
Position 182: 8.00377775955812e-05
Position 221: 2.036342663637545e-05
Position 29: 8.953491000210175e-06
Position 225: 4.103910151704535e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 24007: 0.9999999999999977
Position 17187: 0.9986406317924224
Position 27323: 0.9976579870754728
Position 4079: 0.9930633628802596
Position 7634: 0.9739938014843759
Position 24310: 0.9379619253493742
Position 13293: 0.9178484426212107
Position 3530: 0.8793064279980606
Position 12609: 0.7146636400439785
Position 28122: 0.681224768070176
Position 28982: 0.6570660231742526
Position 22295: 0.6246037754206861
Position 29381: 0.5510901596827926
Position 8426: 0.5207992246495264
Position 13582: 0.4464325763788359
Position 13605: 0.4220143096039878
Position 8476: 0.4197827384412412
Position 32328: 0.405828405131433
Position 658: 0.3699404618431977
Position 642: 0.35296354525424173
Position 161: 0.35143280806560145
Position 26590: 0.31381144606680117
Position 7309: 0.2907905188743616
Position 4819: 0.24364638448852746
Position 3740: 0.23390057378647805
Position 17483: 0.20163605162853843
Position 9390: 0.1911714084089454
Position 9374: 0.17607464610230134
Position 8867: 0.17048044772133628
Position 26205: 0.15180072835250402
Position 26231: 0.148728644385298
Position 30053: 0.1421847414562483
Position 29015: 0.1380243341032887
Position 30325: 0.12546793466983935
Position 26135: 0.11368324954434494
Position 612: 0.10269808720634538
Position 26185: 0.0819855889291282
Position 4721: 0.07834722428507852
Position 13395: 0.07345329542398008
Position 9278: 0.07107246157820289
Position 4696: 0.0668079094133412
Position 30023: 0.05185429127482759
Position 5677: 0.050318799690894866
Position 17621: 0.048790797345916515
Position 14253: 0.040608265791403225
Position 27845: 0.03269566382269693
Position 29357: 0.03128760235524394
Position 18598: 0.028735878856720156
Position 14507: 0.026416497899185504
Position 7542: 0.02598141720097484
Position 20325: 0.025122271009320764
Position 8322: 0.023896531536551125
Position 17582: 0.02295691359387662
Position 5482: 0.02076217119141499
Position 18583: 0.01980083714243306
Position 8690: 0.013672976469251037
Position 8226: 0.012692314872534513
Position 9200: 0.010932748274062229
Position 240: 0.008721656578048825
Position 27907: 0.007907322741728479
Position 1130: 0.005943416025110284
Position 293: 0.005476684081144489
Position 508: 0.005219989095805426
Position 2046: 0.003976978889337849
Position 27614: 0.0037343262330608033
Position 539: 0.003233816225202059
Position 28325: 0.003133057441078044
Position 24482: 0.0023420129245243005
Position 309: 0.002208122385544389
Position 273: 0.0016363470140963324
Position 17214: 0.001359368207574004
Position 8045: 0.0008061643463989283
Position 248: 0.000689104667002367
Position 261: 0.00031373054211234755
Position 279: 0.0003121598890899185
Position 27555: 0.0003015146371702714
Position 208: 0.0002451263217479017
Position 14267: 0.00015683938923147955
Position 2106: 0.00010359479269586866
Position 168: 9.884859112528101e-05
Position 282: 9.335433665918625e-05
Position 2070: 9.266225140032737e-05
Position 1387: 9.061217139717983e-05
Position 1355: 8.912932053911022e-05
Position 258: 8.482358827267402e-05
Position 467: 5.162033475725955e-05
Position 458: 4.887936406985741e-05
Position 313: 4.731841463869185e-05
Position 460: 4.3788955659473846e-05
Position 4572: 4.2217937813267506e-05
Position 211: 4.5045919426885775e-06
