Gene = SPDYE6
index = 1310
Annotated 5SS: [ 581 1742 3289 4381 5722 8166 8393]
Annotated 3SS: [1522 3057 4321 5635 7771 8287 9233]
SMsplice 5SS: [ 581 7870 8166]
SMsplice 3SS: [7771 8024 8287]
top_k =  100
Partition function (log Z): -5.447448524313389

Sorted 5' Splice Sites (High to Low Probability):
Position 581: 0.9919864501086466
Position 8166: 0.9280175994595534
Position 7870: 0.9183954355687214
Position 8393: 0.5040532475921469
Position 4381: 0.3718736770542792
Position 5722: 0.20025347444873484
Position 325: 0.15509282355646212
Position 238: 0.12906250709519132
Position 142: 0.06850015182519426
Position 1742: 0.057465778425414255
Position 3289: 0.05522877873584828
Position 8413: 0.0397172356842521
Position 8658: 0.013201484403997363
Position 9073: 0.01294596271230032
Position 446: 0.007274245915158206
Position 8824: 0.00700185591140428
Position 300: 0.00659341684542085
Position 135: 0.0033662477191581416
Position 8020: 0.0031650127620692033
Position 7945: 0.0021881321811348022
Position 8603: 0.0019259678022572437
Position 21: 0.0013232647604219075
Position 534: 0.0006574889628179026
Position 605: 0.0003648981757972753
Position 314: 0.00034070639321319017
Position 212: 5.326497758355559e-07
Position 297: 2.0544062692962548e-07
Position 104: 1.6987104987455955e-07
Position 205: 8.229040837115086e-08
Position 230: 5.646595384362158e-08
Position 61: 1.3707886677311099e-08
Position 109: 8.492825716002238e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7771: 0.9860854509167606
Position 8287: 0.7999577062767664
Position 8024: 0.5836181914969969
Position 9227: 0.32125586103212006
Position 4321: 0.22282547214867449
Position 7949: 0.20905586221508887
Position 5635: 0.2002534744487349
Position 8780: 0.1973671363534189
Position 401: 0.19284790586551032
Position 8270: 0.14358562753186077
Position 365: 0.07726045351718319
Position 4135: 0.07458576643049299
Position 7984: 0.060021535438206534
Position 4172: 0.057411237252024135
Position 1553: 0.05443099861769536
Position 3088: 0.05190340217651253
Position 8567: 0.04841501487404199
Position 501: 0.04615242400830098
Position 8985: 0.028268945540669308
Position 404: 0.021978198874756927
Position 8347: 0.01746338580190841
Position 9183: 0.01608156984834489
Position 7750: 0.01298513990442646
Position 237: 0.009593013909132614
Position 4039: 0.00956600125357296
Position 459: 0.008288067715987026
Position 4098: 0.007485199969514561
Position 546: 0.0069818418411424985
Position 8293: 0.005349723088417815
Position 3057: 0.003325376559335762
Position 1522: 0.002892428222789541
Position 440: 0.0012218804383301368
Position 8479: 0.0011007837588104022
Position 414: 0.00017581005519967676
Position 1671: 0.00010173335424811628
Position 428: 6.367405046497081e-05
Position 1571: 4.0618230681220196e-05
