Gene = RP9
index = 1190
Annotated 5SS: [  170  8860 10084 12120 12898]
Annotated 3SS: [ 8828  9953 12027 12835 13957]
SMsplice 5SS: [  170  8860 10084 12120 12898]
SMsplice 3SS: [ 8828  9953 12027 12835 13957]
top_k =  100
Partition function (log Z): -0.2747304921438696

Sorted 5' Splice Sites (High to Low Probability):
Position 12120: 0.9998983092933418
Position 170: 0.9997235265341614
Position 12898: 0.9019189827157587
Position 10084: 0.8723699165086843
Position 8860: 0.6818376595715968
Position 3768: 0.3791755469510587
Position 5697: 0.20323599103463896
Position 5022: 0.07936998895224576
Position 14032: 0.07468855967675049
Position 4405: 0.06957469991006665
Position 12893: 0.06442322950388313
Position 1913: 0.053901224892948935
Position 12490: 0.013832229469595454
Position 12733: 0.0029090660838231564
Position 5089: 0.0017203036425169596
Position 1222: 0.0016673293856214013
Position 4054: 0.0015621132633260356
Position 3827: 0.0013786698947751029
Position 3268: 0.0011519665085219706
Position 2572: 0.0010210020170798942
Position 3772: 0.0009844341905493644
Position 241: 9.535293193185065e-05
Position 309: 9.491601164439728e-05
Position 501: 8.500292758507298e-05
Position 925: 7.000086573817308e-07
Position 73: 5.015860199987402e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12027: 0.9584939541779117
Position 12835: 0.9584688841252686
Position 9953: 0.8149811627653216
Position 8828: 0.6818376595715968
Position 13957: 0.5596637948319716
Position 3677: 0.2952587064999741
Position 13998: 0.23618095101009026
Position 5571: 0.19676049924364455
Position 4939: 0.08109029259476273
Position 13257: 0.06181907467069627
Position 9823: 0.057388753743362574
Position 14443: 0.05491680732663486
Position 3686: 0.04992503927389368
Position 14338: 0.03984441055160457
Position 12003: 0.03944708553183139
Position 14031: 0.032278783832507936
Position 14483: 0.02838424420122344
Position 4237: 0.02812225123981188
Position 4256: 0.02623786896022651
Position 1746: 0.02326581893033741
Position 3716: 0.0203520660837641
Position 1778: 0.020313320187121668
Position 13135: 0.016305026695891463
Position 12560: 0.01589476954577113
Position 4344: 0.015214579710028264
Position 3435: 0.014115778701459988
Position 14299: 0.010463365072913317
Position 12373: 0.010235256333429962
Position 12595: 0.009531114185405743
Position 14151: 0.008522408546824532
Position 5597: 0.006475491790994351
Position 1781: 0.00564476309545751
Position 12767: 0.005556297619769993
Position 12801: 0.005163044447659875
Position 1831: 0.004412658755269542
Position 12353: 0.003596973136165491
Position 11924: 0.0019572695835982303
Position 1032: 0.0016673293856214006
Position 3509: 0.001490793103113083
Position 3961: 0.001486320264886003
Position 3090: 0.0011519665085219706
Position 2449: 0.001021002017079895
Position 12523: 0.0004984462859381862
Position 13964: 0.00044841503004358846
Position 3469: 0.00039626737417825664
Position 1880: 0.0002646639247628164
Position 3876: 7.579299844003259e-05
