Gene = RP5-877J2.1
index = 1189
Annotated 5SS: [    7  1187  7052 20033 23383 30088 30720 60020 69957 70371]
Annotated 3SS: [ 1120  6983 19968 23220 29906 30646 59718 69791 70289 71175]
SMsplice 5SS: [  956  1187  7052 14791 23383 30720 33682 69565 69957 70417]
SMsplice 3SS: [ 1120  6983 14606 23220 30646 33560 69406 69791 70289 71175]
top_k =  100
Partition function (log Z): -32.54451793449982

Sorted 5' Splice Sites (High to Low Probability):
Position 7052: 0.9967275841912789
Position 14791: 0.9289138198139744
Position 956: 0.8625433827036356
Position 1187: 0.8586643921222161
Position 23383: 0.6785805894917956
Position 13604: 0.48024136957750196
Position 4370: 0.43739188264739776
Position 8112: 0.39007406255988697
Position 364: 0.27679475049371377
Position 4472: 0.2734367343282359
Position 4687: 0.20808845577612148
Position 2565: 0.19974797515888595
Position 6204: 0.14691483078865175
Position 10252: 0.13150346705662114
Position 1216: 0.12935212485875794
Position 4387: 0.12240155753940535
Position 2526: 0.052198284445163896
Position 241: 0.04031659741588734
Position 1596: 0.03572339675334277
Position 120: 0.03491224797147937
Position 2372: 0.03292828396684489
Position 927: 0.030511317141737396
Position 3247: 0.030355868176094217
Position 260: 0.028717460275453886
Position 149: 0.02197342866062954
Position 7: 0.021807802679060795
Position 74: 0.019062798353095045
Position 2959: 0.01254068945198986
Position 277: 0.01034759514727507
Position 1862: 0.00828854769974132
Position 256: 0.007959014531796966
Position 1591: 0.005473554887026307
Position 584: 0.005192431737622475
Position 5127: 0.001310389230740791
Position 350: 0.000847036204214133
Position 1619: 0.0005935755653389778
Position 297: 4.498121485588994e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 6983: 0.9972101199166318
Position 14606: 0.9780107215159092
Position 1120: 0.97284106040095
Position 23220: 0.8737942218650352
Position 4288: 0.8731518110461165
Position 23555: 0.6785805894917956
Position 13483: 0.4868289328369245
Position 8013: 0.3910870881034854
Position 2350: 0.26340673453197133
Position 857: 0.2547996282731679
Position 6118: 0.14904872884783552
Position 10130: 0.13150346705662114
Position 4593: 0.13134452888236173
Position 4525: 0.037397410515019436
Position 650: 0.03660321208860421
Position 17168: 0.03476098846110255
Position 794: 0.02866375007330765
Position 2447: 0.021505210341213353
Position 16424: 0.02035860948783893
Position 1395: 0.016753941476628984
Position 3199: 0.015163643269704288
Position 3041: 0.014549835421544728
Position 2763: 0.013209760978058697
Position 1526: 0.011492557746653191
Position 1134: 0.010818936984158594
Position 716: 0.010757281898315077
Position 13269: 0.009408752678987914
Position 881: 0.00931819015022295
Position 812: 0.009012005508704101
Position 1719: 0.008218673127335083
Position 924: 0.006831227792125813
Position 1532: 0.006818879621659606
Position 833: 0.006276433748363114
Position 1413: 0.004161682267293021
Position 1535: 0.002420626963095248
Position 4978: 0.0013103892307407858
Position 7588: 0.0008958954569888606
Position 1032: 0.0006976789918885423
Position 568: 0.0006329446683379365
Position 9508: 0.0005947989345522747
Position 1006: 0.0005193648266212454
Position 677: 0.0004463983067194166
Position 1103: 0.00032651164526099826
Position 955: 0.00028631063200329845
Position 1176: 0.0002559768386598086
Position 7613: 0.00021682680182228312
Position 1724: 6.987457240623512e-05
Position 1552: 6.732116498088106e-05
Position 2353: 1.22620843745158e-05
