Gene = NCSTN
index = 920
Annotated 5SS: [  210  1555  5851  6399  6979  8101  8534  8935  9720  9966 11019 12486
 12687 13076 13483 13982]
Annotated 3SS: [ 1449  5726  6276  6832  7949  8423  8781  9614  9887 10845 12382 12590
 12987 13327 13768 14876]
SMsplice 5SS: [  210  5851  6399  6979  8101  8534  8935  9720  9966 11019 12486 12687
 13076 13483]
SMsplice 3SS: [ 5726  6276  6832  8015  8423  8781  9614  9887 10845 12382 12590 12987
 13327 14876]
top_k =  100
Partition function (log Z): 16.130590723202292

Sorted 5' Splice Sites (High to Low Probability):
Position 12687: 0.9928854840557124
Position 11019: 0.9696895458815223
Position 210: 0.9541561686349326
Position 9720: 0.9529689069076032
Position 5851: 0.9444899476419515
Position 6399: 0.9223467409294669
Position 9966: 0.9062506980467181
Position 12486: 0.8892128851102891
Position 13076: 0.8812872939497336
Position 6979: 0.8810966677605878
Position 8935: 0.8690871813868538
Position 8534: 0.8600390507015625
Position 8101: 0.851171138994239
Position 13483: 0.8242052512463869
Position 1555: 0.5337557947000896
Position 13982: 0.38941095403502435
Position 531: 0.2868423820918183
Position 10230: 0.17635143149170834
Position 10066: 0.11026885168422058
Position 12796: 0.09404510761513736
Position 8125: 0.07106868467856535
Position 726: 0.03632259598886272
Position 13493: 0.03136070160870697
Position 1002: 0.029634803990857186
Position 9323: 0.028756138604718606
Position 10176: 0.017452208215632755
Position 12506: 0.015558551561919223
Position 13457: 0.009258994999918214
Position 12423: 0.009209092679267833
Position 8696: 0.007272807132267755
Position 13065: 0.006845882276798378
Position 14597: 0.006013237914122128
Position 12829: 0.0059001306873425795
Position 4281: 0.0057678313914913465
Position 3885: 0.004889196057644762
Position 617: 0.0041517276305086896
Position 227: 0.0036449362169184408
Position 9954: 0.0033027400265987304
Position 1014: 0.003253219823700439
Position 13831: 0.0022644104745532753
Position 324: 0.0008283403653296818
Position 60: 0.0004790384330814096
Position 53: 0.00026428611673883656
Position 9888: 0.00026074423219732336
Position 6833: 0.0002387722158044194
Position 8585: 0.00022502674065997803
Position 141: 9.278572272513701e-05
Position 12666: 8.64077879128068e-05
Position 165: 6.51165435669778e-05
Position 384: 6.286167108222235e-05
Position 3095: 6.0284591978838766e-05
Position 171: 4.922640132516782e-05
Position 51: 4.012391370490112e-05
Position 294: 3.392165724107086e-05
Position 592: 2.803188421317882e-05
Position 23: 1.3600528524772787e-05
Position 282: 1.1936981381630585e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 12590: 0.9892707459462775
Position 14876: 0.9531402752249306
Position 5726: 0.9444899476419515
Position 12382: 0.9176408468394761
Position 9614: 0.9120713991989109
Position 12987: 0.8619373750903707
Position 6832: 0.7883924143823533
Position 8423: 0.7814797211974559
Position 13327: 0.7678678212368665
Position 10845: 0.7674153162090932
Position 6276: 0.7594234612760347
Position 8015: 0.5117236087971025
Position 9887: 0.5094921977736168
Position 1449: 0.44560207195649904
Position 9831: 0.3952921819842581
Position 7949: 0.378796720039391
Position 8781: 0.34855855693064297
Position 8818: 0.2575723059147612
Position 13768: 0.2506138717158546
Position 10050: 0.21769162294387792
Position 8853: 0.1954793668474282
Position 401: 0.18002964705481697
Position 6213: 0.15970869221792802
Position 10950: 0.10593723012491761
Position 12756: 0.10497154343099742
Position 13891: 0.10394289838754169
Position 1506: 0.08810024126613232
Position 10907: 0.08271909517066
Position 8372: 0.0724373731958873
Position 9795: 0.06356624373597855
Position 8690: 0.05868172808732784
Position 13364: 0.051627223414934434
Position 431: 0.05133797357574784
Position 13392: 0.047923023919496315
Position 6949: 0.04255795598384457
Position 13887: 0.037118594406181434
Position 9533: 0.03530416180259358
Position 7788: 0.03171949483631104
Position 922: 0.031499778386971024
Position 6679: 0.02403544068673735
Position 9244: 0.022513219249957573
Position 15311: 0.02097422111859775
Position 356: 0.020718651479950587
Position 10064: 0.020215122589002186
Position 8932: 0.01606803073896144
Position 383: 0.014986891816045888
Position 6741: 0.014198446389608618
Position 14086: 0.013756669423529915
Position 10811: 0.013617904376851694
Position 6875: 0.01207647366309832
Position 12877: 0.010818107963191303
Position 476: 0.010476132259470826
Position 10003: 0.007154784408386482
Position 12600: 0.0065139972423492115
Position 8254: 0.006346983048879985
Position 14547: 0.006013237914122122
Position 4177: 0.0057678313914913465
Position 14052: 0.005652660636589855
Position 3822: 0.004889196057644761
Position 9410: 0.0044504336881425
Position 562: 0.004080589299268954
Position 9124: 0.003726801807165556
Position 9182: 0.0036590297655529945
Position 681: 0.0032435233993021706
Position 6188: 0.003214587435504661
Position 15501: 0.0031358412076332508
Position 13021: 0.0015194952007741673
Position 12951: 0.0015143026234411565
Position 502: 0.0013712000755758535
Position 847: 0.0009625252397771095
Position 12857: 0.0009491876182232982
Position 359: 0.0006077215427381132
Position 12817: 0.0004837614416818856
Position 710: 0.0003542533585163353
Position 9941: 0.0003207672278280976
Position 517: 0.0003062171083315069
Position 13041: 0.00015696456111499976
Position 9927: 0.00015375303412811845
Position 6642: 7.470887074995253e-05
Position 3011: 6.028459197883866e-05
Position 1339: 5.3481477458296754e-05
Position 12727: 1.7194386528601573e-06
