Gene = SMCP
index = 1279
Annotated 5SS: [130]
Annotated 3SS: [6085]
SMsplice 5SS: [ 130 2753]
SMsplice 3SS: [2676 6085]
top_k =  100
Partition function (log Z): -8.801100509156653

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.9898352081134242
Position 2753: 0.6033999222254688
Position 1740: 0.06908399842251399
Position 1766: 0.020769201760737665
Position 2845: 0.01765946727404189
Position 4118: 0.014080063329914452
Position 1260: 0.009767039566255808
Position 606: 0.009290592336890778
Position 1543: 0.008464379831600215
Position 515: 0.008028007535500054
Position 376: 0.005262117434593228
Position 2553: 0.0037611567194989226
Position 498: 0.002985590858213693
Position 1573: 0.002012086415666853
Position 2029: 0.0014049372128466988
Position 2477: 0.001085550630864284
Position 2043: 0.0009981946207982316
Position 336: 0.0009604645542791657
Position 113: 1.4232656734133333e-05
Position 111: 6.4866127529733725e-06
Position 104: 2.146657903092563e-06
Position 157: 3.6171786163769644e-07
Position 115: 1.6474194142389516e-07
Position 88: 1.6243045135388288e-07
Position 117: 3.652209487794778e-08
Position 200: 1.9774721730545837e-08
Position 181: 5.719600521605491e-09
Position 191: 4.3704392653232353e-10
Position 183: 2.9427207162182633e-10
Position 78: 2.8985361129147646e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2676: 0.7835727248418327
Position 6085: 0.48701558359108993
Position 3678: 0.06357759580343354
Position 1626: 0.05054757641694609
Position 5348: 0.04510904419104236
Position 5034: 0.042255179917150165
Position 4023: 0.033889900745183936
Position 6513: 0.03069397190180176
Position 2476: 0.025240852348463717
Position 1572: 0.02402724562423307
Position 3962: 0.023530540477796763
Position 5094: 0.017533430161162326
Position 277: 0.01384498325699841
Position 235: 0.012303796499931087
Position 6171: 0.012216798423764538
Position 3703: 0.011816714643865016
Position 6174: 0.011120968888425965
Position 1420: 0.010848076048009185
Position 1632: 0.009767245065266076
Position 1713: 0.00968382828882826
Position 3889: 0.007109471548422298
Position 2331: 0.006003262736700741
Position 5489: 0.005174049064376252
Position 1908: 0.004463113177047805
Position 1157: 0.0038519375979259693
Position 3838: 0.003041486556859448
Position 366: 0.0022272983589908834
Position 1481: 0.0021938910523546305
Position 2612: 0.0019820962515487684
Position 4264: 0.001958557451270668
Position 2899: 0.0017972858129698345
Position 3123: 0.0016987280746323706
Position 1181: 0.0016107924832638623
Position 1085: 0.0014941651597339457
Position 757: 0.001264970681341634
Position 1088: 0.0009712516162136324
Position 473: 0.0007079825798935934
Position 948: 0.000598457983635204
Position 1114: 0.0005164874463454329
Position 1494: 0.0004926967707245107
Position 215: 0.0004060127278308337
Position 1140: 0.0003884238471731324
Position 302: 0.00032312058385898377
