Gene = IFT22
index = 679
Annotated 5SS: [ 133 2848 3680 5464]
Annotated 3SS: [2770 3589 5260 6520]
SMsplice 5SS: [ 133 2848 3680]
SMsplice 3SS: [2739 3589 5260]
top_k =  100
Partition function (log Z): 0.8763364609991302

Sorted 5' Splice Sites (High to Low Probability):
Position 2848: 0.9457305832487676
Position 133: 0.9238982324222669
Position 3680: 0.8383109165786893
Position 377: 0.44029970969586124
Position 5360: 0.34544733727931604
Position 5404: 0.13068340957240673
Position 2414: 0.07127010902284799
Position 3787: 0.05797024212632813
Position 5464: 0.042040293074480935
Position 5139: 0.0369461311433826
Position 6600: 0.027919402491432682
Position 5729: 0.017989520534319396
Position 5603: 0.01043365398212798
Position 3008: 0.005617285973803029
Position 333: 0.004617036731122332
Position 5357: 0.0026994592485272834
Position 3134: 0.0025337463119354774
Position 4305: 0.00238303789151605
Position 2843: 0.002372972077933569
Position 830: 0.0007708234738364183
Position 3716: 0.0006725163017535096
Position 410: 0.000604184931226648
Position 197: 0.0004772390311016924
Position 137: 1.725376076941761e-05
Position 29: 1.4429542308406413e-05
Position 59: 1.8025356082205639e-06
Position 118: 5.775166474852022e-07
Position 207: 1.658523836220839e-07
Position 3: 7.390575501101951e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5260: 0.9940741666770384
Position 2739: 0.9224670044500297
Position 3589: 0.8937458096801026
Position 6520: 0.39330359867535125
Position 303: 0.3390545769967505
Position 6727: 0.10548762347011303
Position 5537: 0.0417035849813874
Position 4886: 0.028521713383197256
Position 2331: 0.02777853428227855
Position 6777: 0.026462976954353692
Position 2314: 0.02468882817124765
Position 232: 0.020736115116669965
Position 2292: 0.01575859969133142
Position 2770: 0.014864138160695354
Position 2804: 0.014080597905386467
Position 6899: 0.006530941445076991
Position 196: 0.006422202793885153
Position 5045: 0.005996140803892674
Position 6360: 0.0037014902747258506
Position 332: 0.002779008731910936
Position 3769: 0.0027387377080239357
Position 7103: 0.002687625655875224
Position 3029: 0.0025337463119354774
Position 5048: 0.002428276956292649
Position 4198: 0.002383037891516051
Position 2272: 0.00232296596990385
Position 5582: 0.002304053641731102
Position 2919: 0.0017028034090972653
Position 3597: 0.0014059733122576917
Position 329: 0.0009387283808198245
Position 667: 0.000770823473836418
Position 2405: 0.0007211809080865163
Position 2592: 0.00040469744085530927
Position 2616: 0.0002015999344399557
Position 3527: 1.7760508586525602e-05
Position 3622: 1.644667958501974e-06
Position 3447: 7.635367987388617e-07
