Gene = C1orf116
index = 158
Annotated 5SS: [ 169 5254 7861]
Annotated 3SS: [5067 7682 9266]
SMsplice 5SS: [  169  5254 12476]
SMsplice 3SS: [ 5111 12262 13562]
top_k =  100
Partition function (log Z): -9.830030623229646

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.9708046949590557
Position 5254: 0.9112104133978765
Position 7861: 0.31394791559062035
Position 12476: 0.2791996028336297
Position 2328: 0.2458777790196174
Position 9500: 0.2000157178533938
Position 2727: 0.10063145200784655
Position 1733: 0.05085066479710322
Position 2130: 0.033803998906069
Position 41: 0.020956323238956694
Position 2143: 0.014112727090876442
Position 690: 0.009318618290704446
Position 331: 0.008458806043589853
Position 1690: 0.0070019046456002544
Position 2117: 0.0023241827583816133
Position 131: 0.0009706975878089348
Position 1651: 0.0007273732654739732
Position 638: 0.00021525394907019317
Position 76: 2.9300669966138804e-05
Position 1362: 2.073402644884699e-05
Position 1094: 1.8341971199448136e-05
Position 975: 3.623877582220995e-06
Position 1419: 3.579148227205489e-06
Position 254: 2.38197484317011e-06
Position 335: 1.7899723486582777e-06
Position 173: 9.766881977421239e-07
Position 101: 4.002935049775156e-08
Position 45: 2.500823789241087e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9266: 0.629160771588721
Position 5111: 0.4987781382932928
Position 5067: 0.415588331138689
Position 12262: 0.38502775101574305
Position 7682: 0.3402142009399072
Position 13562: 0.2791996028336297
Position 2255: 0.1559571986927361
Position 2014: 0.12943060946222018
Position 2495: 0.10741265190194631
Position 6570: 0.06387314393931169
Position 1564: 0.05978247475048723
Position 6276: 0.03095572334292952
Position 2026: 0.013294356479442158
Position 1040: 0.013125288872220064
Position 409: 0.01292703683337522
Position 4965: 0.007826497252817572
Position 7554: 0.005571690300568163
Position 2571: 0.0049933247592829095
Position 565: 0.0037757070330966124
Position 2894: 0.003544352003737648
Position 3481: 0.0027746377406449954
Position 6089: 0.002373877534399578
Position 3546: 0.0015176435673974514
Position 3941: 0.0010766433638555995
Position 272: 0.0009814598578626378
Position 1192: 0.0008719719687305253
Position 151: 0.0002214309970110527
Position 206: 0.0001559679294308231
Position 2675: 6.287360190338516e-05
Position 276: 8.798409282846878e-06
Position 235: 6.750930360856827e-06
Position 506: 4.949058380532006e-06
Position 577: 3.1937979168615078e-06
Position 850: 2.3742687599575484e-06
Position 129: 2.304946743550583e-06
Position 309: 1.3989361753541245e-06
Position 861: 1.1804192869659346e-06
Position 163: 1.1015305013183103e-06
Position 212: 6.219342273444812e-07
Position 325: 6.168923937481245e-07
Position 243: 2.3534244697940593e-07
Position 168: 3.514021180585833e-08
