Gene = LAMTOR4
index = 759
Annotated 5SS: [  69  673 4611]
Annotated 3SS: [ 591 4492 4959]
SMsplice 5SS: [  69  673 3851 4611 4865]
SMsplice 3SS: [ 557 3745 4492 4692 4959]
top_k =  100
Partition function (log Z): -4.8007716455143745

Sorted 5' Splice Sites (High to Low Probability):
Position 673: 0.9525593511956352
Position 69: 0.9321911640614846
Position 4611: 0.8735700664445536
Position 3851: 0.597519350075047
Position 4865: 0.44021587927211514
Position 299: 0.022245601942319327
Position 1679: 0.020656670451378242
Position 1450: 0.017749996331410396
Position 1558: 0.016311820014680768
Position 238: 0.01181894288083423
Position 35: 0.0071016960657348215
Position 527: 0.00684095962356234
Position 278: 0.005395129538702159
Position 73: 0.005009820185180842
Position 361: 0.004005260239317109
Position 147: 0.003144949977514254
Position 659: 0.0017014485140757615
Position 442: 0.0013634316207785783
Position 4640: 0.0013352623186178784
Position 106: 0.0005227622239997991
Position 534: 0.00032928445825778675

Sorted 3' Splice Sites (High to Low Probability):
Position 4492: 0.9012021971228636
Position 4959: 0.773121887151618
Position 4692: 0.5718648950089704
Position 3745: 0.5569376605260867
Position 591: 0.4212754895118882
Position 557: 0.41643464018141585
Position 526: 0.07137756937118471
Position 3630: 0.04126793085348528
Position 609: 0.037632208210144756
Position 4758: 0.030023311976899985
Position 1527: 0.028456863201096295
Position 4998: 0.017653040270448925
Position 1351: 0.013027251811434618
Position 1312: 0.008406386817102826
Position 510: 0.007913227186363194
Position 4942: 0.006263041095027929
Position 2192: 0.0047846694119958125
Position 1392: 0.002839103473624783
Position 4859: 0.0017826455677075687
Position 1214: 0.0017485635043747118
Position 1830: 0.0011846295672004524
Position 1562: 0.001064167029215692
Position 1678: 0.0009576461985404953
Position 1709: 0.0007766430048598756
Position 785: 0.0006868732545598571
Position 2188: 0.0006509543258965091
Position 2502: 0.0005996157961719463
Position 2870: 0.0004641930799267163
Position 2811: 0.0003670028266562004
Position 880: 0.0002681340081291034
Position 914: 0.0002231416538400507
Position 826: 0.00018282939853723614
Position 532: 8.61161352819507e-05
Position 445: 3.674294101279923e-05
Position 355: 1.8395221960941732e-05
Position 360: 5.856318180917913e-06
Position 1506: 3.1016496143568354e-06
Position 407: 1.0007780541810242e-07
Position 321: 7.39747759264749e-08
Position 277: 4.8719299152607677e-08
