Gene = LRRC41
index = 793
Annotated 5SS: [  485  5325  6046 18247 22484 23213 23417 24117 24427]
Annotated 3SS: [ 5237  5974 17108 22222 23047 23317 23993 24350 24523]
SMsplice 5SS: [  445  4773  5325  6046 23417 24427]
SMsplice 3SS: [ 4568  5237  5974 23317 24350 25301]
top_k =  100
Partition function (log Z): -5.298790351080016

Sorted 5' Splice Sites (High to Low Probability):
Position 6046: 0.9941905515203123
Position 5325: 0.9607002567596868
Position 445: 0.8415167512028362
Position 4773: 0.6897259520204928
Position 5641: 0.32032043630234197
Position 485: 0.15595174125713046
Position 24: 0.0942583373929951
Position 4805: 0.07925966530294004
Position 5389: 0.0368321875855722
Position 3077: 0.028788786454130483
Position 3201: 0.021427429830174337
Position 5523: 0.004807915976186721
Position 31: 0.004648218690700586
Position 6056: 0.003581188739362541
Position 2707: 0.002228529933898852
Position 96: 0.0021887660653971083
Position 6063: 0.0014458417680284943
Position 1951: 0.0011272327505310639
Position 6627: 0.0010132572188292506
Position 334: 0.0006382717493610413
Position 150: 0.000431329154188849
Position 127: 0.00010370321905216114
Position 40: 5.51022006517775e-05
Position 246: 4.035362808647477e-05
Position 113: 3.8833162135570194e-05
Position 152: 2.9109172881973662e-05
Position 497: 3.4076906302387516e-06
Position 80: 2.7856346330909644e-06
Position 6089: 2.125096431975325e-06
Position 5329: 1.6651339215137575e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5237: 0.9971508576241684
Position 5974: 0.9888005183314837
Position 4568: 0.7428022635859937
Position 17108: 0.42013291466383124
Position 5471: 0.3063572565515554
Position 17191: 0.15060744246810034
Position 17230: 0.13167471749821033
Position 18892: 0.11008692044909875
Position 178: 0.0651220706660426
Position 15260: 0.04483795678391457
Position 13640: 0.0288356032364857
Position 4724: 0.026183353737439498
Position 6243: 0.022101542459766785
Position 239: 0.021525937122895404
Position 2922: 0.020158299511733518
Position 11356: 0.019380751725631844
Position 11245: 0.016389728655389593
Position 2954: 0.014221384853447532
Position 14541: 0.012078733435262985
Position 7193: 0.01205003577254961
Position 285: 0.011825644776928036
Position 3129: 0.010886944961627093
Position 5415: 0.009915953362080553
Position 5754: 0.007597646564294806
Position 5436: 0.0068486427006481596
Position 11208: 0.006308683595702906
Position 10428: 0.005591083995280025
Position 7769: 0.004956312706579706
Position 2957: 0.004337576815668826
Position 7851: 0.003057365022633256
Position 7045: 0.0028275239819708763
Position 5899: 0.002719672894496791
Position 2560: 0.002228529933898851
Position 11192: 0.002110223343015063
Position 5589: 0.0014579701611554872
Position 337: 0.0014301905256407694
Position 10099: 0.0012819604747910964
Position 1863: 0.0011272327505310621
Position 6894: 0.0010373054774750494
Position 7360: 0.0010227108993248262
Position 8749: 0.0010099750967994883
Position 6324: 0.0009472500565674993
Position 8727: 0.000881386907880955
Position 5902: 0.0007949267924623081
Position 3171: 0.0006120101418278698
Position 5490: 0.000525674966820848
Position 7093: 0.0003100931824194738
Position 6533: 0.0002933298697495054
Position 6538: 0.0002853030131247176
Position 5351: 0.0002143130710227158
Position 5045: 0.00017414281771314528
Position 6484: 0.00011416098866683081
Position 5853: 3.271713707381877e-05
Position 5988: 3.1078310151095076e-05
Position 5838: 1.882206843857884e-05
Position 6572: 1.3788602363316278e-05
Position 6587: 8.159980381324609e-06
Position 5624: 7.200409346340556e-06
Position 5551: 7.048420588861325e-06
Position 5523: 3.594050898366418e-06
Position 5692: 2.9742906945894676e-06
Position 213: 2.867129177480279e-06
Position 5734: 1.0287961054089807e-06
Position 4949: 4.224365065448916e-07
