Gene = KIF12
index = 745
Annotated 5SS: [ 123  943 1451 1757 2671 3007 3844 4035 4705 4877 5172 5651 5829 6516
 6725]
Annotated 3SS: [ 866 1315 1620 2578 2849 3724 3929 4601 4785 5084 5559 5723 6414 6605
 7056]
SMsplice 5SS: [ 123  756  943 1244 1451 1757 2671 3844 4035 4705 4877 5172 5651 5829
 6319 6516 6725]
SMsplice 3SS: [ 627  866 1071 1315 1620 2578 3724 3951 4601 4785 5084 5559 5723 6209
 6414 6605 7056]
top_k =  100
Partition function (log Z): 35.92526884946296

Sorted 5' Splice Sites (High to Low Probability):
Position 5172: 0.9854267149314145
Position 4877: 0.9837840840607199
Position 123: 0.9770517916509559
Position 943: 0.9754830687244611
Position 4705: 0.9735668527102233
Position 5829: 0.9710304178640927
Position 756: 0.9675674179163046
Position 4035: 0.9671199586145421
Position 5651: 0.9317809324435361
Position 1451: 0.9253867065095858
Position 6516: 0.8669375265102406
Position 2671: 0.8517654148246342
Position 1757: 0.7307207537367841
Position 1244: 0.7136671408372951
Position 3844: 0.5593397914694584
Position 6319: 0.5158440932032963
Position 6725: 0.4651459590091868
Position 3007: 0.4604101167434284
Position 2934: 0.2492475818826119
Position 1786: 0.24883476759973994
Position 351: 0.21659262115090022
Position 2693: 0.1248754801229625
Position 420: 0.10996534564118082
Position 3871: 0.09304276034543742
Position 6307: 0.07547980971835953
Position 6352: 0.036081137758625405
Position 1555: 0.035557171992934025
Position 5463: 0.03361501417396251
Position 628: 0.027024685065279653
Position 3428: 0.026772561742174114
Position 1267: 0.025244320724488303
Position 2720: 0.023342622523977424
Position 559: 0.019961617686899056
Position 2144: 0.015662688096926624
Position 6328: 0.01564772769878063
Position 3027: 0.015251313783541246
Position 45: 0.01405275588285011
Position 3528: 0.012982190883148986
Position 6540: 0.012603872715693
Position 3522: 0.01220630550508847
Position 5456: 0.012127963127579175
Position 293: 0.011191456859769702
Position 983: 0.010670700559965132
Position 6903: 0.010230408423434164
Position 1539: 0.009265413506253116
Position 3326: 0.008419787237982732
Position 2926: 0.006888892106231852
Position 6691: 0.004915078021281562
Position 4441: 0.004444736991410408
Position 1184: 0.004112787808211623
Position 6236: 0.0027942297231886245
Position 4832: 0.002490643532674965
Position 1874: 0.0021308088481286572
Position 236: 0.0018501097739253686
Position 671: 0.0015109250774112118
Position 1551: 0.0011757525267281391
Position 5155: 0.0005199820648799958
Position 5516: 0.00020428259348501132
Position 73: 4.569542664495878e-05
Position 2750: 1.6482528421454125e-05
Position 387: 1.6617507431707274e-06
Position 15: 2.399712251098802e-07
Position 32: 1.4762301104120795e-07
Position 90: 2.2443940164349872e-08
Position 224: 9.274607819752556e-12
Position 221: 3.339212567024772e-13
Position 49: 1.185048775395835e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6414: 0.9978023712800815
Position 3724: 0.9964059569981109
Position 4785: 0.9821810788736414
Position 1620: 0.981460729493846
Position 866: 0.9679259934574302
Position 5084: 0.9630249368024518
Position 5723: 0.9605309564158249
Position 5559: 0.9310908506324362
Position 4601: 0.9214488948846274
Position 2578: 0.8145477407494325
Position 1071: 0.7808644240938276
Position 627: 0.760818558850151
Position 1315: 0.590748318931541
Position 6605: 0.5846375106203819
Position 6209: 0.5679817070192142
Position 3951: 0.5600821352262697
Position 7056: 0.5329038393414821
Position 2849: 0.473933803514258
Position 1341: 0.2525089300992595
Position 2549: 0.1852000105735522
Position 6882: 0.1766013835962847
Position 2922: 0.15430503609957696
Position 271: 0.12498760937179834
Position 575: 0.09525453306996515
Position 235: 0.08228396274877253
Position 253: 0.07752370204640499
Position 595: 0.0708458860541171
Position 1360: 0.06989000793675114
Position 2835: 0.05523391396354069
Position 450: 0.054327875869137246
Position 6152: 0.05275813710775149
Position 3368: 0.051961058130411616
Position 3929: 0.0505303081954408
Position 2824: 0.0442953923694249
Position 5396: 0.04225739206258996
Position 6643: 0.03595616954221049
Position 6608: 0.029559332020903103
Position 202: 0.026107142195011576
Position 497: 0.021725895864660796
Position 5044: 0.02101374292653275
Position 4638: 0.017334800220472096
Position 6122: 0.014646998595669142
Position 4619: 0.014224914287540002
Position 1989: 0.013576537905580948
Position 3956: 0.012484110009615756
Position 4540: 0.012443267838370768
Position 831: 0.00967758683810681
Position 6172: 0.009582966744622116
Position 291: 0.008797346086144459
Position 1509: 0.008569581877796556
Position 3249: 0.008419787237982732
Position 1148: 0.007894430508784297
Position 897: 0.007704838659109577
Position 517: 0.006364822817618391
Position 5367: 0.0057588994085826725
Position 404: 0.005066833745544536
Position 4354: 0.004817323700856034
Position 4551: 0.00402224907756895
Position 4616: 0.0039551812470658455
Position 187: 0.0036527788680957513
Position 2900: 0.003626255280414866
Position 5590: 0.0030416976785833582
Position 4791: 0.0030315968789439143
Position 5308: 0.0023692203308335836
Position 682: 0.002203066123824953
Position 1362: 0.0020542523890912357
Position 350: 0.0018922855665909647
Position 2110: 0.0018345667629736306
Position 6175: 0.0017520512585928166
Position 699: 0.0016049310144753304
Position 6614: 0.0014973756548986431
Position 5414: 0.0014757555888972515
Position 385: 0.0012892758516375037
Position 5636: 0.0012181428250793926
Position 367: 0.001124004689364699
Position 5593: 0.0009997152696213409
Position 942: 0.0007457604952082517
Position 221: 0.0006322140346932462
Position 1393: 0.0006281186462278681
Position 4453: 0.000626337177220005
Position 1010: 0.0005891734438537037
Position 4457: 0.0005523633298728462
Position 4390: 0.0005154116123531401
Position 5089: 0.0005151802995053494
Position 255: 0.0004957943698187717
Position 334: 0.0004256407169067021
Position 5154: 0.0002675189038167821
Position 1994: 0.0002515834283720789
Position 5127: 0.00024978254586041155
Position 2855: 0.000239878698280279
Position 2379: 0.00023703246544510615
Position 1677: 0.00021716797172504216
Position 2858: 0.0001636245903183423
Position 1178: 0.00014619013340228917
Position 5808: 1.597999020671198e-05
Position 2413: 1.1442522067822571e-05
Position 280: 7.340301275897605e-06
Position 1701: 6.700818933277119e-06
Position 4929: 5.068135314190588e-06
Position 2619: 3.773689496390565e-06
Position 5151: 3.3655493073636995e-06
Position 420: 2.181254449236417e-06
