Gene = PAEP
index = 995
Annotated 5SS: [ 140  676 1136 2597 3757 4044]
Annotated 3SS: [ 535 1061 2485 3651 4026 4794]
SMsplice 5SS: [ 140 1136 1456 2191]
SMsplice 3SS: [1061 1258 2104 2485]
top_k =  100
Partition function (log Z): -1.324725567140618

Sorted 5' Splice Sites (High to Low Probability):
Position 1136: 0.9727738241407435
Position 140: 0.8744016306712392
Position 2191: 0.49542309079047947
Position 2597: 0.3917031390679017
Position 2628: 0.3819291959731782
Position 3757: 0.3701521124899742
Position 1456: 0.24542955215174003
Position 1464: 0.22330243924648943
Position 1472: 0.18221050729347557
Position 676: 0.1519086283373176
Position 4044: 0.132812247223767
Position 916: 0.07979113963962729
Position 1476: 0.06533366258509828
Position 1395: 0.05972736307773794
Position 2624: 0.0414918840349919
Position 1484: 0.031437051147747155
Position 1361: 0.028342678523222052
Position 1480: 0.01853207223715871
Position 933: 0.017516044431240815
Position 2222: 0.015674548642414216
Position 1504: 0.0078105560251222695
Position 325: 0.007767057586349547
Position 80: 0.004097205156426539
Position 1516: 0.0031258938581117347
Position 744: 0.001989505677667211
Position 985: 0.0018538185370102053
Position 188: 0.0012111558774346052
Position 498: 0.0008475622327136523
Position 1365: 0.0008018236333618877
Position 1528: 0.0007864791427668983
Position 1090: 0.0007192287637731674
Position 955: 0.0005754374758573791
Position 1168: 4.830697244116432e-06
Position 170: 3.2680052497452956e-06
Position 87: 4.3450815758197674e-08
Position 89: 2.6572774104300057e-09
Position 84: 2.051719549475944e-09
Position 49: 1.901395003858259e-09
Position 260: 5.225107671319969e-10
Position 296: 4.059333031470114e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2485: 0.9975946396085492
Position 1061: 0.8815914328093571
Position 1258: 0.8566526077630393
Position 2104: 0.5110976394328938
Position 3579: 0.3988291926066042
Position 4875: 0.22800965435862464
Position 4844: 0.1947587645232168
Position 3955: 0.19387181781521262
Position 4026: 0.09295350227097232
Position 877: 0.08127816676323603
Position 3651: 0.0779637216404144
Position 999: 0.04929843150933655
Position 3978: 0.04127738571004157
Position 4734: 0.0394686913892148
Position 4195: 0.02554943420928433
Position 788: 0.025524258452833955
Position 455: 0.02016855722678339
Position 4043: 0.01686654273191621
Position 2770: 0.008539871534311358
Position 1381: 0.00845915494333264
Position 294: 0.008360799736795132
Position 818: 0.0074864479140095514
Position 459: 0.006640309572989394
Position 892: 0.006486254964448868
Position 535: 0.0054202910281462525
Position 519: 0.00535369986687049
Position 542: 0.004507776743478614
Position 1029: 0.002465880034521286
Position 2553: 0.0024053603914506528
Position 792: 0.0021498323310880003
Position 388: 0.002062848887239838
Position 601: 0.0019678180783287997
Position 1301: 0.0017283162156596697
Position 729: 0.0007109615775163535
Position 525: 0.0006138362051674789
Position 316: 0.0005587572660052516
Position 737: 0.00036097967728099527
Position 836: 0.0003522269061022488
Position 383: 0.0003470537471367454
Position 904: 0.0003423749192818383
Position 646: 0.0002888715872409963
Position 915: 0.0002754517884982713
Position 235: 0.00024011058126516757
Position 415: 0.00020931199908578733
Position 612: 0.00020243332982158014
Position 492: 0.0001782739365522943
Position 400: 8.985460706694732e-06
Position 324: 5.609415181260135e-06
Position 204: 1.0431188750915687e-06
Position 405: 7.165019994292492e-07
Position 363: 5.842823656821767e-07
