Gene = PRR7
index = 1078
Annotated 5SS: [ 166 7246 8700]
Annotated 3SS: [7160 8033 8928]
SMsplice 5SS: [ 166  926 3893 8700]
SMsplice 3SS: [ 750 3773 8367 8928]
top_k =  100
Partition function (log Z): -5.808174241556957

Sorted 5' Splice Sites (High to Low Probability):
Position 166: 0.9839236187198463
Position 926: 0.8514907003311717
Position 3893: 0.8142889407235514
Position 7246: 0.5268731490993944
Position 8700: 0.5167075194940598
Position 1406: 0.218995122192017
Position 7250: 0.14424709442493555
Position 3743: 0.061062972693020565
Position 3534: 0.03788301953790807
Position 5373: 0.035991192607064654
Position 3707: 0.0346726528044369
Position 7230: 0.013449355816498441
Position 4591: 0.009874265103238172
Position 520: 0.0029913737202970875
Position 170: 0.0005015687377854311
Position 675: 0.0004302926185847771
Position 853: 0.00016859876605028698
Position 345: 0.00016033707657914928
Position 1127: 0.0001018933459620065
Position 504: 9.392632677721833e-05
Position 559: 7.41474725793004e-05
Position 220: 6.0897615581440805e-05
Position 1160: 5.2919277502544136e-05
Position 270: 2.9411209446984255e-05
Position 587: 2.5581076194640086e-05
Position 663: 5.2031199304047205e-09
Position 282: 1.2035120769504126e-09
Position 399: 9.91443281289833e-10
Position 416: 7.73444127879439e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3773: 0.807495186007301
Position 750: 0.6634315684994064
Position 8367: 0.5890014271176436
Position 8928: 0.5562836453974525
Position 7160: 0.41136941459109033
Position 7188: 0.2937210054396638
Position 1251: 0.19036231309799478
Position 7657: 0.15960994546193985
Position 851: 0.13283715816947056
Position 8033: 0.10671952509500679
Position 9197: 0.05343842735261323
Position 3450: 0.04501104697130148
Position 3573: 0.03945156202913224
Position 5242: 0.030398084242305837
Position 3613: 0.027889494127058247
Position 832: 0.024071441322565407
Position 1290: 0.021784349922771257
Position 9001: 0.019911591568153246
Position 3675: 0.01452382929883786
Position 576: 0.01431446497844051
Position 4477: 0.009874265103238172
Position 3409: 0.009379531390078853
Position 5152: 0.005593108364758817
Position 3526: 0.0052804940670467745
Position 1299: 0.004744821773723327
Position 640: 0.004734444836458781
Position 3979: 0.0038518784440264575
Position 7627: 0.0033404998500200516
Position 1339: 0.003081219846130858
Position 6662: 0.0016416349982001184
Position 1824: 0.00020365125604704954
Position 856: 0.00017035197759637233
Position 716: 0.00015396090917823565
Position 950: 9.212221310595145e-05
Position 896: 6.706273728109628e-05
Position 689: 6.068761207675558e-05
Position 710: 5.693140194535647e-05
Position 652: 5.19760958371422e-05
Position 649: 4.437839419445985e-05
Position 1018: 3.393993040676795e-05
Position 496: 1.605849840911901e-05
Position 713: 1.3929508537968761e-05
Position 964: 1.3016013398798139e-05
Position 619: 1.283628824746423e-05
Position 858: 1.2276761910616987e-05
