Gene = RBM8A
index = 1124
Annotated 5SS: [ 177  519  728 1055 1496]
Annotated 3SS: [ 458  649  917 1358 1608]
SMsplice 5SS: [ 177  519  728 1055 1496]
SMsplice 3SS: [ 458  649  917 1358 1608]
top_k =  100
Partition function (log Z): 9.477648541301937

Sorted 5' Splice Sites (High to Low Probability):
Position 1055: 0.9925381541100273
Position 1496: 0.9821407105551486
Position 519: 0.9696138608239525
Position 177: 0.8827562321047281
Position 728: 0.4957867638264111
Position 752: 0.46811967747044764
Position 1658: 0.30682739035368173
Position 1674: 0.21869791490332804
Position 215: 0.08147734839775553
Position 747: 0.02098925780293945
Position 383: 0.016713323736417318
Position 3592: 0.013750079348109179
Position 767: 0.007343763977078415
Position 2170: 0.006205520045518809
Position 2134: 0.005204448474896056
Position 365: 0.004822489616738556
Position 199: 0.00409600256073322
Position 263: 0.003997366185615911
Position 371: 0.003816748870565296
Position 1763: 0.0037626778111358758
Position 732: 0.0036256232194661593
Position 2628: 0.0032121885553539663
Position 1525: 0.0029011630317964583
Position 1260: 0.0028191614702641967
Position 1771: 0.002384285000575425
Position 1102: 0.0023545027105974065
Position 63: 0.0017311050375066954
Position 367: 0.0015166663720772894
Position 539: 0.0007999577524927208
Position 1242: 0.0007916996780882179
Position 388: 0.0006077087049772113
Position 1216: 0.0003844329144082876
Position 760: 0.00036553091790510124
Position 552: 0.0003412876030058807
Position 1227: 0.00029241381756825343
Position 770: 0.00011810724994486373
Position 773: 9.039688684951206e-05
Position 1474: 7.875339756466321e-05
Position 1460: 6.856077252921128e-05
Position 792: 4.702709836373773e-05
Position 260: 4.266701952307093e-05
Position 1467: 3.72360261704577e-05
Position 674: 3.603723958239108e-05
Position 802: 3.583721438176852e-05
Position 1452: 2.213992763345744e-05
Position 335: 1.5733074059537948e-05
Position 525: 1.5138262599358755e-05
Position 1728: 1.3831879051020328e-05
Position 764: 1.3159428211534693e-05
Position 635: 1.314353103430691e-05
Position 1519: 1.2374254071801191e-05
Position 1782: 7.693172153808557e-06
Position 1361: 3.4512407764246343e-06
Position 1774: 2.7916097592025946e-06
Position 1869: 2.5983922172282826e-06
Position 18: 1.4489482906665473e-07
Position 119: 7.97240702815469e-08
Position 186: 6.630432400112094e-08
Position 3: 1.2150923235794771e-08
Position 1064: 1.049862369098135e-10
Position 53: 5.8243167890961574e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 917: 0.9939559841922844
Position 1608: 0.9810102461331521
Position 1358: 0.9696592710639103
Position 649: 0.9243767970411827
Position 458: 0.8447616319802301
Position 1941: 0.1912156060729651
Position 2894: 0.08385677435119793
Position 5318: 0.08121381811675576
Position 267: 0.07297328680701064
Position 596: 0.0607865297620067
Position 3570: 0.0381826771981073
Position 5701: 0.03533988893827239
Position 2465: 0.029954437397259646
Position 321: 0.02852599169404255
Position 1937: 0.024400887816639502
Position 2358: 0.02363227793782911
Position 4868: 0.016103363263668055
Position 427: 0.015335458769671158
Position 3700: 0.011798428862338603
Position 1371: 0.011244739706310965
Position 652: 0.01004754894666859
Position 1610: 0.010031707560218333
Position 2374: 0.00961347569921548
Position 2427: 0.00760626606557329
Position 5854: 0.005785340380137127
Position 303: 0.005038771346681453
Position 1391: 0.004023811824423374
Position 1961: 0.002999489847369241
Position 3962: 0.0028296837990395905
Position 386: 0.0025624382350861526
Position 1774: 0.0018372325982820934
Position 926: 0.0017525049525433044
Position 1140: 0.0016472043795289462
Position 327: 0.001577031696610798
Position 2778: 0.0013699973118684403
Position 324: 0.0011227466406405467
Position 950: 0.000703040745477864
Position 1142: 0.0006487901747022368
Position 1185: 0.0006383296877355205
Position 689: 0.0006370049653457616
Position 1323: 0.0004238773345006606
Position 462: 0.00040724652441751066
Position 1442: 0.000304144962863304
Position 1427: 0.0002990241958020201
Position 460: 0.00024666686557013964
Position 1395: 0.00023842505262888813
Position 280: 0.0001604903251681901
Position 479: 0.00011062844881456975
Position 346: 7.06076023301456e-05
Position 305: 6.535140922780252e-05
Position 612: 5.9506666570868505e-05
Position 1485: 5.1143971196434656e-05
Position 1283: 3.517894229511278e-05
Position 1260: 2.9738018167838086e-05
Position 654: 2.825639177523152e-05
Position 485: 2.5370404788275967e-05
Position 331: 2.348637707722939e-05
Position 874: 2.176735777654975e-05
Position 2040: 1.9884944313700573e-05
Position 995: 1.640802456073431e-05
Position 615: 1.4423579747133092e-05
Position 1035: 1.2244401787575234e-05
Position 1657: 5.2859380710744233e-08
