Gene = GPATCH3
index = 611
Annotated 5SS: [ 475 3166 6231 7078 7797 8056]
Annotated 3SS: [2740 6055 7017 7674 7927 9239]
SMsplice 5SS: [ 345  475 6231 7116 7797 8056]
SMsplice 3SS: [ 448 6055 7017 7674 7927 9727]
top_k =  100
Partition function (log Z): 14.758897373381659

Sorted 5' Splice Sites (High to Low Probability):
Position 345: 0.9876475611896344
Position 8056: 0.9574188066770538
Position 7797: 0.9304216807825523
Position 475: 0.9174254016650687
Position 6231: 0.8551488607550536
Position 7116: 0.44656626352643725
Position 7078: 0.3430166154677976
Position 3166: 0.1642353409175631
Position 6787: 0.10793068171050628
Position 7107: 0.10385194714463716
Position 7169: 0.09665607364731096
Position 6163: 0.09279840822033839
Position 7770: 0.0695783192174497
Position 79: 0.05825171458576357
Position 975: 0.045290662691714854
Position 542: 0.04395189130172966
Position 3377: 0.035191607199049915
Position 1426: 0.02993055570766481
Position 5847: 0.027252180101292916
Position 1040: 0.025007139941341062
Position 1553: 0.02135045862630497
Position 69: 0.020926616382330218
Position 1305: 0.01835593587022776
Position 9387: 0.016082016183604907
Position 6240: 0.015999117656803077
Position 9665: 0.012653075508469905
Position 6317: 0.012294432677442825
Position 6302: 0.00975660876498785
Position 7334: 0.007702764924466135
Position 9240: 0.006533775916016491
Position 3003: 0.006477532290878815
Position 2872: 0.006110925980067305
Position 9600: 0.005221034692058091
Position 2073: 0.005087488326643545
Position 72: 0.0038599262156897907
Position 6174: 0.0028617935726008665
Position 1906: 0.002629721309601104
Position 9409: 0.0024950935408920337
Position 481: 0.0023076767583603505
Position 826: 0.0021538434759205785
Position 7191: 0.0016436070988356051
Position 9563: 0.0010779386602498514
Position 6400: 0.0009933504031348294
Position 2592: 0.0008723407107351851
Position 7060: 0.0005653821290424691
Position 564: 0.00037183695213978987
Position 7366: 0.0003499514150072593
Position 7339: 0.00029601722927115814
Position 353: 0.00022409425232793978
Position 148: 0.00019184264631559364
Position 92: 0.00013133055397929837
Position 30: 0.00012908656203291513
Position 128: 6.886638071387521e-05
Position 60: 6.128023714325255e-05
Position 489: 3.509922188645864e-05
Position 160: 3.481335477578285e-05
Position 691: 1.4357773224120736e-05
Position 279: 6.8007467065889875e-06
Position 11: 2.421057742497222e-06
Position 383: 4.324340800676148e-07
Position 625: 2.2243005651720052e-07
Position 90: 1.2153360731792925e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7017: 0.995862196325519
Position 7674: 0.9926910734533797
Position 6055: 0.9888592216472268
Position 448: 0.9525865956743488
Position 7927: 0.83405709273776
Position 9727: 0.799766449758229
Position 2740: 0.1606398742629062
Position 9481: 0.09966830887382765
Position 7886: 0.06881275580220322
Position 7889: 0.0675707483712179
Position 6659: 0.06662661624555268
Position 200: 0.06293377474607585
Position 9239: 0.05691830915921594
Position 1181: 0.048003221530143164
Position 817: 0.04297909894010113
Position 6681: 0.041304065464953604
Position 3344: 0.03519160719904991
Position 864: 0.02900886311326578
Position 5549: 0.027252180101292916
Position 1424: 0.024237894772431462
Position 8952: 0.018753424049731977
Position 9787: 0.018619427511829045
Position 2763: 0.016183924925603173
Position 9150: 0.010616460969687179
Position 263: 0.009793275108558253
Position 9662: 0.00956328033212139
Position 237: 0.00750518263825179
Position 7638: 0.007177995571822944
Position 9529: 0.006825591865370864
Position 1970: 0.005087488326643536
Position 7242: 0.004785905839643827
Position 7989: 0.0038982827307391774
Position 9526: 0.003335610054106595
Position 9369: 0.003005896159971163
Position 251: 0.002371916745136517
Position 6305: 0.0009933504031348294
Position 2340: 0.0008723407107351848
Position 826: 0.0002886646617967282
Position 317: 0.0001863084263083279
Position 300: 0.00018318243257057926
Position 7640: 0.00013046722137784083
Position 720: 7.535825455088695e-05
Position 955: 5.516554286844882e-05
Position 245: 4.834453771312792e-05
Position 690: 3.802800679696654e-05
Position 1142: 2.555521122403217e-05
Position 7892: 2.513977234292817e-05
Position 7906: 2.4565795738101967e-05
Position 467: 2.2234808650782713e-05
Position 9092: 1.9444836824969866e-05
Position 743: 6.467589596583664e-06
Position 185: 3.1892539966127247e-06
Position 124: 2.7623324710273786e-06
Position 138: 1.5515329260396129e-06
Position 596: 1.3295995653424994e-06
Position 600: 1.0692564575824457e-06
Position 8037: 9.523974265825625e-07
Position 474: 6.121322532973518e-07
Position 584: 5.553411478219615e-07
Position 349: 5.438761346977823e-07
Position 7031: 5.204176453654313e-07
Position 7724: 4.6375342456268704e-07
Position 568: 3.2549476394097505e-07
Position 621: 3.0469585326104794e-07
Position 140: 1.8006701024128951e-07
Position 128: 7.440260984955342e-08
Position 135: 6.117117504581708e-08
Position 115: 1.9961322287052894e-08
