Gene = NDUFS4
index = 933
Annotated 5SS: [  126 42896 85771 97990]
Annotated 3SS: [ 42816  85597  97915 122482]
SMsplice 5SS: [  126 27970 28457 42896 47468 53285 76077 76357 85771 86173 97990]
SMsplice 3SS: [ 27812  28249  42816  47384  53168  75995  76220  85597  86076  97915
 122482]
top_k =  100
Partition function (log Z): -64.24273403247167

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.8508592360473304
Position 4509: 0.35135884423455177
Position 4965: 0.19147177009179994
Position 309: 0.1114845133533384
Position 5890: 0.10694225513951612
Position 3223: 0.07979124135163251
Position 1027: 0.07765360454354098
Position 2145: 0.06014600262989466
Position 7485: 0.04136991243558151
Position 7481: 0.036578321395025745
Position 674: 0.03330646465133769
Position 2278: 0.022652291984366763
Position 1066: 0.01947889189090478
Position 6851: 0.015627671541592496
Position 6770: 0.013968884544856232
Position 4524: 0.010960542490416883
Position 301: 0.0025741080804877535
Position 384: 0.0017185231265482881
Position 52: 0.0015200194937428943
Position 538: 0.0013943073318160128
Position 45: 0.0009159139909629342
Position 695: 0.00044987451802403253
Position 394: 0.0002577194935642202
Position 829: 0.00012348760651094352
Position 91: 0.0001096217112413527
Position 639: 7.630054656734665e-05
Position 313: 6.627238432906527e-05
Position 37: 2.347217904400057e-07
Position 115: 1.1870178722690567e-07
Position 49: 3.649840837935663e-08
Position 163: 1.906222470901162e-08
Position 66: 1.7470792388021106e-08
Position 85: 1.1419310708491781e-08
Position 69: 7.895706535000956e-09
Position 39: 4.743523121061075e-09
Position 182: 3.822422792634638e-09
Position 12: 2.1219920380512307e-09
Position 106: 1.6326967619952242e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7288: 0.7496048680620768
Position 4371: 0.3375549851629862
Position 4870: 0.19147177009179994
Position 5877: 0.1464370736609236
Position 9502: 0.10962360673734664
Position 924: 0.1084946444332009
Position 3102: 0.08260492927405282
Position 8294: 0.06709840582823837
Position 6695: 0.05531405057904433
Position 2098: 0.053124279251529835
Position 6143: 0.03954413831833468
Position 4346: 0.02885943050286541
Position 2020: 0.01871324988532185
Position 5837: 0.01649129448196762
Position 2240: 0.008910499648913417
Position 2125: 0.004729879214266661
Position 584: 0.004561870625578554
Position 3929: 0.0018521464783492066
Position 3529: 0.0018368698578703
Position 3815: 0.0014986405373974298
Position 252: 0.001326803787101498
Position 1672: 0.0012564344584283429
Position 1389: 0.0005726544150092631
Position 1699: 0.0005374357417990263
Position 2209: 0.000264196018459856
Position 513: 0.00021528184700976465
Position 864: 0.00015494366586386876
Position 154: 6.669669858431035e-05
Position 559: 3.1285313769461676e-05
Position 637: 2.4674276053949527e-05
Position 522: 2.432962900610106e-05
Position 208: 2.1600680140251516e-05
Position 351: 1.0143168392288509e-05
Position 113: 7.932402289409775e-06
Position 604: 7.01894066004348e-06
Position 182: 6.684483448063524e-06
Position 197: 2.306542086772361e-06
