Gene = ASB17
index = 99
Annotated 5SS: [  541 10352]
Annotated 3SS: [10071 13272]
SMsplice 5SS: [  386   541 10352]
SMsplice 3SS: [  450 10071 13272]
top_k =  100
Partition function (log Z): -7.6802441381411315

Sorted 5' Splice Sites (High to Low Probability):
Position 541: 0.9454426233300114
Position 10352: 0.8778845178268626
Position 386: 0.6448057592201464
Position 2589: 0.4858607900508414
Position 165: 0.29737253154683807
Position 307: 0.27549732525830845
Position 1414: 0.032638602513768565
Position 11457: 0.026115082708849453
Position 246: 0.024227976436467014
Position 93: 0.01331126715333154
Position 2010: 0.006208934940926623
Position 1989: 0.005353168153043678
Position 144: 0.001592760958635181
Position 49: 0.0003680218118323802
Position 134: 0.0003571284858206633
Position 645: 0.00031822279582181416
Position 456: 0.0002777740896322847
Position 76: 0.00013277965900331218
Position 17: 3.5615577687940246e-05
Position 40: 2.1334047851167747e-05
Position 23: 1.907257753597555e-05
Position 250: 1.0563142645678878e-05
Position 218: 6.844098582897599e-06
Position 1133: 3.4308287580893465e-06
Position 264: 3.268270932731966e-06
Position 122: 1.4568204049410812e-06
Position 162: 7.725270560643016e-07
Position 44: 1.3032599925989408e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10071: 0.890395813700156
Position 450: 0.76474250343887
Position 13272: 0.6161239371148429
Position 2484: 0.4457840326908655
Position 11236: 0.1658195620415838
Position 13066: 0.10877973306121341
Position 285: 0.10438428548591946
Position 455: 0.08943667891787221
Position 344: 0.05828484172080076
Position 487: 0.05666991797471549
Position 238: 0.051619040586755295
Position 276: 0.04637111223122008
Position 12232: 0.037702211960485926
Position 1212: 0.03309464229076431
Position 11284: 0.020462391477281697
Position 2510: 0.01985097931123516
Position 250: 0.01533802068508115
Position 10687: 0.015156139176149993
Position 2342: 0.015087927373911741
Position 10446: 0.015050984301803195
Position 490: 0.012744156901239884
Position 2670: 0.010134298227490679
Position 2385: 0.007400943061265907
Position 11129: 0.007388812915902604
Position 5929: 0.006769152579885123
Position 1838: 0.004462179339821442
Position 1809: 0.0037277233526395257
Position 1253: 0.0035275527401149713
Position 1782: 0.0033722004015093294
Position 5293: 0.002158690358411488
Position 371: 0.0020820593354061606
Position 4387: 0.0014703337247458747
Position 186: 0.0007918446153082294
Position 306: 0.0004743423360594198
Position 225: 0.0004627004835570707
Position 122: 0.00031727125774050347
Position 1552: 0.00010115927456213549
Position 169: 8.7560422038547e-05
Position 771: 7.584109550629496e-05
Position 386: 5.228255805396777e-05
Position 568: 5.1623389834658136e-05
Position 183: 2.7574946537928617e-05
Position 390: 1.817817034367077e-05
Position 513: 1.1087299335281264e-05
Position 992: 3.4308287580893414e-06
