Gene = DAG1
index = 425
Annotated 5SS: [  353 42117]
Annotated 3SS: [41715 62093]
SMsplice 5SS: [  640 42117 55381 62307]
SMsplice 3SS: [42021 55140 62093 65971]
top_k =  100
Partition function (log Z): -40.07242492622822

Sorted 5' Splice Sites (High to Low Probability):
Position 640: 0.7069680895610042
Position 353: 0.4686375113178881
Position 1731: 0.20895269750086598
Position 809: 0.016024968230669883
Position 312: 0.011379675619096153
Position 112: 0.007696407032854822
Position 646: 0.006490220953192234
Position 1274: 0.005476674252220556
Position 1005: 0.004518867160293822
Position 151: 0.0010571492045242021
Position 333: 0.0007193840221656732
Position 70: 0.0003975639564811186
Position 114: 0.00016721786676302444
Position 587: 8.113925654983954e-05
Position 303: 5.4561136210460366e-05
Position 656: 5.131655787834267e-05
Position 618: 1.5289754977582573e-05
Position 683: 2.611704429916786e-06
Position 97: 7.964373561491895e-09
Position 131: 5.38592589335615e-09
Position 40: 4.6148350557375785e-09
Position 173: 3.7162202969356957e-09
Position 15: 2.2996663737947994e-09
Position 36: 1.40217644586924e-09
Position 49: 6.337662669471689e-10
Position 26: 1.806640551949186e-10
Position 6: 1.5078969466517457e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8145: 0.3551889776965621
Position 752: 0.3411013468240671
Position 1617: 0.2048083224954528
Position 1924: 0.19143703061375308
Position 464: 0.08145748294980322
Position 504: 0.05786270649962411
Position 2261: 0.04295997470017259
Position 522: 0.0327699840043894
Position 7015: 0.02186769817496809
Position 791: 0.01666825088178801
Position 554: 0.013022479986744977
Position 1180: 0.012145849802014884
Position 1076: 0.009887394426213102
Position 409: 0.008757974768943284
Position 1102: 0.00837489784218299
Position 1554: 0.008226137873433709
Position 4895: 0.008106831242912008
Position 529: 0.006752874342327325
Position 488: 0.004957977650886979
Position 1339: 0.004015976893124149
Position 543: 0.0024451485555004814
Position 1244: 0.0017159764374872124
Position 756: 0.0011338736163527747
Position 524: 0.00109003107357144
Position 492: 0.0008367781506276208
Position 630: 0.00022791930805935676
Position 447: 0.00022004331854417336
Position 427: 0.00015341901297740175
Position 468: 0.00014473093555368927
Position 560: 0.00013318554912055477
Position 423: 8.140566913520605e-05
Position 420: 7.550005864453583e-05
Position 433: 4.5378368752349285e-05
Position 929: 1.100280372844823e-05
Position 696: 2.7824109493785687e-06
Position 248: 2.01702203554312e-06
Position 191: 8.500669802813974e-07
Position 798: 6.770551490032174e-07
Position 165: 4.823539462661698e-07
