Gene = GOLGA1
index = 606
Annotated 5SS: [  129   994  2523  9784 11884 12912 14391 18005 19377 19971 29199 32723
 40648 41771 42551 50711 51666 51957 52847 58590 59316 59929]
Annotated 3SS: [  943  2232  9692 11808 12813 14357 17875 19206 19858 29072 32626 40551
 41620 42454 50620 51562 51795 52702 58529 59144 59841 60488]
SMsplice 5SS: [  129  9784 10201 12912 14391 18005 19971 29199 32723 40648 41771 42551
 50711 51666 51957 52847 59316 59929]
SMsplice 3SS: [ 9692 10075 12796 14357 17875 19798 29072 32626 40551 41620 42403 50620
 51562 51818 52702 59144 59841 62274]
top_k =  100
Partition function (log Z): 18.86865886845469

Sorted 5' Splice Sites (High to Low Probability):
Position 18005: 1.0000000000000009
Position 2523: 1.0000000000000004
Position 29199: 1.0000000000000004
Position 9784: 0.9999999999999993
Position 42551: 0.9999999999999992
Position 41771: 0.9999999999999991
Position 52847: 0.9955835618697557
Position 51666: 0.9820893752225027
Position 32723: 0.98042996484163
Position 51957: 0.9777834149830799
Position 59316: 0.9763094236232461
Position 19971: 0.9650307840919379
Position 50711: 0.9471140657487649
Position 40648: 0.8997085142406278
Position 10201: 0.8339619141658005
Position 59929: 0.808490955598496
Position 12912: 0.7550354709493781
Position 14391: 0.6368284964481875
Position 21441: 0.44817654144152325
Position 26007: 0.40946983263162595
Position 30212: 0.29932791224457794
Position 5243: 0.29672048137671286
Position 129: 0.2787484195265697
Position 21796: 0.2527862606856092
Position 60644: 0.2494067438657967
Position 40783: 0.18988269850745285
Position 21540: 0.18518802813948032
Position 60596: 0.15031414672500681
Position 260: 0.14773480305416217
Position 14461: 0.14764649219548887
Position 208: 0.14342868102886291
Position 10512: 0.13331475189587225
Position 53214: 0.12497673214697481
Position 994: 0.12321631060703495
Position 40743: 0.1132516786243373
Position 597: 0.10917276309764361
Position 21407: 0.10775102875518655
Position 30202: 0.10599231730540566
Position 25984: 0.1001315753218725
Position 51035: 0.096029915129568
Position 35524: 0.08587124399231506
Position 1069: 0.07973974114563948
Position 14440: 0.0768751460331248
Position 187: 0.07320801866548476
Position 586: 0.07167144640643686
Position 734: 0.07119217238379172
Position 26011: 0.06893096751443442
Position 593: 0.06511023122992868
Position 26361: 0.05192071248815277
Position 57: 0.04679995164413598
Position 30442: 0.04372371453369018
Position 53473: 0.03752485098771243
Position 32308: 0.03645333062101867
Position 11884: 0.02950736789385637
Position 447: 0.02911149268258262
Position 51: 0.028381008643777
Position 998: 0.027793630709363856
Position 52006: 0.022210687668106178
Position 40828: 0.01717333965732494
Position 29741: 0.012809489918148323
Position 15191: 0.012066575195840692
Position 30044: 0.011556397316494682
Position 13458: 0.01040429460822001
Position 30197: 0.005669638940566085
Position 52767: 0.0035268301727612297
Position 61: 0.000896241120897508
Position 460: 9.85943165782717e-05
Position 29540: 9.155781551492864e-05
Position 12: 8.23000174919261e-05
Position 24: 1.765655191824779e-05
Position 17: 1.2685197640121233e-05
Position 249: 5.893794998478249e-06
Position 266: 2.1127280941436044e-06
Position 313: 4.1886992697017114e-07
Position 347: 3.8420791815976824e-07
Position 214: 3.672607221549667e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2232: 1.0000000000000002
Position 29072: 0.9999999999999996
Position 17875: 0.9999999999999991
Position 9692: 0.9999999999999984
Position 41620: 0.9973367490021267
Position 59144: 0.9943338281567761
Position 51562: 0.9820893752225031
Position 32626: 0.9804299648416299
Position 40551: 0.9703696003137445
Position 50620: 0.9471140657487649
Position 59841: 0.8304669852783173
Position 10075: 0.8301612529420461
Position 52702: 0.736006288638241
Position 51818: 0.7317511464207377
Position 19798: 0.6409993968793364
Position 21343: 0.631423643762658
Position 14357: 0.5886839396173278
Position 25829: 0.5785323754679318
Position 42403: 0.57302618385162
Position 60488: 0.5331287030534233
Position 12796: 0.44707667375630417
Position 30117: 0.42754056165693766
