Gene = AK2
index = 46
Annotated 5SS: [  257 12551 15400 15626 22471]
Annotated 3SS: [12424 15288 15530 22397 23589]
SMsplice 5SS: [  257  1904 12551 15400 15626 22471]
SMsplice 3SS: [ 1748 12424 15288 15530 22397 23589]
top_k =  100
Partition function (log Z): -4.410668741654048

Sorted 5' Splice Sites (High to Low Probability):
Position 12551: 0.9999992267606729
Position 15626: 0.9999623020723163
Position 22471: 0.9492187764437795
Position 15400: 0.9350916128020015
Position 1904: 0.9102766310862344
Position 257: 0.45961086695001846
Position 5449: 0.4264775200725137
Position 243: 0.2706368253843672
Position 17126: 0.21953661569737945
Position 17365: 0.10537391796023679
Position 1854: 0.08972295740859258
Position 196: 0.08495526936052912
Position 81: 0.06626964877131254
Position 18698: 0.0476435448543923
Position 18735: 0.04194744853508693
Position 90: 0.019238890945090712
Position 94: 0.018920522380708783
Position 398: 0.0157532854855978
Position 637: 0.013073461203710262
Position 430: 0.011137776480622086
Position 392: 0.008230419639012427
Position 63: 0.00742163611361652
Position 23360: 0.006306205535183565
Position 122: 0.005542435357760358
Position 757: 0.005023497719149208
Position 145: 0.003795686257580679
Position 678: 0.0029802162778384037
Position 16955: 0.00281292073652793
Position 304: 0.002308272527998738
Position 750: 0.0013356246021700563
Position 386: 0.0009216354611191959
Position 541: 0.0007656150092506891
Position 488: 0.0007277363320405929
Position 498: 0.0006879963979216932
Position 771: 0.000662681342581757
Position 1623: 4.4938181395084764e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1748: 0.9999999994750177
Position 12424: 0.9999992267606729
Position 22397: 0.9746649985009882
Position 15288: 0.9350916128020015
Position 15530: 0.9183490917711811
Position 23589: 0.6290849765973847
Position 5330: 0.3547741565751504
Position 16952: 0.18630954585506412
Position 23272: 0.16859667372617207
Position 17264: 0.10801256144489263
Position 18582: 0.09758693246789939
Position 15475: 0.08165013498949171
Position 23239: 0.07224697001625026
Position 5366: 0.07170336349736338
Position 23360: 0.02740599202480154
Position 23686: 0.020092427334190817
Position 16830: 0.017781329097400007
Position 22967: 0.015560421211062174
Position 22652: 0.015190967195853998
Position 17016: 0.014450896332408448
Position 23399: 0.011054647285935897
Position 23275: 0.005257068652134595
Position 16878: 0.003645735734026989
Position 22675: 0.0029887944475703726
Position 17319: 0.0012142940208927585
Position 17052: 0.0009311062223600421
Position 18602: 0.0006613142654186182
Position 16634: 6.407940219773553e-05
Position 1977: 1.9756708634786527e-07
Position 3839: 1.6416706791830804e-07
Position 1527: 3.39817214940523e-08
Position 1450: 1.0956459901032467e-08
Position 1808: 5.249795856949507e-10
