Gene = INSL5
index = 703
Annotated 5SS: [210]
Annotated 3SS: [3010]
SMsplice 5SS: [210]
SMsplice 3SS: [3010]
top_k =  100
Partition function (log Z): -7.44979459970052

Sorted 5' Splice Sites (High to Low Probability):
Position 210: 0.9763380618000318
Position 488: 0.2901200311321408
Position 779: 0.13665169688509904
Position 3047: 0.050087104555011565
Position 1333: 0.04534290998415535
Position 1059: 0.044796413512064426
Position 968: 0.019423715370371145
Position 1321: 0.010897842380834001
Position 815: 0.0075199799393626
Position 169: 0.0033627398296445315
Position 216: 0.003284924406588787
Position 514: 0.0013080665091225103
Position 1151: 0.0005423209546875787
Position 110: 0.00035166247397933677
Position 774: 0.0002826118849102117
Position 537: 0.00014688542179788772
Position 763: 0.00012059404273304794
Position 579: 0.00011844280608770436
Position 565: 0.00010155283559317861
Position 1158: 8.967953914806209e-05
Position 225: 4.807260676430344e-05
Position 227: 3.367769281339289e-05
Position 92: 3.064392518478054e-05
Position 310: 2.2742397670502044e-05
Position 315: 9.450472553153723e-06
Position 106: 5.912720033764777e-06
Position 120: 2.3723853180637518e-06
Position 156: 1.7800374457530535e-06
Position 251: 7.764541610254537e-07
Position 298: 1.483057841201385e-07
Position 382: 5.117764126897644e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3010: 0.49384323284414056
Position 427: 0.18905426905395975
Position 2685: 0.14882273707344784
Position 903: 0.1320346817946244
Position 342: 0.1296544301107239
Position 681: 0.1279200247988423
Position 2917: 0.10619271303217206
Position 1224: 0.08066823750233064
Position 2969: 0.062191375005893286
Position 3377: 0.03311006378056959
Position 3126: 0.021585189221722284
Position 2591: 0.019571362648874574
Position 3430: 0.009912691749111257
Position 1570: 0.009553220941269095
Position 2140: 0.008110081946353934
Position 693: 0.005615219896826982
Position 1053: 0.0047165940553473545
Position 1244: 0.0041219103942147315
Position 1017: 0.0017411216216659474
Position 647: 0.0005083083039135236
Position 298: 0.0003746942923482035
Position 1186: 0.00033523099502057397
Position 382: 0.0002815121042940225
Position 475: 0.00026318323819766537
Position 743: 0.0002605448261991537
Position 740: 0.000243573533413686
Position 614: 0.00019297722923680444
Position 310: 8.574192168282115e-05
Position 759: 4.742625783811957e-05
Position 320: 2.543197537767167e-05
Position 270: 5.034097627871795e-06
Position 389: 2.131617940672104e-09
