Gene = EFCC1
index = 487
Annotated 5SS: [  696  2449 29232 31338 32701 35489 37272]
Annotated 3SS: [ 2164 29073 31192 32534 35347 37201 38082]
SMsplice 5SS: [  301  2449 29232 31338 32701 35489 37272 37987]
SMsplice 3SS: [ 2164 29073 31189 32534 35347 37201 37824 38082]
top_k =  100
Partition function (log Z): -20.943784425082985

Sorted 5' Splice Sites (High to Low Probability):
Position 2449: 0.954344386439554
Position 301: 0.46431919892239076
Position 696: 0.4170456334307663
Position 3261: 0.11710983626330738
Position 5979: 0.10929874476840062
Position 183: 0.0774140095793147
Position 589: 0.037035288723490496
Position 1317: 0.034183528973247466
Position 10624: 0.03411340119865162
Position 4651: 0.02649385336914232
Position 723: 0.026052313678811424
Position 2309: 0.019585293155057727
Position 1689: 0.015057231417677314
Position 2228: 0.012455293862049589
Position 1866: 0.01170849913848009
Position 1526: 0.011317603788436862
Position 1212: 0.007487522204554967
Position 49: 0.007131373519116896
Position 2393: 0.006662831842869477
Position 9: 0.004491346111570686
Position 2071: 0.003367527810355256
Position 3566: 0.0017681410180653023
Position 2414: 0.0015825143759980132
Position 147: 0.0012937796069880034
Position 1601: 0.0012384619999569564
Position 144: 0.0009822320303925387
Position 170: 0.0009735067315915683
Position 1870: 0.0008799331114068173
Position 5342: 0.0006519777949716471
Position 321: 4.3820199518592454e-05
Position 252: 3.78858126304943e-05
Position 217: 6.325511470672787e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2164: 0.9999946947379814
Position 10388: 0.6120153189877668
Position 3157: 0.13385460727424597
Position 5796: 0.10679179603712279
Position 4574: 0.09409245854473104
Position 11325: 0.08646295360693493
Position 7255: 0.06069473517429101
Position 499: 0.05693228434955499
Position 5627: 0.04507493665449126
Position 9972: 0.02595263344439116
Position 7580: 0.013426033309393076
Position 1122: 0.01231940479776186
Position 1171: 0.010781998777692094
Position 2596: 0.009345983039275016
Position 1205: 0.008590635807246033
Position 8105: 0.007384981013521981
Position 1699: 0.007317805707895744
Position 5154: 0.006968599782779962
Position 6827: 0.006901210510992198
Position 6253: 0.006833375250166067
Position 2302: 0.006671576543772011
Position 1066: 0.006581138377894911
Position 2407: 0.005907331662632558
Position 6793: 0.005878808055107959
Position 6715: 0.005781831304523716
Position 577: 0.005163688181054379
Position 7223: 0.004897761288881137
Position 6226: 0.004571674637039507
Position 2916: 0.004471457901431986
Position 2552: 0.004210211096332717
Position 5978: 0.004137988258639116
Position 2978: 0.0038603825554419796
Position 1538: 0.003502484166404388
Position 2018: 0.0033728330723665624
Position 1409: 0.003065760491966988
Position 5553: 0.0025831385000519283
Position 431: 0.002184822001841329
Position 5220: 0.002179292566090172
Position 2338: 0.0021307564756916702
Position 4211: 0.0020083510004520223
Position 3484: 0.001970144609712093
Position 4600: 0.001858858598309062
Position 1491: 0.0016044782361453475
Position 4714: 0.001553771467125568
Position 3068: 0.0012915016577493576
Position 3291: 0.0008660297188167254
Position 665: 0.0006549935963659043
Position 2612: 0.0006494128954469558
Position 2392: 0.0002711541279605513
Position 3425: 0.0002458176200345648
Position 5252: 0.00014695665343498454
Position 3108: 0.00012244226328870134
